gene	degree	betweenness	rank
FBgn0032269	3	3.9	196.25
FBgn0031878	3	86.654644011877	215.75
FBgn0032065	9	5.4	264
FBgn0032457	12	3589.35046740652	385.75
FBgn0032471	3	12.9635485438055	202.75
FBgn0032360	8	1785.97658758482	356.25
FBgn0033285	10	3151.46896748096	378
FBgn0002865	28	1461.24197970323	382.5
FBgn0032626	5	3129.01858451102	343.25
FBgn0033279	5	567.586780822226	291.75
FBgn0032563	2	834	237.25
FBgn0033330	15	422.102976514109	330.25
FBgn0032869	5	128.886606664212	258.25
FBgn0033322	7	5277.44931819516	369.25
FBgn0032424	6	3219.24681229088	357.25
FBgn0032969	5	2028.43970395907	332.75
FBgn0033864	2	1108	246.25
FBgn0032554	2	1	157.25
FBgn0032650	10	1070.75965735172	345.75
FBgn0033287	3	38.675	208.25
FBgn0033868	14	1142.1855499591	360
FBgn0033969	10	1341.53446559358	355.5
FBgn0032520	5	2805.43776909441	339.25
FBgn0032061	2	5.28760233918129	166.75
FBgn0032464	7	1935.47732924457	353.25
FBgn0034467	6	1242.60764900948	330.75
FBgn0000182	3	3.87786796536797	195.5
FBgn0033512	17	527.112136379659	336.5
FBgn0033953	2	278	200.5
FBgn0034144	10	1984.83451959579	366
FBgn0034472	21	1338.34416007782	373.25
FBgn0034840	12	406.155022203583	324.75
FBgn0035197	24	300.702765067753	333.25
FBgn0032664	3	2.5	194
FBgn0032637	2	1380	255.75
FBgn0035161	5	2541.2205788058	337.75
FBgn0034173	6	289.302020882919	288.75
FBgn0034816	6	1873.57816883265	343.25
FBgn0035198	24	300.702765067753	333.25
FBgn0033286	10	333.088624328845	314
FBgn0036328	1	0	69
FBgn0032072	2	10	170.25
FBgn0035316	3	12	202
FBgn0034844	1	0	69
FBgn0032385	1	0	69
FBgn0036482	3	2	191.75
FBgn0033340	2	1	157.25
FBgn0033863	2	632.293191308555	227.75
FBgn0034824	5	1114.28525480062	314.75
FBgn0034477	1	0	69
FBgn0035008	1	0	69
FBgn0034104	1	0	69
FBgn0036329	4	836	290.5
FBgn0037101	2	558	223
FBgn0035568	2	2683.80104124974	271.25
FBgn0037454	1	0	69
