gene,degree,betweenness,rank
FBgn0001227,4,24,222.5
FBgn0031948,2,9,192.25
FBgn0000370,1,0,83
FBgn0032783,2,1,181.25
FBgn0035282,1,0,83
FBgn0033902,1,0,83
FBgn0035076,1,0,83
FBgn0036844,1,0,83
FBgn0034978,1,0,83
FBgn0037230,2,3,186.25
FBgn0035720,2,1,181.25
FBgn0034709,2,49,203.75
FBgn0033652,1,0,83
FBgn0037415,3,16,213.25
FBgn0004516,4,17.5,220.25
FBgn0038149,1,0,83
FBgn0039241,2,0,134.5
FBgn0001218,1,0,83
FBgn0039326,2,0,134.5
FBgn0039480,3,0.5,196.75
FBgn0039944,1,0,83
FBgn0033730,3,40,218.75
FBgn0033225,2,0,134.5
FBgn0035316,1,0,83
FBgn0050025,3,0,152.25
FBgn0040877,1,0,83
FBgn0032512,2,0,134.5
FBgn0051131,2,0,134.5
FBgn0032414,1,0,83
FBgn0050050,2,2,184.25
FBgn0003189,2,60,205.5
FBgn0039611,2,0,134.5
FBgn0004919,1,0,83
FBgn0036585,1,0,83
FBgn0039465,2,2,184.25
FBgn0042641,2,0,134.5
FBgn0037326,2,13,193.75
FBgn0040321,2,3,186.25
FBgn0038789,3,5,206.5
FBgn0031925,2,1,181.25
FBgn0061361,1,0,83
FBgn0001263,1,0,83
FBgn0051084,1,0,83
FBgn0000592,5,116,233
FBgn0037592,1,0,83
FBgn0036579,2,8,191
FBgn0085485,1,0,83
FBgn0034475,3,8,208.75
FBgn0040271,1,0,83
FBgn0250910,2,13,193.75
FBgn0259163,3,5,206.5
FBgn0037754,2,8,191
FBgn0000422,1,0,83
FBgn0260453,1,0,83
FBgn0051352,1,0,83
FBgn0033308,2,13,193.75
FBgn0039155,2,48,203
FBgn0039805,2,0,134.5
FBgn0085599,4,49,228
FBgn0085732,2,1,181.25
FBgn0259713,1,0,83
FBgn0035679,1,0,83
FBgn0038874,2,1,181.25
FBgn0033936,1,0,83
FBgn0032538,1,0,83
FBgn0036877,1,0,83
FBgn0001259,1,0,83
FBgn0050031,3,0,152.25
FBgn0010358,3,0,152.25
FBgn0086367,2,5,188.75
FBgn0085380,2,6,190
FBgn0262353,1,0,83
FBgn0035880,2,0,134.5
FBgn0033358,1,0,83
FBgn0053970,1,0,83
FBgn0263598,3,3,204
FBgn0004390,1,0,83
FBgn0032286,1,0,83
FBgn0261788,1,0,83
FBgn0062565,1,0,83
FBgn0005586,4,36,224.25
FBgn0011817,4,30,223.75
FBgn0264308,2,24,198.25
FBgn0031970,1,0,83
FBgn0011206,1,0,83
FBgn0050497,1,0,83
FBgn0000337,1,0,83
FBgn0259111,2,0,134.5
FBgn0001229,1,0,83
FBgn0033851,2,1,181.25
FBgn0052638,2,4,187.5
FBgn0065097,1,0,83
FBgn0037030,1,0,83
FBgn0266691,1,0,83
FBgn0260004,2,1,181.25
FBgn0262540,1,0,83
FBgn0053082,1,0,83
FBgn0034405,2,0,134.5
FBgn0064237,2,120,206.5
FBgn0262169,3,14,212.75
FBgn0040514,1,0,83
FBgn0031914,1,0,83
FBgn0000253,2,0,134.5
FBgn0016930,2,0,134.5
FBgn0266925,1,0,83
FBgn0083228,1,0,83
FBgn0086265,1,0,83
FBgn0037635,1,0,83
FBgn0051451,1,0,83
FBgn0039084,1,0,83
FBgn0036875,2,22,197
FBgn0259233,1,0,83
FBgn0259979,2,5,188.75
FBgn0016687,3,22,214.75
FBgn0085376,1,0,83
FBgn0000075,1,0,83
FBgn0035010,1,0,83
FBgn0264006,1,0,83
FBgn0046878,1,0,83
FBgn0260997,3,27,216.75
FBgn0015663,1,0,83
FBgn0025454,1,0,83
FBgn0038460,2,22,197
FBgn0028527,1,0,83
FBgn0259823,2,0,134.5
FBgn0004782,1,0,83
FBgn0015033,5,166,234.5
FBgn0052495,1,0,83
FBgn0267702,1,0,83
FBgn0002936,1,0,83
FBgn0033774,1,0,83
FBgn0243486,1,0,83
FBgn0032213,1,0,83
FBgn0263442,1,0,83
FBgn0035293,1,0,83
FBgn0035321,1,0,83
FBgn0036007,1,0,83
FBgn0036080,1,0,83
FBgn0038339,1,0,83
FBgn0038839,1,0,83
FBgn0003517,1,0,83
FBgn0039562,1,0,83
FBgn0039945,1,0,83
FBgn0040817,2,0,134.5
FBgn0045063,1,0,83
FBgn0050438,1,0,83
FBgn0051253,2,0,134.5
FBgn0051288,2,2,184.25
FBgn0051344,3,42,219.5
FBgn0051472,1,0,83
FBgn0051721,2,2,184.25
FBgn0052174,2,0,134.5
FBgn0052529,1,0,83
FBgn0052600,1,0,83
FBgn0053463,1,0,83
FBgn0053548,1,0,83
FBgn0061362,1,0,83
FBgn0065059,1,0,83
FBgn0083970,1,0,83
FBgn0085320,1,0,83
FBgn0086677,1,0,83
FBgn0259226,1,0,83
FBgn0259685,1,0,83
FBgn0260454,1,0,83
FBgn0260463,1,0,83
FBgn0260479,5,51.5,231.5
FBgn0261505,1,0,83
FBgn0261563,1,0,83
FBgn0261963,1,0,83
FBgn0262149,1,0,83
FBgn0262364,1,0,83
FBgn0262477,1,0,83
FBgn0008646,1,0,83
FBgn0010300,1,0,83
FBgn0010359,3,0,152.25
FBgn0011576,1,0,83
FBgn0011581,1,0,83
FBgn0011661,1,0,83
FBgn0263241,1,0,83
FBgn0263458,1,0,83
FBgn0263492,2,0,134.5
FBgn0263864,1,0,83
FBgn0264443,1,0,83
FBgn0265070,1,0,83
FBgn0265084,1,0,83
FBgn0265182,1,0,83
FBgn0266181,4,37.5,224.75
FBgn0266331,1,0,83
FBgn0266354,2,13,193.75
FBgn0266526,1,0,83
FBgn0266577,1,0,83
FBgn0266580,2,0,134.5
FBgn0266624,1,0,83
FBgn0266677,1,0,83
FBgn0266758,2,3,186.25
