gene,degree,betweenness,rank
FBgn0031940,2,0,73.75
FBgn0031942,4,35.8333333333333,117.25
FBgn0033728,4,29.1666666666667,116.25
FBgn0032083,1,0,46.5
FBgn0035720,1,0,46.5
FBgn0031850,1,0,46.5
FBgn0035099,1,0,46.5
FBgn0037368,1,0,46.5
FBgn0003557,1,0,46.5
FBgn0034709,2,0,73.75
FBgn0039944,3,0.5,106.25
FBgn0035308,1,0,46.5
FBgn0039479,1,0,46.5
FBgn0034408,1,0,46.5
FBgn0033308,2,0,73.75
FBgn0034253,3,33,114.5
FBgn0040028,2,0,73.75
FBgn0052819,2,0,73.75
FBgn0042182,1,0,46.5
FBgn0061200,1,0,46.5
FBgn0039916,1,0,46.5
FBgn0052194,1,0,46.5
FBgn0051084,1,0,46.5
FBgn0002940,1,0,46.5
FBgn0050497,2,0,73.75
FBgn0040993,1,0,46.5
FBgn0033375,1,0,46.5
FBgn0035515,1,0,46.5
FBgn0043010,2,1,100.75
FBgn0086251,1,0,46.5
FBgn0085732,1,0,46.5
FBgn0033638,1,0,46.5
FBgn0039945,3,0.5,106.25
FBgn0036615,1,0,46.5
FBgn0040752,1,0,46.5
FBgn0033778,1,0,46.5
FBgn0262872,1,0,46.5
FBgn0263395,1,0,46.5
FBgn0004370,2,1,100.75
FBgn0085282,2,1,100.75
FBgn0038820,1,0,46.5
FBgn0087007,2,0,73.75
FBgn0039028,2,0,73.75
FBgn0038491,2,4,103.25
FBgn0011693,2,1,100.75
FBgn0032074,1,0,46.5
FBgn0266382,2,13,103.75
FBgn0266691,2,3,102.5
FBgn0039155,1,0,46.5
FBgn0039805,4,19.6666666666667,114.25
FBgn0267385,3,13.5,111.5
FBgn0037995,1,0,46.5
FBgn0036991,1,0,46.5
FBgn0035692,1,0,46.5
FBgn0266540,2,0,73.75
FBgn0043362,1,0,46.5
FBgn0011826,1,0,46.5
FBgn0051469,1,0,46.5
FBgn0040637,1,0,46.5
FBgn0036043,1,0,46.5
FBgn0262031,1,0,46.5
FBgn0040102,1,0,46.5
FBgn0033188,1,0,46.5
FBgn0052495,1,0,46.5
FBgn0041181,1,0,46.5
FBgn0002936,1,0,46.5
FBgn0014454,4,25.8333333333333,115.75
FBgn0051390,1,0,46.5
FBgn0035262,1,0,46.5
FBgn0036417,1,0,46.5
FBgn0037140,1,0,46.5
FBgn0038966,1,0,46.5
FBgn0003656,1,0,46.5
FBgn0043884,1,0,46.5
FBgn0051781,1,0,46.5
FBgn0052499,3,24,112.75
FBgn0052820,2,0,73.75
FBgn0064126,1,0,46.5
FBgn0066101,1,0,46.5
FBgn0083970,1,0,46.5
FBgn0085320,1,0,46.5
FBgn0086704,1,0,46.5
FBgn0259201,1,0,46.5
FBgn0259212,2,1,100.75
FBgn0260439,1,0,46.5
FBgn0260855,1,0,46.5
FBgn0261505,1,0,46.5
FBgn0261625,1,0,46.5
FBgn0261832,2,0,73.75
FBgn0013343,1,0,46.5
FBgn0263446,1,0,46.5
FBgn0263705,1,0,46.5
FBgn0264975,1,0,46.5
FBgn0265140,1,0,46.5
FBgn0265422,1,0,46.5
FBgn0266526,2,0,73.75
FBgn0267554,1,0,46.5
FBgn0267740,1,0,46.5
FBgn0267911,2,24,105.5
FBgn0267985,1,0,46.5
FBgn0016930,1,0,46.5
FBgn0020386,1,0,46.5
FBgn0021760,1,0,46.5
FBgn0025355,2,0,73.75
FBgn0026088,1,0,46.5
FBgn0026239,1,0,46.5
FBgn0026439,2,3,102.5
FBgn0027600,1,0,46.5
FBgn0027608,1,0,46.5
FBgn0027932,1,0,46.5
FBgn0030362,1,0,46.5
FBgn0030674,1,0,46.5
FBgn0030882,1,0,46.5
FBgn0031043,1,0,46.5
FBgn0031048,2,0,73.75
FBgn0031292,1,0,46.5
FBgn0031464,1,0,46.5
FBgn0031777,1,0,46.5
