gene,degree,betweenness,rank
FBgn0028517,1,0,1169.25
FBgn0032375,4,279,2932.75
FBgn0262901,1,0,1169.25
FBgn0036570,2,2641,2774.25
FBgn0035957,2,16250.6666666669,2880.75
FBgn0013987,3,26,2825
FBgn0265900,5,308770.665079366,3247
FBgn0261640,1,0,1169.25
FBgn0034195,2,24,2639.25
FBgn0036142,1,0,1169.25
FBgn0051334,4,3456,3044.75
FBgn0034681,3,9,2789.25
FBgn0039507,1,0,1169.25
FBgn0263022,2,3934.1349206349,2795.25
FBgn0262716,1,0,1169.25
FBgn0034907,2,45633,2925.75
FBgn0265891,4,37250.7023809523,3176.25
FBgn0002031,1,0,1169.25
FBgn0267791,1,0,1169.25
FBgn0033589,3,84503.2499999997,3121.25
FBgn0031248,1,0,1169.25
FBgn0032452,1,0,1169.25
FBgn0250815,1,0,1169.25
FBgn0034173,5,17468.9349206349,3178.5
FBgn0037085,2,8,2601.25
FBgn0023001,2,8029,2837.25
FBgn0001990,1,0,1169.25
FBgn0265731,1,0,1169.25
FBgn0050291,1,0,1169.25
FBgn0264956,2,5218,2812.25
FBgn0051940,10,125072.5,3290
FBgn0014454,1,0,1169.25
FBgn0035192,2,101568,2940.75
FBgn0035272,1,0,1169.25
FBgn0050366,1,0,1169.25
FBgn0033303,1,0,1169.25
FBgn0259741,1,0,1169.25
FBgn0031559,1,0,1169.25
FBgn0015829,1,0,1169.25
FBgn0034901,1,0,1169.25
FBgn0050362,2,2304,2754.5
FBgn0260646,1,0,1169.25
FBgn0032445,1,0,1169.25
FBgn0266819,1,0,1169.25
FBgn0030737,1,0,1169.25
FBgn0267549,2,20213.35,2890.25
FBgn0267065,1,0,1169.25
FBgn0041236,1,0,1169.25
FBgn0053983,4,10212.3333333333,3107.25
FBgn0039030,3,44599,3109.25
FBgn0012026,1,0,1169.25
FBgn0036331,1,0,1169.25
FBgn0032590,1,0,1169.25
FBgn0019660,1,0,1169.25
FBgn0031457,1,0,1169.25
FBgn0265468,6,211351.547619047,3264
FBgn0266737,1,0,1169.25
FBgn0086660,1,0,1169.25
FBgn0034658,2,1153,2713
FBgn0262877,1,0,1169.25
FBgn0038816,2,6,2588.75
FBgn0264485,2,2,2540.75
