gene,degree,betweenness,rank
FBgn0038894,1,0,664
FBgn0263590,1,0,664
FBgn0262904,1,0,664
FBgn0032682,1,0,664
FBgn0051971,2,12,1477
FBgn0085759,1,0,664
FBgn0267520,1,0,664
FBgn0065053,1,0,664
FBgn0000308,1,0,664
FBgn0265877,2,4,1449.25
FBgn0035213,1,0,664
FBgn0030041,1,0,664
FBgn0085758,1,0,664
FBgn0039625,1,0,664
FBgn0040357,1,0,664
FBgn0005626,1,0,664
FBgn0038466,1,0,664
FBgn0030122,1,0,664
FBgn0035022,1,0,664
FBgn0085822,2,6,1463.75
FBgn0265340,1,0,664
FBgn0265496,1,0,664
FBgn0267937,1,0,664
FBgn0051025,1,0,664
FBgn0039454,1,0,664
FBgn0262467,1,0,664
FBgn0039836,1,0,664
FBgn0065048,1,0,664
FBgn0267624,1,0,664
FBgn0052571,2,2,1426.25
FBgn0036242,1,0,664
FBgn0050385,1,0,664
FBgn0267170,1,0,664
FBgn0039424,1,0,664
FBgn0266641,1,0,664
FBgn0038007,1,0,664
FBgn0034011,1,0,664
FBgn0003130,1,0,664
FBgn0037003,1,0,664
FBgn0039315,1,0,664
FBgn0037718,1,0,664
FBgn0267994,2,13,1480
FBgn0267054,1,0,664
FBgn0267034,2,6,1463.75
FBgn0250862,1,0,664
FBgn0033274,1,0,664
FBgn0010105,1,0,664
FBgn0040333,1,0,664
FBgn0264616,1,0,664
FBgn0262732,1,0,664
FBgn0025700,1,0,664
FBgn0030769,1,0,664
FBgn0267496,1,0,664
FBgn0034624,1,0,664
FBgn0050472,1,0,664
FBgn0000061,1,0,664
FBgn0267326,2,3,1439
FBgn0050284,1,0,664
FBgn0265918,2,1,1397.5
FBgn0040958,2,2,1426.25
FBgn0030668,1,0,664
FBgn0036772,1,0,664
FBgn0259113,1,0,664
FBgn0267500,1,0,664
FBgn0035254,1,0,664
FBgn0034540,1,0,664
FBgn0250907,1,0,664
FBgn0038774,1,0,664
FBgn0060292,3,25,1551.5
FBgn0027496,1,0,664
FBgn0266853,1,0,664
FBgn0265611,1,0,664
FBgn0051851,1,0,664
FBgn0063391,2,3,1439
FBgn0264829,1,0,664
FBgn0003502,1,0,664
FBgn0036207,1,0,664
FBgn0265366,2,1,1397.5
FBgn0036227,3,46,1559
FBgn0265105,1,0,664
FBgn0262146,1,0,664
FBgn0031574,1,0,664
FBgn0053082,1,0,664
FBgn0037151,1,0,664
FBgn0001124,1,0,664
FBgn0265524,1,0,664
FBgn0051347,2,4,1449.25
FBgn0264269,1,0,664
FBgn0052834,2,2,1426.25
FBgn0051410,1,0,664
FBgn0033453,1,0,664
FBgn0004034,1,0,664
FBgn0262889,1,0,664
FBgn0001206,1,0,664
FBgn0021750,1,0,664
FBgn0267927,1,0,664
FBgn0266885,1,0,664
FBgn0053318,1,0,664
FBgn0038140,1,0,664
FBgn0035522,1,0,664
FBgn0039630,1,0,664
FBgn0035780,1,0,664
FBgn0265633,2,0,1042
FBgn0038003,2,5,1456
FBgn0267161,1,0,664
FBgn0033866,1,0,664
FBgn0266312,1,0,664
FBgn0015300,1,0,664
FBgn0267464,1,0,664
FBgn0036306,1,0,664
FBgn0031090,1,0,664
FBgn0041581,2,3,1439
FBgn0265467,1,0,664
FBgn0261624,1,0,664
FBgn0051226,1,0,664
FBgn0030456,1,0,664
FBgn0264547,1,0,664
FBgn0034458,1,0,664
FBgn0039058,1,0,664
FBgn0032304,1,0,664
FBgn0261616,2,12,1477
FBgn0026872,1,0,664
FBgn0053861,2,5,1456
FBgn0085240,1,0,664
FBgn0267515,1,0,664
FBgn0250755,1,0,664
FBgn0266960,2,4,1449.25
FBgn0030993,1,0,664
FBgn0264477,1,0,664
FBgn0265344,1,0,664
FBgn0085319,1,0,664
FBgn0086362,1,0,664
FBgn0262105,1,0,664
FBgn0266970,1,0,664
FBgn0030050,1,0,664
FBgn0030051,1,0,664
FBgn0003916,1,0,664
FBgn0040973,1,0,664
FBgn0265443,1,0,664
FBgn0259961,2,5,1456
FBgn0266897,2,2,1426.25
FBgn0031440,1,0,664
FBgn0034627,1,0,664
FBgn0039360,1,0,664
FBgn0043012,1,0,664
FBgn0000594,1,0,664
