regulatoryGene,targetGene,cor,p.adj
FBgn0033860,FBgn0037498,0.978620519096073,2.40403928592992e-05
FBgn0086253,FBgn0011878,0.963966274380585,0.000113829803583266
FBgn0053325,FBgn0264722,0.974154124241403,4.23308447614226e-05
FBgn0037985,FBgn0039368,0.974608727937991,4.01500386477307e-05
FBgn0037783,FBgn0085303,0.984564636853998,9.08760240651784e-06
FBgn0265988,FBgn0054028,0.971711736297991,5.5398615935606e-05
FBgn0035311,FBgn0043532,0.970436117063414,6.31749226934037e-05
FBgn0263271,FBgn0004172,0.980824758382618,1.73738361794992e-05
FBgn0035429,FBgn0034834,0.966276888271348,9.34702309148616e-05
FBgn0053644,FBgn0004183,0.97325535736117,4.68703408501151e-05
FBgn0035964,FBgn0265667,0.952605337352326,0.000256780201126687
FBgn0267422,FBgn0036767,0.966379200891962,9.26292630238663e-05
FBgn0039371,FBgn0033589,1,2.2250738585072e-308
FBgn0266255,FBgn0266732,0.973744928708884,4.43596667659894e-05
FBgn0267683,FBgn0266641,0.953610773784481,0.000240966993769847
FBgn0263767,FBgn0034197,0.994365179049412,4.45392787410835e-07
FBgn0014075,FBgn0262883,0.957349489679597,0.000187808782955244
FBgn0264506,FBgn0261358,0.953145724549246,0.000248198908867713
FBgn0036687,FBgn0260230,0.956421911653356,0.000200189351589906
FBgn0266641,FBgn0265683,1,2.2250738585072e-308
FBgn0085816,FBgn0267034,0.953753899939303,0.000238769529770918
FBgn0085277,FBgn0039288,1,2.2250738585072e-308
FBgn0031859,FBgn0029725,0.962322167220269,0.000129970178969723
FBgn0036671,FBgn0000404,-0.968051265747179,7.95858807548894e-05
FBgn0011554,FBgn0267134,0.963818712027646,0.000115221062072558
FBgn0266161,FBgn0262361,0.963084689153557,0.000122308661668015
FBgn0039195,FBgn0050101,-0.953713577101299,0.000239387278636521
FBgn0032624,FBgn0028903,0.957718878438472,0.000183022646187079
FBgn0267080,FBgn0052718,0.969757138084877,6.75935820757574e-05
FBgn0037762,FBgn0259975,0.98121824476705,1.63309233289329e-05
FBgn0267749,FBgn0265914,0.987344528957028,5.01930569764885e-06
FBgn0037463,FBgn0036499,0.991414794255451,1.57177921522958e-06
FBgn0266800,FBgn0033508,0.951555812565685,0.000274000009521875
FBgn0032523,FBgn0267449,1,2.2250738585072e-308
FBgn0033590,FBgn0267449,1,2.2250738585072e-308
FBgn0038068,FBgn0267422,0.975781131602919,3.48722003571858e-05
FBgn0266403,FBgn0267422,0.953315751541705,0.000245538504138929
FBgn0266962,FBgn0031729,0.981919371091328,1.45771513217979e-05
FBgn0052117,FBgn0032065,0.965464494528123,0.000100327509701895
FBgn0037463,FBgn0028570,0.991414794255451,1.57177921522958e-06
FBgn0038595,FBgn0033167,0.982736784393834,1.26959455920197e-05
FBgn0263201,FBgn0036131,1,2.2250738585072e-308
FBgn0039777,FBgn0261681,0.972497653331351,5.09386940883371e-05
FBgn0267004,FBgn0050192,1,2.2250738585072e-308
FBgn0035547,FBgn0261699,1,2.2250738585072e-308
FBgn0040342,FBgn0040357,0.95598388331709,0.000206218074607814
FBgn0035197,FBgn0265648,0.971182994611212,5.85399871874709e-05
FBgn0039039,FBgn0266159,0.953563003090716,0.000241703386832451
FBgn0036707,FBgn0263201,0.988314874950212,3.95390481738724e-06
FBgn0010226,FBgn0036325,0.965143514581483,0.000103125848118382
FBgn0001983,FBgn0267068,0.981011216082155,1.68743007778962e-05
FBgn0051609,FBgn0036609,1,2.2250738585072e-308
FBgn0266255,FBgn0265424,1,2.2250738585072e-308
FBgn0030537,FBgn0265424,1,2.2250738585072e-308
FBgn0031859,FBgn0036490,0.972308510388414,5.19894589348047e-05
FBgn0034840,FBgn0036490,0.988106159355682,4.16892612017224e-06
FBgn0032124,FBgn0265383,0.958133319171654,0.000177749314690284
FBgn0086265,FBgn0265383,0.994370542533323,4.44123951148846e-07
FBgn0039370,FBgn0261502,1,2.2250738585072e-308
FBgn0050472,FBgn0036807,1,2.2250738585072e-308
FBgn0036465,FBgn0085472,0.968722598083883,7.47116245328771e-05
FBgn0063261,FBgn0051459,0.985689269823717,7.24857064171548e-06
FBgn0267433,FBgn0266009,0.995008326704091,3.09778415520708e-07
FBgn0011953,FBgn0050472,0.973151626488145,4.74141042546347e-05
FBgn0031000,FBgn0034665,0.987078837853859,5.34104826766762e-06
FBgn0083936,FBgn0267120,0.952404999700539,0.000260010491172062
FBgn0085692,FBgn0267120,0.974729314743222,3.95843279340782e-05
FBgn0260434,FBgn0263403,0.98303972641966,1.20419771229753e-05
FBgn0026754,FBgn0029724,0.963911460511857,0.000114345300960241
FBgn0035657,FBgn0039475,0.986345976126051,6.29888854499895e-06
FBgn0032039,FBgn0085202,0.964999930781651,0.00010439413770963
FBgn0011953,FBgn0030386,0.973151626488145,4.74141042546347e-05
FBgn0029940,FBgn0063261,0.982009988274836,1.43600551058364e-05
FBgn0035795,FBgn0267269,0.960821961924687,0.000145954914704953
FBgn0036108,FBgn0085303,0.966211657773739,9.40090239363201e-05
FBgn0011937,FBgn0085303,0.982400871741829,1.34481750245848e-05
FBgn0266487,FBgn0030976,0.952925180313201,0.00025167793944182
FBgn0040905,FBgn0053537,0.951041753405264,0.000282704536636513
FBgn0032090,FBgn0032072,0.955523618980408,0.000212680468419615
FBgn0029568,FBgn0029701,0.999010521410661,2.42011978845802e-09
FBgn0039124,FBgn0033701,0.957882635411352,0.000180926855634421
FBgn0038909,FBgn0265158,0.989624139972511,2.77093627056188e-06
FBgn0031649,FBgn0050067,0.975354078425428,3.67377620476273e-05
FBgn0036250,FBgn0036874,1,2.2250738585072e-308
FBgn0031440,FBgn0250817,0.958705078105207,0.000170640167243951
FBgn0032303,FBgn0011861,0.99965535486193,1.02316155326719e-10
FBgn0039810,FBgn0003377,0.989582590858767,2.80426986722075e-06
FBgn0039029,FBgn0264487,0.970693746250329,6.15497087528222e-05
FBgn0036329,FBgn0262529,0.973704212520553,4.45649914711372e-05
FBgn0037124,FBgn0053257,0.986316257735909,6.33996529427093e-06
FBgn0039039,FBgn0267492,0.953563003090716,0.000241703386832451
FBgn0034151,FBgn0053265,0.951328840700434,0.0002778212220351
FBgn0259748,FBgn0053265,0.981510283027302,1.5584351954527e-05
FBgn0033787,FBgn0085204,0.98682605697341,5.65960866239877e-06
FBgn0045501,FBgn0029993,0.973234682196932,4.69783900511623e-05
FBgn0266962,FBgn0032645,0.981919371091328,1.45771513217979e-05
FBgn0040699,FBgn0028949,0.97055787677945,6.24033275558767e-05
FBgn0262355,FBgn0051851,0.950187371298628,0.00029757087098879
FBgn0000405,FBgn0000227,0.986929663901021,5.52755698877253e-06
FBgn0003867,FBgn0035657,0.976879040858814,3.03665843732722e-05
FBgn0266911,FBgn0035479,0.972101566885956,5.31554393026105e-05
FBgn0038445,FBgn0032868,0.96961771961063,6.8525467445032e-05
FBgn0032626,FBgn0028850,0.984540761487578,9.1296733141834e-06
FBgn0267491,FBgn0028850,0.962540998998552,0.000127739959337299
FBgn0053243,FBgn0267121,0.959976739558721,0.000155506624666842
FBgn0037572,FBgn0267214,1,2.2250738585072e-308
FBgn0028518,FBgn0263847,0.970782416741778,6.09968119092485e-05
FBgn0010097,FBgn0000591,0.989688112320495,2.72012999065553e-06
FBgn0052806,FBgn0043865,0.964034968491908,0.000113185939568555
FBgn0035083,FBgn0265593,0.967124687208272,8.66521756097311e-05
FBgn0011859,FBgn0265307,0.950129605861526,0.000298594144194605
FBgn0035196,FBgn0032276,0.955386410414656,0.000214632451764752
FBgn0267202,FBgn0034202,0.98784576378203,4.44790697544319e-06
FBgn0041248,FBgn0034834,0.95980563604915,0.000157489084133826
FBgn0265272,FBgn0034834,0.961630120199848,0.000137192016321002
FBgn0265686,FBgn0264786,0.955235503572655,0.000216792902437794
FBgn0020546,FBgn0052248,0.998012623940257,1.95944291420102e-08
FBgn0029821,FBgn0052248,0.958426675130683,0.00017407787787179
FBgn0267756,FBgn0041239,0.995755589386482,1.90549872863645e-07
FBgn0033439,FBgn0023180,-0.983186172472594,1.17340243776385e-05
FBgn0265052,FBgn0040396,-0.978331156200158,2.50243232867292e-05
FBgn0035776,FBgn0267592,0.960194209172012,0.000153010807276054
FBgn0265457,FBgn0051002,0.974038052693382,4.28999531795526e-05
FBgn0261952,FBgn0029946,0.961062014674739,0.000143314580083202
FBgn0265979,FBgn0026394,0.988440846682596,3.82776607154362e-06
FBgn0038512,FBgn0265950,0.976557333391379,3.16441761395916e-05
FBgn0038819,FBgn0034715,0.975702568821495,3.52105722096148e-05
FBgn0051971,FBgn0263382,0.969810252036107,6.72407811034245e-05
FBgn0263341,FBgn0266027,0.994794968785071,3.51166509170515e-07
FBgn0035806,FBgn0264603,0.982804383504498,1.2548024929523e-05
