gene,degree,betweenness,rank
FBgn0034906,1,0,1175
FBgn0264988,4,221,3041.25
FBgn0265907,1,0,1175
FBgn0259996,3,980.666666666668,3027
FBgn0031969,5,50665.7380952381,3192
FBgn0032704,1,0,1175
FBgn0065108,1,0,1175
FBgn0040359,1,0,1175
FBgn0037067,3,1606.26190476191,3038
FBgn0034894,2,488,2820.5
FBgn0265269,1,0,1175
FBgn0003922,5,6353.16666666667,3166.5
FBgn0030081,1,0,1175
FBgn0050293,1,0,1175
FBgn0036226,3,488,2998.5
FBgn0010417,4,861,3079.75
FBgn0052220,1,0,1175
FBgn0028919,1,0,1175
FBgn0051099,1,0,1175
FBgn0011966,1,0,1175
FBgn0086043,2,0,1893.5
FBgn0263462,1,0,1175
FBgn0038097,2,0,1893.5
FBgn0031114,1,0,1175
FBgn0030912,1,0,1175
FBgn0053983,1,0,1175
FBgn0035887,5,52119.8333333333,3193
FBgn0263463,2,6220.66666666667,2894
FBgn0030734,1,0,1175
FBgn0043069,1,0,1175
FBgn0030224,2,1497.11666666666,2859.5
FBgn0085405,1,0,1175
FBgn0037037,1,0,1175
FBgn0083946,3,7,2834
FBgn0262028,6,1140,3140
FBgn0265419,1,0,1175
FBgn0053341,1,0,1175
FBgn0034828,1,0,1175
FBgn0038610,2,1,2519.25
FBgn0036441,1,0,1175
FBgn0267978,1,0,1175
FBgn0034739,1,0,1175
FBgn0030643,1,0,1175
FBgn0034195,1,0,1175
FBgn0039128,2,1,2519.25
FBgn0054052,1,0,1175
FBgn0015625,3,14,2873
FBgn0267019,2,70,2766
FBgn0034058,1,0,1175
FBgn0033203,1,0,1175
FBgn0052564,1,0,1175
FBgn0267319,1,0,1175
FBgn0267232,1,0,1175
FBgn0267807,1,0,1175
FBgn0265895,1,0,1175
FBgn0266850,5,360,3077
FBgn0037313,1,0,1175
FBgn0034477,1,0,1175
FBgn0029639,2,2420,2868.5
FBgn0033465,1,0,1175
FBgn0265196,3,1460,3036
FBgn0033373,2,2420,2868.5
FBgn0262814,3,10713.1666666667,3082.5
FBgn0028412,3,110,2960.75
FBgn0262788,1,0,1175
FBgn0011297,3,4134.21666666664,3063
FBgn0026755,3,6200,3071.5
FBgn0037436,1,0,1175
FBgn0046776,1,0,1175
FBgn0039117,1,0,1175
FBgn0004589,1,0,1175
FBgn0262898,1,0,1175
FBgn0036749,3,1,2697.25
FBgn0039059,1,0,1175
FBgn0267958,4,22890.4047619047,3154.25
FBgn0036020,1,0,1175
FBgn0266772,2,20425,2911.5
FBgn0039821,1,0,1175
FBgn0266867,1,0,1175
FBgn0030462,1,0,1175
FBgn0250845,1,0,1175
FBgn0267965,1,0,1175
FBgn0260934,1,0,1175
FBgn0264429,5,2911,3148
FBgn0008646,1,0,1175
FBgn0000247,1,0,1175
FBgn0030066,1,0,1175
FBgn0031995,1,0,1175
FBgn0038601,3,488,2998.5
FBgn0053929,4,30086,3157.75
FBgn0028867,1,0,1175
FBgn0039478,2,8,2662.25
FBgn0029946,2,0,1893.5
FBgn0051053,1,0,1175
FBgn0032969,2,883.833333333333,2838.5
FBgn0037342,1,0,1175
FBgn0034323,1,0,1175
FBgn0032068,1,0,1175
FBgn0262892,2,28,2723.5
FBgn0036822,2,10,2674.75
FBgn0035968,1,0,1175
FBgn0034956,1,0,1175
FBgn0031721,1,0,1175
FBgn0031389,1,0,1175
FBgn0023507,1,0,1175
FBgn0034959,1,0,1175
FBgn0040045,1,0,1175
FBgn0265851,8,1289,3158.5
FBgn0031546,2,240,2800.25
FBgn0053191,3,40,2920.5
FBgn0051912,2,8024,2900.5
FBgn0267507,1,0,1175
FBgn0264833,1,0,1175
FBgn0039588,1,0,1175
FBgn0029971,1,0,1175
FBgn0052811,2,70,2766
FBgn0034166,1,0,1175
FBgn0031533,2,6,2644
FBgn0035249,2,488,2820.5
FBgn0039864,2,13,2690.75
FBgn0036386,2,488,2820.5
FBgn0053643,1,0,1175
FBgn0017457,1,0,1175
FBgn0003886,1,0,1175
FBgn0039124,2,6275.83333333333,2895
FBgn0025633,1,0,1175
FBgn0031423,1,0,1175
FBgn0029747,1,0,1175
FBgn0267156,2,5538,2892
FBgn0267074,1,0,1175
FBgn0013720,1,0,1175
FBgn0000274,1,0,1175
FBgn0030386,1,0,1175
FBgn0263581,1,0,1175
FBgn0265821,2,1458,2855.25
FBgn0032609,2,4,2615.5
FBgn0028888,2,6,2644
FBgn0004644,1,0,1175
FBgn0267916,1,0,1175
FBgn0085452,1,0,1175
FBgn0265766,9,8125.5,3210.25
FBgn0265967,1,0,1175
FBgn0033862,2,88,2774.5
FBgn0262889,1,0,1175
FBgn0267515,1,0,1175
FBgn0053491,2,1,2519.25
FBgn0039648,1,0,1175
FBgn0031320,1,0,1175
FBgn0267557,2,1,2519.25
FBgn0032849,1,0,1175
FBgn0036470,2,1,2519.25
FBgn0082932,1,0,1175
FBgn0266862,2,42,2745.75
FBgn0265749,2,1,2519.25
FBgn0263378,1,0,1175
FBgn0033434,1,0,1175
FBgn0267763,2,3,2590.75
FBgn0267530,1,0,1175
FBgn0085789,1,0,1175
FBgn0261458,1,0,1175
FBgn0082999,1,0,1175
FBgn0036958,1,0,1175
FBgn0030375,1,0,1175
FBgn0037696,1,0,1175
FBgn0035196,1,0,1175
FBgn0031345,2,1,2519.25
FBgn0041092,1,0,1175
FBgn0264904,1,0,1175
FBgn0023550,2,100.5,2778.5
FBgn0085320,1,0,1175
FBgn0001269,2,13,2690.75
FBgn0052582,1,0,1175
FBgn0085244,2,13,2690.75
FBgn0082922,1,0,1175
FBgn0267541,1,0,1175
FBgn0050289,2,4,2615.5
FBgn0037739,1,0,1175
FBgn0028399,2,488,2820.5
FBgn0035216,1,0,1175
FBgn0011880,1,0,1175
FBgn0036707,6,17969.1666666667,3197.5
FBgn0051659,1,0,1175
FBgn0031132,1,0,1175
FBgn0029147,1,0,1175
FBgn0035870,3,2903,3054.5
FBgn0034539,1,0,1175
FBgn0000459,1,0,1175
FBgn0050383,1,0,1175
FBgn0063384,2,488,2820.5
FBgn0046876,1,0,1175
FBgn0036926,1,0,1175
FBgn0029521,1,0,1175
FBgn0002431,1,0,1175
FBgn0053723,2,63,2762
FBgn0013698,2,0,1893.5
FBgn0003920,3,2052.50000000001,3045
FBgn0031232,3,9,2846.75
FBgn0034937,1,0,1175
FBgn0036942,1,0,1175
FBgn0037553,1,0,1175
FBgn0039690,1,0,1175
FBgn0086253,1,0,1175
FBgn0053552,1,0,1175
FBgn0034623,1,0,1175
FBgn0265931,2,974,2841.5
FBgn0029590,2,36,2736.5
FBgn0266745,1,0,1175
FBgn0036285,1,0,1175
FBgn0034973,1,0,1175
FBgn0264468,1,0,1175
FBgn0265657,4,557,3074.75
FBgn0044323,1,0,1175
FBgn0036836,2,13,2690.75
FBgn0037320,1,0,1175
FBgn0033782,2,5,2630.25
FBgn0261503,1,0,1175
FBgn0265737,1,0,1175
FBgn0265253,1,0,1175
FBgn0037579,4,7583,3141.25
FBgn0265646,1,0,1175
FBgn0267151,1,0,1175
FBgn0046253,2,32,2727
FBgn0262356,4,95,3017.75
FBgn0266234,1,0,1175
FBgn0267455,1,0,1175
FBgn0031772,1,0,1175
FBgn0037722,1,0,1175
FBgn0032637,1,0,1175
FBgn0054056,2,14,2695
FBgn0085239,5,2835.38333333335,3144
FBgn0004567,1,0,1175
FBgn0034485,1,0,1175
FBgn0039629,1,0,1175
FBgn0038656,2,8478,2902
FBgn0053852,3,3,2768.75
FBgn0261624,1,0,1175
FBgn0016036,1,0,1175
FBgn0053537,1,0,1175
FBgn0264676,1,0,1175
FBgn0032321,2,2898,2874.75
FBgn0035552,5,34243,3188
FBgn0267199,1,0,1175
FBgn0016081,1,0,1175
FBgn0002948,2,6,2644
FBgn0266162,2,27,2721.75
FBgn0037852,1,0,1175
FBgn0040349,1,0,1175
FBgn0262944,2,4,2615.5
FBgn0033754,1,0,1175
FBgn0003270,1,0,1175
FBgn0031057,1,0,1175
FBgn0043900,1,0,1175
FBgn0036382,1,0,1175
FBgn0033863,1,0,1175
FBgn0267135,3,125,2967
FBgn0065098,1,0,1175
FBgn0265793,2,974,2841.5
FBgn0264427,1,0,1175
FBgn0036556,1,0,1175
FBgn0035569,2,3,2590.75
FBgn0039126,1,0,1175
FBgn0262577,1,0,1175
FBgn0034201,1,0,1175
FBgn0266369,1,0,1175
FBgn0032625,1,0,1175
FBgn0266858,1,0,1175
FBgn0003169,1,0,1175
FBgn0037244,2,2,2566.25
FBgn0036414,1,0,1175
FBgn0041237,2,1,2519.25
FBgn0086707,1,0,1175
FBgn0264831,1,0,1175
FBgn0086909,1,0,1175
FBgn0053644,1,0,1175
FBgn0037613,2,488,2820.5
FBgn0266420,2,1,2519.25
FBgn0034272,1,0,1175
FBgn0038535,2,114,2785.5
FBgn0267606,1,0,1175
FBgn0267280,1,0,1175
FBgn0033591,1,0,1175
FBgn0037202,1,0,1175
FBgn0263325,1,0,1175
FBgn0265639,1,0,1175
FBgn0038247,3,4285,3063.5
FBgn0051380,2,488,2820.5
FBgn0053348,1,0,1175
FBgn0027583,1,0,1175
FBgn0267632,2,36,2736.5
FBgn0052792,1,0,1175
FBgn0013764,1,0,1175
FBgn0030242,1,0,1175
FBgn0086782,1,0,1175
FBgn0085799,2,9,2668.75
FBgn0036873,2,5,2630.25
FBgn0262616,2,4,2615.5
FBgn0030933,2,2,2566.25
FBgn0051111,1,0,1175
FBgn0032449,2,974,2841.5
FBgn0266806,2,11600,2906
