regulatoryGene	targetGene	weight
FBgn0030539	FBgn0029839	0.00601872480350017
FBgn0052446	FBgn0024887	0.00601359693025398
FBgn0030940	FBgn0028410	0.00601341552106195
FBgn0085760	FBgn0050457	0.0060118854525265
FBgn0267053	FBgn0050457	0.0060118854525265
FBgn0052462	FBgn0031461	0.00600967238031704
FBgn0265048	FBgn0267187	0.00600932840690013
FBgn0053775	FBgn0263975	0.00600796156124344
FBgn0035533	FBgn0265658	0.00600741493794126
FBgn0264556	FBgn0265658	0.00600741493794126
FBgn0002607	FBgn0266905	0.00600735606863844
FBgn0050273	FBgn0266905	0.00600735606863844
FBgn0015808	FBgn0266905	0.00600735606863844
FBgn0030925	FBgn0266905	0.00600735606863844
FBgn0035328	FBgn0267618	0.0060065074500714
FBgn0259953	FBgn0267618	0.0060062185015933
FBgn0033842	FBgn0024984	0.00600594922587228
FBgn0036880	FBgn0031677	0.00600515597676116
FBgn0035715	FBgn0028867	0.00600416818238021
FBgn0264952	FBgn0052213	0.0060034203045497
FBgn0036844	FBgn0267969	0.00600285850404955
FBgn0259175	FBgn0267969	0.00600285850404955
FBgn0034095	FBgn0036889	0.0060024854760043
FBgn0037344	FBgn0264841	0.00600096857271012
FBgn0267688	FBgn0038099	0.00599886100004611
FBgn0036194	FBgn0054010	0.00599830759511166
FBgn0035574	FBgn0036459	0.0059971442170395
FBgn0036707	FBgn0036459	0.0059971442170395
FBgn0259170	FBgn0036459	0.0059971442170395
FBgn0011829	FBgn0036459	0.0059971442170395
FBgn0032077	FBgn0083039	0.00599538629829296
FBgn0032702	FBgn0054010	0.00599366841404627
FBgn0053155	FBgn0020640	0.00599361072869381
FBgn0262033	FBgn0020640	0.00599361072869381
FBgn0263708	FBgn0020640	0.00599361072869381
FBgn0266003	FBgn0020640	0.00599361072869381
FBgn0025582	FBgn0086081	0.00599279188721482
FBgn0032401	FBgn0003411	0.00599264816866265
FBgn0032088	FBgn0267139	0.00599203251759078
FBgn0265269	FBgn0267139	0.00599203251759078
FBgn0031791	FBgn0267139	0.00599203251759078
FBgn0038983	FBgn0034689	0.00599190323148101
FBgn0265937	FBgn0003218	0.0059916075605067
FBgn0036227	FBgn0039768	0.00599076598436816
FBgn0053499	FBgn0039768	0.00599076598436816
FBgn0260477	FBgn0039768	0.00599076598436816
FBgn0264441	FBgn0039768	0.00599076598436816
FBgn0032449	FBgn0085457	0.00598385316468408
FBgn0035256	FBgn0085457	0.00598385316468408
FBgn0003401	FBgn0085457	0.00598385316468408
FBgn0051454	FBgn0085457	0.00598385316468408
FBgn0052170	FBgn0085457	0.00598385316468408
FBgn0265268	FBgn0085457	0.00598385316468408
FBgn0267992	FBgn0085457	0.00598385316468408
FBgn0010350	FBgn0265366	0.00598113212297866
FBgn0036436	FBgn0050043	0.00598022145870598
FBgn0037469	FBgn0050043	0.00598022145870598
FBgn0260392	FBgn0050043	0.00598022145870598
FBgn0260401	FBgn0050043	0.00598022145870598
FBgn0030271	FBgn0037577	0.00597972587767572
FBgn0026190	FBgn0266979	0.00597804370081393
FBgn0031488	FBgn0029644	0.00597799545962514
FBgn0000499	FBgn0263333	0.00597765506097604
FBgn0035867	FBgn0082973	0.00597742834432305
FBgn0000492	FBgn0082973	0.00597742834432305
FBgn0008651	FBgn0037591	0.00597717961852808
FBgn0003124	FBgn0054029	0.00597701882215938
FBgn0267098	FBgn0051698	0.00597404345000736
FBgn0037659	FBgn0036793	0.00597285981839144
FBgn0002632	FBgn0043471	0.00597179039915435
