regulatoryGene,targetGene,cor,p.adj
FBgn0028868,FBgn0029700,0.975258769039632,3.71629435776191e-05
FBgn0265895,FBgn0000591,1,2.2250738585072e-308
FBgn0039378,FBgn0046698,1,2.2250738585072e-308
FBgn0266565,FBgn0046698,0.961295743038904,0.000140774283278252
FBgn0265608,FBgn0266834,0.964807134226399,0.000106113276089539
FBgn0266565,FBgn0038458,0.961295743038904,0.000140774283278252
FBgn0265374,FBgn0083035,0.968709732047396,7.48031310956638e-05
FBgn0040699,FBgn0261925,0.997248979962775,5.19427302097912e-08
FBgn0030936,FBgn0266415,0.952331280572995,0.000261205854808405
FBgn0264480,FBgn0036426,1,2.2250738585072e-308
FBgn0264957,FBgn0259969,0.971517308597867,5.65404353908169e-05
FBgn0264369,FBgn0025679,0.955545462556028,0.00021237079669193
FBgn0010097,FBgn0263767,1,2.2250738585072e-308
FBgn0036950,FBgn0265469,0.968863637277936,7.37133667295419e-05
FBgn0039778,FBgn0267957,0.985659073256222,7.29438635724149e-06
FBgn0052328,FBgn0032065,1,2.2250738585072e-308
FBgn0265895,FBgn0053333,1,2.2250738585072e-308
FBgn0037498,FBgn0038218,0.978481700852195,2.4509156005422e-05
FBgn0267120,FBgn0267716,1,2.2250738585072e-308
FBgn0266955,FBgn0028949,1,2.2250738585072e-308
FBgn0028949,FBgn0265805,1,2.2250738585072e-308
FBgn0266564,FBgn0050043,1,2.2250738585072e-308
FBgn0037498,FBgn0052283,0.978481700852195,2.4509156005422e-05
FBgn0031716,FBgn0000229,0.962579869549629,0.000127346472971075
FBgn0050277,FBgn0034837,0.971599428408343,5.60562877909249e-05
FBgn0259185,FBgn0265728,0.954299656546186,0.000230511512275156
FBgn0002535,FBgn0053852,0.962216651135086,0.000131054666797545
FBgn0266169,FBgn0053764,1,2.2250738585072e-308
FBgn0028668,FBgn0031331,1,2.2250738585072e-308
FBgn0032965,FBgn0038069,1,2.2250738585072e-308
FBgn0265683,FBgn0085318,0.987020258464594,5.41378169761608e-06
FBgn0027376,FBgn0051700,0.971308246090055,5.77854610842648e-05
FBgn0038458,FBgn0264550,1,2.2250738585072e-308
FBgn0020643,FBgn0267120,0.98375734235984,1.05829225235671e-05
FBgn0050464,FBgn0261616,0.954473612767495,0.00022791944115099
FBgn0262991,FBgn0265608,0.972619851612025,5.02673662712587e-05
FBgn0050424,FBgn0266179,0.969467992811996,6.95356755520546e-05
FBgn0029712,FBgn0082973,0.963427741968175,0.000118961421227527
FBgn0042187,FBgn0039768,1,2.2250738585072e-308
FBgn0265812,FBgn0039768,1,2.2250738585072e-308
FBgn0267625,FBgn0262895,0.965168925454083,0.000102902457178724
FBgn0267756,FBgn0262895,1,2.2250738585072e-308
FBgn0052240,FBgn0267745,0.954651636295615,0.00022528672016329
FBgn0015664,FBgn0053244,0.976055870379035,3.37058452309914e-05
FBgn0030667,FBgn0053244,0.9907569220914,1.96053367719267e-06
FBgn0085353,FBgn0053240,0.955400175235586,0.000214436097465893
FBgn0034928,FBgn0265657,0.980465460301446,1.83638994095118e-05
FBgn0052228,FBgn0052644,0.958698651922847,0.000170719008198022
FBgn0052643,FBgn0040989,0.950623641149271,0.000289917095076493
FBgn0031135,FBgn0040989,0.975542310839727,3.59075369428917e-05
FBgn0267928,FBgn0264870,1,2.2250738585072e-308
FBgn0050049,FBgn0265688,0.974338194557184,4.14386218065466e-05
FBgn0085486,FBgn0267594,0.969036819463756,7.24997212553019e-05
FBgn0085267,FBgn0263041,0.971767648457514,5.5073108734771e-05
FBgn0052371,FBgn0050110,0.959448531949827,0.000161680162773242
FBgn0052487,FBgn0040725,0.984111599645881,9.90811207415615e-06
FBgn0033983,FBgn0266394,0.971473470902568,5.68000151423737e-05
FBgn0265582,FBgn0264480,0.971115517750629,5.894916245667e-05
FBgn0267009,FBgn0263335,1,2.2250738585072e-308
FBgn0085205,FBgn0003373,0.962555638106933,0.000127591673641004
FBgn0265899,FBgn0266260,0.986348335472798,6.29563505392072e-06
FBgn0040900,FBgn0034506,0.962353100905099,0.000129653371353034
FBgn0051946,FBgn0266821,1,2.2250738585072e-308
FBgn0053236,FBgn0265369,0.992601911801124,1.00666666170046e-06
FBgn0065051,FBgn0265369,0.976277099325107,3.27856723070902e-05
FBgn0264357,FBgn0038654,-0.950105754171853,0.000299017334155863
FBgn0266317,FBgn0266229,0.951673160012527,0.000272038032630729
FBgn0038566,FBgn0038658,0.965133754821185,0.00010321173277773
FBgn0265634,FBgn0086030,0.957371777286805,0.000187517692534999
FBgn0030377,FBgn0266040,0.962074700323583,0.000132523028716833
FBgn0039058,FBgn0039527,0.969334953228803,7.0441517328888e-05
