gene,degree,betweenness,rank
FBgn0028868,1,0,272
FBgn0053855,1,0,272
FBgn0265895,2,1,567
FBgn0259113,1,0,272
FBgn0037220,1,0,272
FBgn0039378,2,64,591.25
FBgn0266565,2,91,593.25
FBgn0266400,3,97,611.25
FBgn0265608,2,2,578.75
FBgn0267574,1,0,272
FBgn0265374,1,0,272
FBgn0085570,3,53,607.75
FBgn0040699,1,0,272
FBgn0030936,2,1,567
FBgn0266797,1,0,272
FBgn0265064,1,0,272
FBgn0266641,1,0,272
FBgn0264480,2,0,422.5
FBgn0259975,1,0,272
FBgn0033952,1,0,272
FBgn0264957,1,0,272
FBgn0250842,2,75,592.25
FBgn0041235,2,1,567
FBgn0053497,1,0,272
FBgn0267539,1,0,272
FBgn0032366,1,0,272
FBgn0264369,1,0,272
FBgn0010097,1,0,272
FBgn0038431,1,0,272
FBgn0034326,1,0,272
FBgn0039246,1,0,272
FBgn0036950,1,0,272
FBgn0028581,1,0,272
FBgn0039778,1,0,272
FBgn0052328,3,3,601
FBgn0037120,1,0,272
FBgn0024993,1,0,272
FBgn0037498,3,5,603.25
FBgn0053191,1,0,272
FBgn0031585,1,0,272
FBgn0027527,1,0,272
FBgn0267120,2,1,567
FBgn0264947,1,0,272
FBgn0266955,1,0,272
FBgn0030509,1,0,272
FBgn0033350,1,0,272
FBgn0028949,2,1,567
FBgn0052329,1,0,272
FBgn0053552,1,0,272
FBgn0052279,1,0,272
FBgn0266564,1,0,272
FBgn0265526,1,0,272
FBgn0043471,1,0,272
FBgn0085819,1,0,272
FBgn0031716,1,0,272
FBgn0050277,2,1,567
FBgn0260756,1,0,272
FBgn0259185,1,0,272
FBgn0037169,1,0,272
FBgn0002535,1,0,272
FBgn0266169,1,0,272
FBgn0028668,1,0,272
FBgn0032965,1,0,272
FBgn0034835,1,0,272
FBgn0000227,1,0,272
FBgn0267191,2,19,589
FBgn0051244,1,0,272
FBgn0265683,2,19,589
FBgn0000071,1,0,272
FBgn0027376,1,0,272
FBgn0034784,1,0,272
FBgn0004636,1,0,272
FBgn0038458,3,128,611.75
FBgn0265732,1,0,272
FBgn0029642,1,0,272
FBgn0020643,1,0,272
FBgn0036708,2,14,587.75
FBgn0050464,1,0,272
FBgn0262991,1,0,272
FBgn0050424,1,0,272
FBgn0029712,1,0,272
FBgn0042187,3,15,605.75
FBgn0265812,2,8,587
FBgn0038852,1,0,272
FBgn0039129,1,0,272
FBgn0266629,1,0,272
FBgn0036161,1,0,272
FBgn0267546,1,0,272
FBgn0003140,2,2,578.75
FBgn0267625,1,0,272
FBgn0267756,1,0,272
FBgn0053792,1,0,272
FBgn0032577,1,0,272
FBgn0032636,1,0,272
FBgn0037584,1,0,272
FBgn0265900,1,0,272
FBgn0036832,1,0,272
FBgn0052240,2,1,567
FBgn0069938,2,1,567
FBgn0034153,1,0,272
FBgn0015664,1,0,272
FBgn0030667,1,0,272
FBgn0085353,1,0,272
FBgn0266995,1,0,272
FBgn0035955,1,0,272
FBgn0034099,1,0,272
FBgn0265362,1,0,272
FBgn0024371,1,0,272
FBgn0050177,2,2,578.75
FBgn0033451,1,0,272
FBgn0034928,1,0,272
FBgn0036990,1,0,272
FBgn0266802,1,0,272
FBgn0011916,1,0,272
FBgn0052228,1,0,272
FBgn0052643,1,0,272
FBgn0031135,1,0,272
FBgn0000166,1,0,272
FBgn0267928,2,2,578.75
FBgn0267758,1,0,272
FBgn0000137,1,0,272
FBgn0050049,1,0,272
FBgn0039147,2,2,578.75
FBgn0266255,1,0,272
FBgn0037007,1,0,272
FBgn0085486,1,0,272
FBgn0050432,1,0,272
FBgn0085267,2,2,578.75
FBgn0267433,1,0,272
FBgn0052371,2,1,567
FBgn0040906,1,0,272
FBgn0265696,1,0,272
FBgn0052487,1,0,272
