regulatoryGene,targetGene,weight,cor,p.adj,log10padj
FBgn0038894,FBgn0031273,0.0124551246098485,0.838493489102284,0.00929745235633453,-2.03163603845262
FBgn0263590,FBgn0053855,0.0117849333781191,0.841113391458593,0.00887073335399759,-2.05204047504662
FBgn0266645,FBgn0259230,0.0108164269282081,0.269862240424711,0.518037695686743,-0.285638637102064
FBgn0037841,FBgn0036010,0.0101349205381134,0.772411026934747,0.024669450265466,-1.60784052822955
FBgn0262904,FBgn0267327,0.0101228081336832,0.861797771376953,0.00593400452496134,-2.2266521268488
FBgn0266446,FBgn0039768,0.00998460997394694,0.715107981800433,0.0461592526871047,-1.33574123097221
FBgn0032682,FBgn0264377,0.0098128473679241,0.845976108193244,0.00811217108258431,-2.0908628988097
FBgn0039730,FBgn0266179,0.00975520206751778,0.608683626402665,0.109279486757519,-0.961461353366978
FBgn0051971,FBgn0260393,0.00972192301132767,0.968990708446807,7.282156213109e-05,-4.13774000903795
FBgn0085759,FBgn0083057,0.0096473397917801,0.900454022067351,0.00228565039868594,-2.64099019630842
FBgn0267051,FBgn0263763,0.00939429184933345,0.767433525170278,0.0262171212739623,-1.58141499698878
FBgn0034627,FBgn0266897,0.00924051746897826,0.694467540787909,0.0559629360609252,-1.25209950859035
FBgn0267520,FBgn0260644,0.00921883366075636,0.965543007653672,9.96507488744069e-05,-4.00151943323243
FBgn0065053,FBgn0267121,0.00912448403215294,0.810975768253567,0.0145814508171596,-1.83619926267512
FBgn0000308,FBgn0023171,0.00910415351646767,-0.801180650256654,0.0168346055419363,-1.77379705527633
FBgn0050404,FBgn0038189,0.00907127429805616,0.5566458656962,0.151846803498329,-0.818594345910015
FBgn0267569,FBgn0038131,0.00905713506264951,0.698170652986161,0.0541203833946817,-1.26663913547418
FBgn0032420,FBgn0003931,0.00900398738547216,0.565185631347145,0.144325359255321,-0.840657352780246
FBgn0263215,FBgn0267064,0.00891420259833274,0.761625506669979,0.0280971770266641,-1.55133731224188
FBgn0029812,FBgn0265085,0.00890453071003032,0.477980329121882,0.230933409415099,-0.636513232630614
FBgn0265877,FBgn0036131,0.00889358270777103,0.915118665688247,0.00143321283995635,-2.84368930970408
FBgn0035213,FBgn0085664,0.00881984480021314,0.956244327192092,0.000202619298197153,-3.69331919322352
FBgn0035839,FBgn0036227,0.00871308723180045,0.783332121744001,0.0214755479783029,-1.66805574573109
FBgn0030041,FBgn0053810,0.008711406442668,0.918186360914128,0.00128641290745775,-2.89061961100113
FBgn0085758,FBgn0267513,0.00868620659167251,0.884212998487853,0.00355157964750636,-2.44957844142142
FBgn0266953,FBgn0053813,0.00858971508769985,0.740495526206887,0.0356274024238346,-1.44821584068909
FBgn0264939,FBgn0033591,0.00855851603692963,0.773645626960042,0.0242945612116198,-1.61449094039983
FBgn0020309,FBgn0011936,0.00849804091763733,0.682321165754246,0.0622670295725022,-1.2057418516552
FBgn0038079,FBgn0264722,0.00848701666547042,0.626959831144101,0.0961789292843612,-1.01692006203537
FBgn0000394,FBgn0053855,0.00848515203224574,0.697337702693188,0.0545316189663265,-1.26335160853535
FBgn0039625,FBgn0053855,0.00848515203224574,0.835342040941507,0.0098277418215438,-2.0075462611207
FBgn0040357,FBgn0011910,0.00848159546816996,0.849669058793775,0.00756463825594659,-2.12121183528158
FBgn0266525,FBgn0038131,0.00844410676976641,0.679123760089777,0.0639933791899146,-1.19386495617276
FBgn0266364,FBgn0053725,0.00839551551563877,-0.553854563702031,0.154350836472472,-0.811491012606283
FBgn0082943,FBgn0002855,0.00839113139439008,0.762016985107708,0.0279679245453008,-1.55333976072774
FBgn0265872,FBgn0002855,0.00839113139439008,0.736083653757359,0.0373394459386002,-1.42783213061816
FBgn0005626,FBgn0030538,0.00835661699984971,0.967317370456273,8.51499216722409e-05,-4.06981574720025
FBgn0038466,FBgn0267539,0.00828131791967185,0.847097047788525,0.00794339520660254,-2.099993829522
FBgn0030122,FBgn0038157,0.00824799891152764,0.829567735888833,0.0108483492519156,-1.964636341569
FBgn0031464,FBgn0040729,0.00822497755679959,0.663654818822094,0.0727432320316815,-1.13820740685099
FBgn0266435,FBgn0053535,0.00820113560598509,0.690229868949508,0.0581168477687379,-1.23569794966942
FBgn0267705,FBgn0265060,0.00817760751761961,-0.739942221052384,0.0358394283641477,-1.44563892591494
FBgn0263400,FBgn0264480,0.00817053051093346,0.702681450077955,0.051925654766285,-1.28461801844059
FBgn0004862,FBgn0037039,0.00814850216665088,0.773719905119371,0.0242721198319852,-1.61489229243072
FBgn0035022,FBgn0053117,0.00814442597488549,0.821707872467576,0.0123418185049699,-1.90862084447727
FBgn0005694,FBgn0267597,0.00813036842209393,0.765601108069728,0.0268016042251,-1.57183921025265
FBgn0085822,FBgn0036010,0.00810793643049069,0.812927993796069,0.0141564743385452,-1.84904489396039
FBgn0267503,FBgn0267068,0.00810042142554498,0.681419697241141,0.0627509178029679,-1.20237991775371
FBgn0051636,FBgn0042187,0.0080904651998186,0.787249914976205,0.0203961846081358,-1.69045106583911
FBgn0000308,FBgn0267958,0.00808131707175839,0.669440377530719,0.0693931739831827,-1.15868324780505
FBgn0265340,FBgn0033202,0.00807940034958445,0.848904076245757,0.00767605893125376,-2.11486169972342
FBgn0265496,FBgn0033202,0.00807940034958445,0.919324370449309,0.00123455897771155,-2.90848815799381
FBgn0267937,FBgn0033202,0.00807940034958445,0.969998841808689,6.59979478049876e-05,-4.18046956856156
FBgn0034877,FBgn0032523,0.00805775229134783,0.710291609475873,0.0483458022124898,-1.31564122902869
FBgn0266618,FBgn0265908,0.00804433355801027,0.774557599775583,0.0240199193691041,-1.6194284547854
FBgn0036750,FBgn0266009,0.00803687947880981,0.614106174324892,0.105292669856369,-0.977601861974423
FBgn0038358,FBgn0266009,0.00803687947880981,0.737687415453125,0.0367114258783898,-1.43519874709257
FBgn0051025,FBgn0264295,0.00803582382533621,0.867391148111583,0.00526541259231666,-2.27856759227607
FBgn0261991,FBgn0264868,0.00801322088012511,0.690493436086645,0.0579814656567889,-1.23671081073662
FBgn0039454,FBgn0267618,0.00800829133545773,0.845114770843215,0.00824339900871663,-2.08389367830868
FBgn0045486,FBgn0267618,0.00800829133545773,0.653550338282819,0.0788179672607804,-1.10337476991206
FBgn0035553,FBgn0040729,0.00800268086607527,0.648920292681572,0.0816971601175538,-1.08779303975536
FBgn0262467,FBgn0267139,0.00798937669012104,0.84587506017148,0.0081274967196254,-2.0900431971193
FBgn0086041,FBgn0039768,0.00798768797915755,0.770600749283164,0.0252255885924379,-1.59815869151462
FBgn0033659,FBgn0085457,0.00797847088624544,0.518787858863614,0.187714268101164,-0.726502715540094
FBgn0039112,FBgn0050043,0.00797362861160798,0.618348797233314,0.102232194497476,-0.990412316619962
FBgn0033918,FBgn0038069,0.00795546367276568,0.79732845691256,0.0177769149350175,-1.75014360573647
FBgn0029690,FBgn0038069,0.00795546367276568,0.617746744919334,0.102663352338502,-0.988584558521171
FBgn0069056,FBgn0262623,0.00795085273035927,0.78101744127285,0.0221295986166678,-1.65502646316932
FBgn0261020,FBgn0267898,0.0079218549481344,0.681047238272458,0.0629514948400113,-1.20099395271958
FBgn0039836,FBgn0265309,0.00787263381044036,0.904406993274069,0.00203025210644044,-2.69245003024551
FBgn0016053,FBgn0035886,0.00787097106514879,0.591317653075037,0.122616653247492,-0.911450541870358
FBgn0065048,FBgn0262623,0.00785902125242532,0.814848150072529,0.0137461667525,-1.86181839203969
FBgn0033753,FBgn0264377,0.00785027789433928,0.68002082376034,0.0635062073820614,-1.19718382273919
FBgn0035022,FBgn0264377,0.00785027789433928,0.773895518541148,0.0242191135120555,-1.61584175730645
FBgn0086070,FBgn0264377,0.00785027789433928,0.772591370280022,0.0246144667244402,-1.60880956883462
FBgn0027835,FBgn0264377,0.00785027789433928,0.536665354095423,0.170264933267606,-0.768874787483878
FBgn0260799,FBgn0265709,0.0078441465768262,-0.508770999385369,0.197888975296861,-0.703578400341901
FBgn0010435,FBgn0266862,0.00781438977231072,0.607810974527654,0.109928976013614,-0.958887817456771
FBgn0267624,FBgn0266862,0.00781438977231072,0.897770892521135,0.00247033878968889,-2.60724348220482
FBgn0052571,FBgn0053535,0.00775864132036446,0.84834647942045,0.00775792923290344,-2.11025418631107
FBgn0033032,FBgn0052405,0.00775136549705542,0.701436460508722,0.0525259668206099,-1.27962594499547
FBgn0029508,FBgn0265922,0.00772656809186599,0.770840802706601,0.0251513997204313,-1.59943784066992
FBgn0267230,FBgn0262961,0.00771596317790973,0.754525432940313,0.0305054936103164,-1.51562194328257
FBgn0036242,FBgn0260226,0.00771371548599967,0.807884562112992,0.0152706215460896,-1.81614328589424
FBgn0083963,FBgn0011554,0.00771001767286702,-0.523955843468858,0.182576328000958,-0.738555531757906
FBgn0037975,FBgn0265922,0.00769515970360366,0.763300587688638,0.0275466985364339,-1.55993044375689
FBgn0037873,FBgn0264431,0.007693879613323,0.576168126733392,0.134961731987879,-0.86978935700494
FBgn0050385,FBgn0002709,0.00767935020669242,0.852943293065763,0.00709941072534504,-2.14877769766849
FBgn0033592,FBgn0051824,0.0076767907039774,0.639362515262214,0.0878319001927539,-1.05634772143436
FBgn0037135,FBgn0263847,0.00767580498236255,0.714942157033638,0.0462335212345949,-1.3350430285927
FBgn0029836,FBgn0265895,0.00766903838779771,0.428179264907583,0.289893426994266,-0.537761631669777
FBgn0000121,FBgn0020376,0.00765267868397139,0.714713934401707,0.0463358540137984,-1.33408282810932
FBgn0266689,FBgn0020376,0.00765267868397139,0.597206966940377,0.117996284988733,-0.928131665865836
FBgn0264330,FBgn0085664,0.00764386549351806,0.613478584304002,0.10574977310702,-0.975720555758828
FBgn0262170,FBgn0040729,0.00758933576722147,0.742273859086359,0.034951143573418,-1.4565386099183
FBgn0264738,FBgn0264264,0.00758214004020956,0.680179237633645,0.0634204062212174,-1.19777098055131
FBgn0264571,FBgn0086663,0.00757642789638763,0.75478363803548,0.0304157702742491,-1.51690118062733
FBgn0085241,FBgn0264482,0.00755633726425709,-0.757389808649846,0.0295192320069723,-1.52989494561162
FBgn0267170,FBgn0267618,0.00754786220126569,0.806653406180729,0.0155506898811369,-1.8082503394394
FBgn0030048,FBgn0051334,0.00754000102559922,-0.586463542142076,0.126500069464837,-0.897909236004472
FBgn0267199,FBgn0267053,0.00751243364443149,-0.537875273455269,0.169117009954999,-0.771812708439701
FBgn0028866,FBgn0082948,0.00750513378561572,0.68482292937085,0.0609357744842279,-1.21512766468191
FBgn0039424,FBgn0265372,0.0074942344612712,0.821830196073154,0.0123176380477464,-1.90947256174731
FBgn0266116,FBgn0262885,0.00749386316186689,0.71622401335766,0.0456612851456248,-1.34045186937231
FBgn0000442,FBgn0037039,0.00746805467147293,0.570270639483852,0.139946628582632,-0.854037559545768
FBgn0031950,FBgn0040487,0.00745943929881271,0.640017191634683,0.0874034460339678,-1.05847144420732
FBgn0052072,FBgn0051971,0.00744936457591131,0.701233751120617,0.0526241016614015,-1.27881530487269
FBgn0034859,FBgn0030577,0.0074340955462728,-0.618628201207947,0.102032452973848,-0.991261672298899
FBgn0266641,FBgn0265922,0.00743114962322039,0.831101508185207,0.0105710099009284,-1.97588352040787
FBgn0267502,FBgn0028707,0.00742454621617006,-0.756862461351341,0.0296993120235718,-1.52725361087898
FBgn0038007,FBgn0011910,0.00741436608887162,0.871725135089028,0.00478209814553787,-2.32038151487267
FBgn0264792,FBgn0030999,0.00741278377462308,-0.636965066182398,0.0894112910543376,-1.04860763407926
FBgn0010333,FBgn0014869,0.00741179341334976,0.796206108807829,0.018057523147397,-1.74334181975825
FBgn0259982,FBgn0263767,0.00740166324012462,0.60648407734455,0.110920741638298,-0.954987235304567
FBgn0034011,FBgn0267075,0.00739347860774559,0.8620091922152,0.00590779682496751,-2.2285744489242
FBgn0003130,FBgn0004170,0.00739163487479272,0.855555572853566,0.00674165563631327,-2.17123343500527
FBgn0083046,FBgn0004170,0.00739163487479272,0.782787376161321,0.0216283774737079,-1.66497605941647
FBgn0037003,FBgn0051038,0.00738650392465915,-0.892934956350036,0.00282709919938782,-2.54865895239096
