gene,degree,betweenness,rank
FBgn0267165,1,0,952.75
FBgn0046887,2,8,2121
FBgn0033860,1,0,952.75
FBgn0024332,1,0,952.75
FBgn0261882,1,0,952.75
FBgn0028942,1,0,952.75
FBgn0026061,1,0,952.75
FBgn0015001,1,0,952.75
FBgn0035964,3,9,2223.25
FBgn0039184,1,0,952.75
FBgn0042127,2,6,2104.75
FBgn0003744,1,0,952.75
FBgn0029965,1,0,952.75
FBgn0266488,1,0,952.75
FBgn0082950,1,0,952.75
FBgn0058469,2,4,2081.75
FBgn0086253,1,0,952.75
FBgn0031208,1,0,952.75
FBgn0052192,1,0,952.75
FBgn0031483,2,45,2175.75
FBgn0267046,1,0,952.75
FBgn0085424,1,0,952.75
FBgn0053325,2,2,2043
FBgn0039254,1,0,952.75
FBgn0032202,1,0,952.75
FBgn0262813,2,17,2148
FBgn0051693,1,0,952.75
FBgn0267938,1,0,952.75
FBgn0037985,1,0,952.75
FBgn0020637,1,0,952.75
FBgn0039562,1,0,952.75
FBgn0063376,1,0,952.75
FBgn0263870,1,0,952.75
FBgn0262791,1,0,952.75
FBgn0036373,1,0,952.75
FBgn0040755,1,0,952.75
FBgn0038959,2,6,2104.75
FBgn0027512,1,0,952.75
FBgn0065066,1,0,952.75
FBgn0267287,1,0,952.75
FBgn0034166,1,0,952.75
FBgn0003129,1,0,952.75
FBgn0264352,1,0,952.75
FBgn0025832,1,0,952.75
FBgn0250786,1,0,952.75
FBgn0030569,1,0,952.75
FBgn0037783,1,0,952.75
FBgn0036747,1,0,952.75
FBgn0032781,1,0,952.75
FBgn0032378,1,0,952.75
FBgn0032843,1,0,952.75
FBgn0265988,1,0,952.75
FBgn0029580,1,0,952.75
FBgn0262478,1,0,952.75
FBgn0034784,1,0,952.75
FBgn0043865,3,496,2301.5
FBgn0000281,1,0,952.75
FBgn0011270,1,0,952.75
FBgn0035311,2,15,2144
FBgn0039246,1,0,952.75
FBgn0032442,2,1,2004.25
FBgn0031637,1,0,952.75
FBgn0029920,1,0,952.75
FBgn0263271,1,0,952.75
FBgn0013275,1,0,952.75
FBgn0030286,2,2,2043
FBgn0042102,1,0,952.75
FBgn0038102,1,0,952.75
FBgn0033793,1,0,952.75
FBgn0260440,1,0,952.75
FBgn0265710,1,0,952.75
FBgn0052821,1,0,952.75
FBgn0264848,1,0,952.75
FBgn0278599,1,0,952.75
FBgn0267705,1,0,952.75
FBgn0036226,2,1,2004.25
FBgn0037616,1,0,952.75
FBgn0031854,1,0,952.75
FBgn0085475,1,0,952.75
FBgn0266970,2,4,2081.75
FBgn0266797,2,55,2181.75
FBgn0032790,1,0,952.75
FBgn0085777,1,0,952.75
FBgn0035429,3,17,2245.25
FBgn0047334,1,0,952.75
FBgn0030181,1,0,952.75
