regulatoryGene,targetGene,cor,p.adj
FBgn0053899,FBgn0053901,0.998775082440922,4.59051618237047e-09
FBgn0052299,FBgn0038944,0.993929138098259,5.5681581274611e-07
FBgn0038082,FBgn0033789,0.998415772037064,9.92834530756111e-09
FBgn0029995,FBgn0050025,0.996063416323549,1.52060130557199e-07
FBgn0000640,FBgn0039768,0.996517453372908,1.05316349769977e-07
FBgn0262606,FBgn0267135,1,2.2250738585072e-308
FBgn0039760,FBgn0265801,0.996597196048615,9.82520836396023e-08
FBgn0040279,FBgn0266774,1,2.2250738585072e-308
FBgn0034472,FBgn0263387,0.99820986083519,1.43224436702767e-08
FBgn0036320,FBgn0264296,0.999885632064504,3.73951776338396e-12
FBgn0036609,FBgn0052437,0.996854872419205,7.75942986659638e-08
FBgn0037127,FBgn0050067,0.992592492881241,1.01050933287822e-06
