gene,degree,betweenness,rank
FBgn0035431,2,20,2109
FBgn0010316,1,0,946
FBgn0032981,1,0,946
FBgn0050241,4,63,2243.25
FBgn0267625,1,0,946
FBgn0266067,1,0,946
FBgn0038341,2,9,2086.5
FBgn0037183,1,0,946
FBgn0260401,3,9,2169.75
FBgn0265597,1,0,946
FBgn0015019,1,0,946
FBgn0034473,1,0,946
FBgn0036846,1,0,946
FBgn0033453,1,0,946
FBgn0083034,1,0,946
FBgn0263410,1,0,946
FBgn0020622,1,0,946
FBgn0264882,1,0,946
FBgn0052200,1,0,946
FBgn0053536,1,0,946
FBgn0283478,1,0,946
FBgn0086707,1,0,946
FBgn0050418,1,0,946
FBgn0267530,1,0,946
FBgn0029079,1,0,946
FBgn0035428,3,327,2237.5
FBgn0034966,1,0,946
FBgn0035858,2,3,2045
FBgn0005390,1,0,946
FBgn0266979,3,67,2222
FBgn0264862,1,0,946
FBgn0267336,1,0,946
FBgn0267709,1,0,946
FBgn0266989,1,0,946
FBgn0010431,1,0,946
FBgn0011656,1,0,946
FBgn0267824,1,0,946
FBgn0030914,1,0,946
FBgn0051333,1,0,946
FBgn0035421,1,0,946
FBgn0033540,1,0,946
FBgn0036331,1,0,946
FBgn0052111,1,0,946
FBgn0052480,5,87,2257.5
FBgn0264902,1,0,946
FBgn0036549,2,4,2058.5
FBgn0052212,2,4,2058.5
FBgn0036139,2,1,1988
FBgn0283426,1,0,946
FBgn0028473,1,0,946
FBgn0053899,1,0,946
FBgn0265590,1,0,946
FBgn0086058,1,0,946
FBgn0013710,1,0,946
FBgn0083050,1,0,946
FBgn0261401,1,0,946
FBgn0052299,1,0,946
FBgn0265378,2,174,2147.25
FBgn0034683,1,0,946
FBgn0067407,2,0,1485.5
FBgn0036032,1,0,946
FBgn0000055,1,0,946
FBgn0039040,2,24,2112.5
FBgn0266970,1,0,946
FBgn0015803,1,0,946
FBgn0266641,2,47,2131.75
FBgn0010228,1,0,946
FBgn0013708,1,0,946
FBgn0082999,1,0,946
FBgn0001255,1,0,946
FBgn0034565,1,0,946
FBgn0266984,2,2,2025.5
FBgn0039441,1,0,946
FBgn0266688,3,5,2148
FBgn0052857,1,0,946
FBgn0036136,1,0,946
FBgn0033550,1,0,946
FBgn0260741,1,0,946
FBgn0034432,1,0,946
FBgn0264909,1,0,946
FBgn0261985,1,0,946
FBgn0029161,1,0,946
FBgn0000183,1,0,946
FBgn0001105,1,0,946
FBgn0052225,1,0,946
FBgn0033486,1,0,946
FBgn0033275,2,2,2025.5
FBgn0000356,2,3,2045
FBgn0034611,1,0,946
FBgn0028499,1,0,946
FBgn0003261,1,0,946
FBgn0265987,1,0,946
FBgn0033252,1,0,946
FBgn0050316,6,14,2221.5
FBgn0039337,1,0,946
FBgn0032810,1,0,946
FBgn0083952,1,0,946
FBgn0027619,1,0,946
FBgn0028668,1,0,946
FBgn0031842,1,0,946
FBgn0036766,1,0,946
FBgn0025613,3,23,2195
FBgn0040352,1,0,946
FBgn0265962,2,66,2138
FBgn0264741,1,0,946
FBgn0050428,1,0,946
FBgn0026737,1,0,946
FBgn0265864,2,9,2086.5
FBgn0038426,1,0,946
FBgn0035644,1,0,946
FBgn0265633,1,0,946
FBgn0264376,1,0,946
FBgn0037852,1,0,946
FBgn0001970,1,0,946
FBgn0085214,1,0,946
FBgn0037229,1,0,946
FBgn0264309,1,0,946
FBgn0084049,2,12,2093.75
FBgn0085638,1,0,946
FBgn0034398,1,0,946
FBgn0025393,2,2,2025.5
FBgn0034318,1,0,946
FBgn0052756,1,0,946
FBgn0033594,2,455,2155.75
FBgn0036696,1,0,946
FBgn0035152,2,4,2058.5
FBgn0051717,1,0,946
FBgn0030038,1,0,946
FBgn0038721,1,0,946
FBgn0037742,2,8,2082.5
FBgn0030000,1,0,946
FBgn0036196,1,0,946
FBgn0266326,1,0,946
FBgn0267484,1,0,946
FBgn0015038,1,0,946
FBgn0050289,1,0,946
FBgn0031468,1,0,946
FBgn0034098,1,0,946
FBgn0029858,1,0,946
FBgn0031736,1,0,946
FBgn0015926,1,0,946
FBgn0039525,1,0,946
FBgn0027378,2,4,2058.5
FBgn0267012,1,0,946
FBgn0261239,1,0,946
FBgn0034769,1,0,946
FBgn0243514,1,0,946
FBgn0014092,1,0,946
FBgn0033744,1,0,946
FBgn0266843,1,0,946
FBgn0033202,1,0,946
FBgn0085789,3,19,2190
FBgn0263197,1,0,946
FBgn0086472,1,0,946
FBgn0266889,1,0,946
FBgn0035798,1,0,946
FBgn0035975,3,5,2148
FBgn0038082,1,0,946
FBgn0038224,1,0,946
FBgn0011705,1,0,946
FBgn0032451,1,0,946
FBgn0032416,1,0,946
FBgn0050203,1,0,946
FBgn0265534,1,0,946
FBgn0023516,1,0,946
FBgn0083045,5,43,2245.5
FBgn0051975,1,0,946
FBgn0036365,1,0,946
FBgn0030228,1,0,946
FBgn0011648,1,0,946
FBgn0262807,1,0,946
FBgn0024985,1,0,946
FBgn0035857,1,0,946
FBgn0085693,1,0,946
FBgn0011284,1,0,946
FBgn0033355,1,0,946
FBgn0051835,1,0,946
FBgn0265759,1,0,946
FBgn0035753,3,3,2128.25
FBgn0030018,1,0,946
FBgn0265910,1,0,946
FBgn0032880,2,1,1988
FBgn0051675,2,36,2125.5
FBgn0030311,1,0,946
FBgn0052546,2,150,2145.75
FBgn0052150,1,0,946
FBgn0262467,1,0,946
FBgn0000482,1,0,946
FBgn0264479,1,0,946
FBgn0030998,1,0,946
FBgn0264957,1,0,946
FBgn0030385,1,0,946
FBgn0261636,3,3,2128.25
FBgn0003557,2,1,1988
FBgn0264975,1,0,946
FBgn0262109,3,259,2234.5
FBgn0037889,1,0,946
FBgn0261054,1,0,946
FBgn0045443,1,0,946
FBgn0051229,1,0,946
FBgn0267548,1,0,946
FBgn0265050,1,0,946
FBgn0003023,1,0,946
FBgn0050363,1,0,946
FBgn0261503,1,0,946
FBgn0036414,1,0,946
FBgn0267783,1,0,946
FBgn0024330,2,20,2109
FBgn0032010,1,0,946
FBgn0266429,1,0,946
FBgn0265666,1,0,946
FBgn0262983,1,0,946
FBgn0053508,1,0,946
FBgn0263451,2,1,1988
FBgn0038951,1,0,946
FBgn0028699,1,0,946
FBgn0033209,1,0,946
FBgn0038350,1,0,946
FBgn0265138,1,0,946
FBgn0038159,2,4,2058.5
FBgn0262594,1,0,946
FBgn0051522,1,0,946
FBgn0036796,3,7,2162
FBgn0262608,1,0,946
FBgn0033863,1,0,946
FBgn0025678,1,0,946
FBgn0038584,2,1,1988
FBgn0265854,1,0,946
FBgn0261929,1,0,946
FBgn0267682,1,0,946
FBgn0028523,1,0,946
FBgn0030009,1,0,946
FBgn0037885,1,0,946
FBgn0051708,1,0,946
FBgn0263395,1,0,946
FBgn0052733,2,1,1988
FBgn0261523,1,0,946
FBgn0266491,1,0,946
FBgn0037084,1,0,946
FBgn0264568,2,28,2119.75
FBgn0086778,1,0,946
FBgn0034265,1,0,946
FBgn0052755,1,0,946
FBgn0266745,1,0,946
FBgn0032156,1,0,946
FBgn0053207,1,0,946
FBgn0283479,1,0,946
FBgn0038043,1,0,946
FBgn0261995,1,0,946
FBgn0266808,1,0,946
FBgn0063382,1,0,946
FBgn0033192,1,0,946
FBgn0038989,1,0,946
FBgn0033494,1,0,946
FBgn0046887,1,0,946
FBgn0034346,1,0,946
FBgn0053062,1,0,946
FBgn0036588,1,0,946
FBgn0037179,4,6,2179
FBgn0029995,1,0,946
FBgn0032899,2,33,2121.75
FBgn0000046,1,0,946
FBgn0036181,1,0,946
FBgn0086265,1,0,946
FBgn0028563,1,0,946
FBgn0082987,1,0,946
FBgn0032473,1,0,946
FBgn0052198,1,0,946
FBgn0032003,1,0,946
FBgn0000640,2,28,2119.75
FBgn0000721,1,0,946
FBgn0033731,1,0,946
FBgn0039290,1,0,946
FBgn0003415,1,0,946
FBgn0043530,1,0,946
FBgn0264495,1,0,946
FBgn0031258,4,217,2255.5
FBgn0005590,2,19,2106.75
FBgn0267265,1,0,946
FBgn0031694,2,91,2141.25
FBgn0031436,2,20,2109
FBgn0037018,2,1,1988
FBgn0063388,2,1,1988
FBgn0265816,1,0,946
FBgn0263802,1,0,946
FBgn0041238,1,0,946
FBgn0034956,1,0,946
FBgn0036782,1,0,946
FBgn0036860,1,0,946
FBgn0034065,1,0,946
FBgn0267425,1,0,946
FBgn0029940,2,1,1988
FBgn0036294,1,0,946
FBgn0031765,1,0,946
FBgn0261830,1,0,946
FBgn0037678,1,0,946
FBgn0036688,1,0,946
FBgn0030459,1,0,946
FBgn0019890,1,0,946
FBgn0024291,1,0,946
FBgn0263456,1,0,946
FBgn0031661,2,96,2142.25
FBgn0044872,1,0,946
FBgn0052449,2,3,2045
FBgn0004957,1,0,946
FBgn0036577,1,0,946
FBgn0031673,1,0,946
FBgn0266854,1,0,946
FBgn0267558,1,0,946
FBgn0030566,1,0,946
FBgn0039379,1,0,946
FBgn0083015,1,0,946
FBgn0086079,1,0,946
FBgn0263851,1,0,946
FBgn0011723,1,0,946
FBgn0016977,1,0,946
FBgn0033315,1,0,946
FBgn0039201,1,0,946
FBgn0283450,1,0,946
FBgn0032811,1,0,946
FBgn0033027,2,6,2072.75
FBgn0265039,1,0,946
FBgn0000147,1,0,946
FBgn0035203,1,0,946
FBgn0040333,3,109,2227.5
FBgn0259209,1,0,946
FBgn0052423,1,0,946
FBgn0261089,1,0,946
FBgn0035473,1,0,946
FBgn0040571,2,8,2082.5
FBgn0037036,1,0,946
FBgn0033725,1,0,946
FBgn0085193,2,2,2025.5
FBgn0267796,1,0,946
FBgn0038167,1,0,946
FBgn0051898,2,1,1988
FBgn0067782,1,0,946
FBgn0086660,2,9,2086.5
FBgn0267646,1,0,946
