regulatoryGene	targetGene	weight
FBgn0033550	FBgn0264487	0.00716864821467801
FBgn0260741	FBgn0264487	0.00716864821467801
FBgn0034432	FBgn0266074	0.00716278690107591
FBgn0264909	FBgn0267321	0.00715827746846949
FBgn0026391	FBgn0267321	0.00715827746846949
FBgn0051637	FBgn0266825	0.00715620399635015
FBgn0260634	FBgn0051333	0.00715254601023909
FBgn0261985	FBgn0051569	0.00714334296862418
FBgn0029113	FBgn0051569	0.00714334296862418
FBgn0029161	FBgn0051569	0.00714334296862418
FBgn0004190	FBgn0264336	0.00714042144625461
FBgn0000183	FBgn0265196	0.00713033906474086
FBgn0001105	FBgn0265196	0.00713033906474086
FBgn0052225	FBgn0265196	0.00713033906474086
FBgn0033486	FBgn0041236	0.00712947087098619
FBgn0266371	FBgn0283468	0.00712571906681318
FBgn0033275	FBgn0267154	0.00712343053726762
FBgn0000356	FBgn0265073	0.00712262268319167
FBgn0034611	FBgn0031906	0.00712245131012019
FBgn0025682	FBgn0033486	0.0071136402437299
FBgn0053303	FBgn0011761	0.00710950937800379
FBgn0266196	FBgn0038584	0.00710204714912138
FBgn0028499	FBgn0266308	0.00709914450480158
FBgn0003261	FBgn0265727	0.00709540828067762
FBgn0036372	FBgn0265309	0.00708996376240744
FBgn0265987	FBgn0265309	0.00708996376240744
FBgn0033252	FBgn0035086	0.00708487599197869
FBgn0004227	FBgn0034710	0.00708422354660969
FBgn0083041	FBgn0003916	0.00707926011850741
FBgn0050316	FBgn0003931	0.00707663275352806
FBgn0039337	FBgn0051939	0.00707414708125984
FBgn0032810	FBgn0267001	0.00707342347180758
FBgn0083952	FBgn0027563	0.00706880973165932
FBgn0027619	FBgn0027563	0.00706880973165932
FBgn0038530	FBgn0038973	0.00705528910567731
FBgn0029807	FBgn0038973	0.00705528910567731
FBgn0263197	FBgn0051647	0.00704177567813503
FBgn0028668	FBgn0051897	0.00703981659825059
FBgn0031842	FBgn0083033	0.00703814593224248
FBgn0030120	FBgn0050413	0.00702403043190252
FBgn0036766	FBgn0053265	0.00701983268217563
FBgn0033209	FBgn0037645	0.00700920455411756
FBgn0025613	FBgn0050091	0.00700675769252985
FBgn0040352	FBgn0053702	0.00700270103199534
FBgn0264872	FBgn0267961	0.00700267290842646
FBgn0027585	FBgn0267961	0.00700267290842646
FBgn0029722	FBgn0266592	0.0070011459725766
FBgn0037167	FBgn0020376	0.00699702999066601
FBgn0265962	FBgn0036951	0.00698792655321196
FBgn0262169	FBgn0082990	0.00698657734928587
FBgn0264741	FBgn0082990	0.00698657734928587
FBgn0050009	FBgn0262480	0.00697922443610425
FBgn0030961	FBgn0051777	0.00697860099327976
FBgn0050428	FBgn0086066	0.00697541263381335
FBgn0035812	FBgn0053462	0.00697253277396166
FBgn0003507	FBgn0037485	0.00697197140962919
FBgn0026737	FBgn0035194	0.00697018695583456
FBgn0265864	FBgn0039476	0.0069684760096323
FBgn0266901	FBgn0039476	0.0069684760096323
FBgn0032195	FBgn0030663	0.00695994155893668
FBgn0035951	FBgn0030663	0.00695994155893668
FBgn0267704	FBgn0030663	0.00695994155893668
FBgn0038426	FBgn0264431	0.00694695242898408
FBgn0035644	FBgn0266233	0.00694543023760877
FBgn0032945	FBgn0265687	0.0069374941610951
FBgn0265633	FBgn0041239	0.00693201781266997
FBgn0264376	FBgn0031540	0.00692137083082721
FBgn0005683	FBgn0000078	0.0069163880660498
FBgn0037852	FBgn0037763	0.00690579414076758
FBgn0266412	FBgn0262580	0.0069008044146121
FBgn0050031	FBgn0266169	0.00689436444096198
FBgn0001970	FBgn0000359	0.00688622359540388
FBgn0262360	FBgn0033579	0.00688005395526289
FBgn0085214	FBgn0022246	0.00687569154479074
FBgn0037229	FBgn0028370	0.00687061593675103
FBgn0264309	FBgn0267681	0.00686944134797321
FBgn0013772	FBgn0042187	0.00686529548890898
FBgn0039461	FBgn0037188	0.00686477591569905
FBgn0034200	FBgn0039711	0.00686273241555398
FBgn0084049	FBgn0052633	0.00686237451406741
FBgn0032343	FBgn0036707	0.00686144445250815
FBgn0265583	FBgn0267994	0.00685611684666828
FBgn0004885	FBgn0263414	0.00685325582433268
FBgn0037763	FBgn0086082	0.00685248616355511
FBgn0083960	FBgn0053772	0.00684644377797437
FBgn0085638	FBgn0266948	0.00684512281791541
FBgn0001612	FBgn0053827	0.00684455253717738
FBgn0260780	FBgn0053827	0.00684455253717738
FBgn0265858	FBgn0053764	0.00683816336958453
FBgn0034398	FBgn0004414	0.00683586012247334
FBgn0025393	FBgn0041711	0.00683427779687743
FBgn0027082	FBgn0039038	0.00683303653969996
FBgn0004431	FBgn0265908	0.00683292582366282
FBgn0034318	FBgn0265658	0.00682395105327096
FBgn0052756	FBgn0266050	0.00682037753963133
FBgn0027864	FBgn0050022	0.00681764837664574
FBgn0029959	FBgn0278600	0.00681562796312754
FBgn0033594	FBgn0053703	0.00680919848998383
FBgn0265274	FBgn0053703	0.00680919848998383
FBgn0034418	FBgn0051569	0.00680318389560119
FBgn0266251	FBgn0004427	0.00679256745958651
FBgn0036696	FBgn0265908	0.00679056080745575
FBgn0035152	FBgn0033589	0.0067893782979035
FBgn0263199	FBgn0032859	0.00678228367445208
FBgn0051717	FBgn0015024	0.00678100170945262
FBgn0053348	FBgn0053830	0.00677608786972712
FBgn0025643	FBgn0053830	0.00677608786972712
FBgn0037391	FBgn0053144	0.00677433590265884
