regulatoryGene,targetGene,cor,p.adj
FBgn0026080,FBgn0028901,0.900721677527694,0.00226773475486498
FBgn0038753,FBgn0265468,0.903905581479668,0.0020615654216541
FBgn0266142,FBgn0267110,0.904448807650915,0.00202765482967269
FBgn0083936,FBgn0035299,0.941315031651893,0.000483288996004585
FBgn0039507,FBgn0034592,0.967747975342648,8.18551664712199e-05
FBgn0005779,FBgn0267951,0.936433223543305,0.00061191632823945
FBgn0036502,FBgn0004414,0.948187693962496,0.000334354896555272
FBgn0262361,FBgn0002629,0.96868448924817,7.49828796752469e-05
FBgn0263653,FBgn0034824,0.90400654571169,0.00205523514635268
FBgn0267433,FBgn0033589,0.926937653573545,0.000922388348152937
FBgn0031626,FBgn0033507,-0.901460197144768,0.0022187745905611
FBgn0262951,FBgn0263324,0.979794435271775,2.03117920339386e-05
FBgn0086074,FBgn0032442,0.989171016782487,3.14897436378676e-06
FBgn0039087,FBgn0267817,0.964677846828237,0.000107276524471492
FBgn0033600,FBgn0052986,1,2.2250738585072e-308
FBgn0267418,FBgn0028844,0.98974903318565,2.67232660022191e-06
FBgn0050278,FBgn0005779,0.944319325583317,0.000413750237018535
FBgn0265980,FBgn0030342,-0.964745770883321,0.0001066643411302
FBgn0033206,FBgn0267110,0.909338898433709,0.0017385811789412
FBgn0034098,FBgn0267110,0.904358797299179,0.00203324845112721
FBgn0259926,FBgn0084001,0.902196874161864,0.00217062492527076
FBgn0266260,FBgn0261587,0.961279705176029,0.000140947634857404
FBgn0038218,FBgn0265526,0.990504312965607,2.12530416019919e-06
FBgn0266050,FBgn0262818,0.950461434599726,0.000292747473561246
FBgn0267678,FBgn0052588,0.953782321420074,0.000238334742017765
FBgn0036496,FBgn0039435,0.923890263240017,0.00104024221834288
FBgn0260996,FBgn0264264,0.941731869946741,0.000473214594494161
FBgn0261060,FBgn0003935,0.948924641929367,0.000320470173350832
FBgn0038210,FBgn0052511,0.913421532810305,0.00151891659745305
FBgn0030418,FBgn0033238,0.914958501700318,0.00144116279725115
FBgn0026602,FBgn0051050,0.901352336601161,0.00222588201702631
FBgn0062411,FBgn0052487,0.981797598688996,1.48723022187861e-05
FBgn0051002,FBgn0030663,0.936636043086002,0.000606172049353711
FBgn0036161,FBgn0038941,1,2.2250738585072e-308
FBgn0262994,FBgn0035299,0.909699380649859,0.00171840462193522
FBgn0035380,FBgn0032462,0.915389638544322,0.0014198278808224
FBgn0033659,FBgn0017578,0.903819980440212,0.00206694235597158
FBgn0040959,FBgn0264708,0.90101418317931,0.00224826017854658
FBgn0035642,FBgn0037260,0.979105959668892,2.24479493356755e-05
FBgn0265980,FBgn0051943,0.928173263895355,0.000877211403311166
FBgn0052487,FBgn0038357,0.904068714862529,0.00205134353732518
FBgn0032519,FBgn0085693,0.920409677736392,0.001186394775143
FBgn0037125,FBgn0061196,0.923716976031753,0.00104722386864795
FBgn0052751,FBgn0036858,0.912490857011584,0.00156729916053666
FBgn0037038,FBgn0040904,0.977147852019221,2.93256574152157e-05
FBgn0028662,FBgn0035158,-0.933926854726732,0.000685868928563413
FBgn0032813,FBgn0036112,0.932108371828752,0.000743033422230738
FBgn0040812,FBgn0265270,1,2.2250738585072e-308
FBgn0004583,FBgn0266965,-0.915618293883638,0.00140859679886187
FBgn0036346,FBgn0265148,1,2.2250738585072e-308
FBgn0051848,FBgn0264866,0.973429938623013,4.59645261038133e-05
FBgn0002440,FBgn0035299,0.91518654073164,0.00142985240707039
FBgn0267034,FBgn0035299,0.942923483302191,0.000445177683989561
FBgn0265922,FBgn0011884,0.960662145673057,0.000147730407207737
FBgn0039511,FBgn0033589,0.902066524783115,0.0021790947719569
FBgn0000330,FBgn0267745,-0.915272238913218,0.00142561690281143
FBgn0038690,FBgn0034681,0.979155272991079,2.22902122225349e-05
FBgn0053265,FBgn0085692,0.924562151562343,0.0010134597212037
FBgn0263975,FBgn0085692,0.963870747344503,0.000114729184449341
FBgn0037974,FBgn0032457,0.916553486046499,0.0013632647050998
FBgn0086039,FBgn0035009,-0.92560285973822,0.000972871377631386
FBgn0265048,FBgn0267782,0.942993123626836,0.000443573796368088
