gene,degree,betweenness,rank
FBgn0039507,1,0,130.5
FBgn0262361,2,4,286.75
FBgn0262951,1,0,130.5
FBgn0086074,1,0,130.5
FBgn0039087,1,0,130.5
FBgn0033600,1,0,130.5
FBgn0267418,2,4,286.75
FBgn0265980,1,0,130.5
FBgn0266260,1,0,130.5
FBgn0038218,1,0,130.5
FBgn0266050,1,0,130.5
FBgn0267678,1,0,130.5
FBgn0062411,1,0,130.5
FBgn0036161,1,0,130.5
FBgn0035642,1,0,130.5
FBgn0037038,2,2,281.5
FBgn0040812,1,0,130.5
FBgn0036346,1,0,130.5
FBgn0051848,1,0,130.5
FBgn0265922,2,0,205.5
FBgn0038690,3,4.5,301.25
FBgn0263975,1,0,130.5
FBgn0034462,1,0,130.5
FBgn0038083,1,0,130.5
FBgn0051940,1,0,130.5
FBgn0029702,1,0,130.5
FBgn0263246,1,0,130.5
FBgn0050464,1,0,130.5
FBgn0036320,2,1,276
FBgn0052487,3,5,302
FBgn0051742,1,0,130.5
FBgn0028844,2,3,284
FBgn0030162,1,0,130.5
FBgn0010357,1,0,130.5
FBgn0266241,1,0,130.5
FBgn0040491,1,0,130.5
FBgn0038512,1,0,130.5
FBgn0267007,1,0,130.5
FBgn0034560,2,3,284
FBgn0020509,1,0,130.5
FBgn0085692,2,3,284
FBgn0032280,1,0,130.5
FBgn0267492,2,0,205.5
FBgn0038567,1,0,130.5
FBgn0267756,1,0,130.5
FBgn0032369,1,0,130.5
FBgn0030538,1,0,130.5
FBgn0266773,1,0,130.5
FBgn0083016,1,0,130.5
FBgn0265424,1,0,130.5
FBgn0265145,1,0,130.5
FBgn0020546,1,0,130.5
FBgn0267817,2,1,276
FBgn0043865,2,55,292.75
FBgn0030599,1,0,130.5
FBgn0263760,2,1,276
FBgn0266938,1,0,130.5
FBgn0265593,1,0,130.5
FBgn0053702,2,0,205.5
FBgn0265062,1,0,130.5
FBgn0267592,2,0,205.5
FBgn0032754,2,0,205.5
FBgn0034681,3,3,297.5
FBgn0052751,2,1,276
FBgn0262991,1,0,130.5
FBgn0053557,2,4,286.75
FBgn0053893,1,0,130.5
FBgn0011936,1,0,130.5
FBgn0264429,1,0,130.5
FBgn0030570,2,1,276
FBgn0038391,2,6,289.25
FBgn0052054,1,0,130.5
FBgn0031443,1,0,130.5
FBgn0050472,1,0,130.5
FBgn0264349,1,0,130.5
FBgn0001313,1,0,130.5
FBgn0085462,4,69,310.5
FBgn0261291,1,0,130.5
FBgn0262818,2,1,276
FBgn0263323,3,3,297.5
FBgn0036871,1,0,130.5
FBgn0050277,1,0,130.5
FBgn0034824,1,0,130.5
FBgn0263985,1,0,130.5
FBgn0263201,1,0,130.5
FBgn0266087,2,1,276
FBgn0266774,1,0,130.5
FBgn0267618,1,0,130.5
FBgn0085197,1,0,130.5
FBgn0032625,1,0,130.5
FBgn0267958,1,0,130.5
FBgn0262163,1,0,130.5
FBgn0260969,1,0,130.5
FBgn0035552,3,71,308.25
FBgn0264269,2,1,276
FBgn0262807,1,0,130.5
FBgn0267090,2,60,293.25
FBgn0266074,1,0,130.5
FBgn0038550,2,0,205.5
FBgn0031722,1,0,130.5
FBgn0039368,2,1,276
FBgn0036160,3,29,304.75
FBgn0085751,1,0,130.5
FBgn0082941,1,0,130.5
FBgn0011556,1,0,130.5
FBgn0037485,3,5,302
FBgn0053245,1,0,130.5
FBgn0267671,1,0,130.5
FBgn0036953,1,0,130.5
FBgn0266392,1,0,130.5
FBgn0266861,1,0,130.5
FBgn0034663,1,0,130.5
FBgn0028868,1,0,130.5
FBgn0034490,1,0,130.5
FBgn0085231,1,0,130.5
FBgn0040904,2,2,281.5
FBgn0011884,2,0,205.5
FBgn0052081,1,0,130.5
FBgn0028387,1,0,130.5
FBgn0266021,1,0,130.5
FBgn0034871,1,0,130.5
FBgn0032709,1,0,130.5
FBgn0265895,1,0,130.5
FBgn0028399,1,0,130.5
FBgn0038345,2,3,284
FBgn0024984,1,0,130.5
FBgn0038123,1,0,130.5
FBgn0261614,1,0,130.5
FBgn0030622,1,0,130.5
FBgn0051576,1,0,130.5
FBgn0039521,3,7,303.25
FBgn0267469,1,0,130.5
FBgn0085325,1,0,130.5
FBgn0264988,1,0,130.5
FBgn0040996,1,0,130.5
FBgn0050072,1,0,130.5
FBgn0033322,1,0,130.5
FBgn0039613,1,0,130.5
FBgn0033703,1,0,130.5
FBgn0026394,2,1,276
FBgn0083031,1,0,130.5
FBgn0051709,1,0,130.5
FBgn0037987,2,15,290.25
FBgn0040694,3,51,305.75
FBgn0265749,2,1,276
FBgn0013763,1,0,130.5
FBgn0052115,1,0,130.5
FBgn0003009,2,1,276
FBgn0267308,1,0,130.5
FBgn0011207,1,0,130.5
FBgn0052945,1,0,130.5
