gene,degree,betweenness,rank
FBgn0053496,2,3,277.75
FBgn0038658,2,6,281
FBgn0267539,1,0,130
FBgn0038033,1,0,130
FBgn0031407,1,0,130
FBgn0053773,1,0,130
FBgn0053511,1,0,130
FBgn0039818,1,0,130
FBgn0030162,2,1,270.25
FBgn0038186,1,0,130
FBgn0261582,1,0,130
FBgn0031335,1,0,130
FBgn0082585,3,11,291
FBgn0051406,2,2,274.75
FBgn0030208,1,0,130
FBgn0040648,1,0,130
FBgn0266773,1,0,130
FBgn0035923,1,0,130
FBgn0262944,1,0,130
FBgn0265721,1,0,130
FBgn0038887,1,0,130
FBgn0036888,1,0,130
FBgn0260230,1,0,130
FBgn0265715,1,0,130
FBgn0015300,1,0,130
FBgn0261616,1,0,130
FBgn0265870,1,0,130
FBgn0025573,1,0,130
FBgn0085200,1,0,130
FBgn0267417,1,0,130
FBgn0039797,1,0,130
FBgn0034842,1,0,130
FBgn0038356,1,0,130
FBgn0265895,2,1,270.25
FBgn0085233,1,0,130
FBgn0261286,1,0,130
FBgn0003377,1,0,130
FBgn0262099,1,0,130
FBgn0033278,1,0,130
FBgn0011694,3,3,286.75
FBgn0035299,1,0,130
FBgn0263442,1,0,130
FBgn0259185,1,0,130
FBgn0004197,2,1,270.25
FBgn0267218,2,2,274.75
FBgn0267192,1,0,130
FBgn0051851,1,0,130
FBgn0263382,1,0,130
FBgn0053283,2,2,274.75
FBgn0261808,1,0,130
FBgn0040723,1,0,130
FBgn0011880,1,0,130
FBgn0263409,1,0,130
FBgn0039441,1,0,130
FBgn0266004,1,0,130
FBgn0263761,1,0,130
FBgn0266003,1,0,130
FBgn0264748,1,0,130
FBgn0261706,2,1,270.25
FBgn0050067,2,1,270.25
FBgn0033526,1,0,130
FBgn0035886,1,0,130
FBgn0260953,1,0,130
FBgn0023181,1,0,130
FBgn0037036,2,0,202
FBgn0283429,1,0,130
FBgn0263992,1,0,130
FBgn0035479,1,0,130
FBgn0028847,2,10,281.5
FBgn0053891,1,0,130
FBgn0043865,2,1,270.25
FBgn0265547,1,0,130
FBgn0033450,1,0,130
FBgn0259230,1,0,130
FBgn0036496,1,0,130
FBgn0050417,1,0,130
FBgn0063496,1,0,130
FBgn0035083,1,0,130
FBgn0047199,1,0,130
FBgn0031649,1,0,130
FBgn0265551,2,1,270.25
FBgn0262608,1,0,130
FBgn0039495,1,0,130
FBgn0020546,1,0,130
FBgn0051946,1,0,130
FBgn0052633,3,5,289.25
FBgn0265979,1,0,130
FBgn0037139,1,0,130
FBgn0030951,2,1,270.25
FBgn0028903,1,0,130
FBgn0267491,1,0,130
FBgn0085325,1,0,130
FBgn0037664,2,3,277.75
FBgn0037906,1,0,130
FBgn0010425,1,0,130
FBgn0263649,1,0,130
FBgn0051583,1,0,130
FBgn0034292,1,0,130
FBgn0029817,1,0,130
FBgn0051029,1,0,130
FBgn0039796,1,0,130
FBgn0052488,2,4,279.5
