gene,degree,betweenness,rank
FBgn0262895,2,2,1545.75
FBgn0032359,2,78,1650.75
FBgn0052278,1,0,718.75
FBgn0085213,1,0,718.75
FBgn0265633,1,0,718.75
FBgn0043550,1,0,718.75
FBgn0261507,1,0,718.75
FBgn0041252,1,0,718.75
FBgn0043825,2,48,1644.75
FBgn0265690,10,256.5,1769
FBgn0036213,1,0,718.75
FBgn0052808,1,0,718.75
FBgn0267753,1,0,718.75
FBgn0033644,1,0,718.75
FBgn0038931,1,0,718.75
FBgn0024294,1,0,718.75
FBgn0041242,1,0,718.75
FBgn0015270,1,0,718.75
FBgn0037123,2,10,1606.5
FBgn0033395,1,0,718.75
FBgn0001112,1,0,718.75
FBgn0265901,2,24,1625.75
FBgn0040333,1,0,718.75
FBgn0038205,3,7,1667
FBgn0262847,1,0,718.75
FBgn0264708,3,95,1724.75
FBgn0026174,1,0,718.75
FBgn0002945,1,0,718.75
FBgn0044812,1,0,718.75
FBgn0000140,2,0,1131.5
FBgn0032663,1,0,718.75
FBgn0000594,1,0,718.75
FBgn0035254,1,0,718.75
FBgn0039596,1,0,718.75
FBgn0025373,1,0,718.75
FBgn0053003,2,1,1513.5
FBgn0050281,1,0,718.75
FBgn0033817,1,0,718.75
FBgn0086362,1,0,718.75
FBgn0051956,1,0,718.75
FBgn0038470,1,0,718.75
FBgn0053087,1,0,718.75
FBgn0034723,1,0,718.75
FBgn0266492,2,21,1623.25
FBgn0024329,1,0,718.75
FBgn0031677,1,0,718.75
FBgn0038842,1,0,718.75
FBgn0031464,1,0,718.75
FBgn0031360,1,0,718.75
FBgn0032223,1,0,718.75
FBgn0030186,1,0,718.75
FBgn0030749,1,0,718.75
FBgn0052835,2,2,1545.75
FBgn0264838,1,0,718.75
FBgn0030826,2,3,1566
FBgn0032495,1,0,718.75
FBgn0037328,2,45,1642.75
FBgn0264552,2,2,1545.75
FBgn0262816,1,0,718.75
FBgn0265792,2,6,1590.5
FBgn0267916,1,0,718.75
FBgn0000150,1,0,718.75
FBgn0032473,1,0,718.75
FBgn0034692,1,0,718.75
FBgn0051928,3,7,1667
FBgn0035470,1,0,718.75
FBgn0039403,1,0,718.75
FBgn0038447,1,0,718.75
FBgn0062413,1,0,718.75
FBgn0054049,2,1,1513.5
FBgn0037051,1,0,718.75
FBgn0083055,1,0,718.75
FBgn0050469,1,0,718.75
FBgn0263376,2,24,1625.75
FBgn0267286,1,0,718.75
FBgn0085768,2,1,1513.5
FBgn0030940,1,0,718.75
FBgn0082949,1,0,718.75
FBgn0035159,1,0,718.75
FBgn0267819,2,4,1579
FBgn0010053,2,3,1566
FBgn0051885,2,4,1579
FBgn0267454,1,0,718.75
FBgn0064227,2,2,1545.75
FBgn0083042,1,0,718.75
FBgn0266812,1,0,718.75
FBgn0265156,1,0,718.75
FBgn0278600,4,5,1679
FBgn0086668,1,0,718.75
FBgn0050200,1,0,718.75
FBgn0267849,1,0,718.75
FBgn0262000,1,0,718.75
FBgn0032442,1,0,718.75
FBgn0001147,1,0,718.75
FBgn0029920,1,0,718.75
FBgn0065107,1,0,718.75
FBgn0266949,2,30,1631
FBgn0267150,4,33,1728
