gene,degree,betweenness,rank
FBgn0267539,1,0,43
FBgn0053773,1,0,43
FBgn0261582,1,0,43
FBgn0262944,1,0,43
FBgn0265870,1,0,43
FBgn0038356,1,0,43
FBgn0265895,1,0,43
FBgn0085233,1,0,43
FBgn0262099,1,0,43
FBgn0033278,1,0,43
FBgn0011694,2,1,87
FBgn0035299,1,0,43
FBgn0051851,1,0,43
FBgn0053283,1,0,43
FBgn0266004,1,0,43
FBgn0263761,1,0,43
FBgn0266003,1,0,43
FBgn0050067,1,0,43
FBgn0263992,1,0,43
FBgn0035479,1,0,43
FBgn0053891,1,0,43
FBgn0265547,1,0,43
FBgn0036496,1,0,43
FBgn0050417,1,0,43
FBgn0265551,1,0,43
FBgn0262608,1,0,43
FBgn0265979,1,0,43
FBgn0037139,1,0,43
FBgn0010425,1,0,43
FBgn0051583,1,0,43
FBgn0038658,1,0,43
FBgn0039796,1,0,43
FBgn0052488,1,0,43
FBgn0030578,1,0,43
FBgn0264786,1,0,43
FBgn0053243,2,0,65
FBgn0051358,1,0,43
FBgn0036712,1,0,43
FBgn0034105,1,0,43
FBgn0259701,1,0,43
FBgn0050464,1,0,43
FBgn0042098,1,0,43
FBgn0264708,2,0,65
FBgn0267195,1,0,43
FBgn0267418,1,0,43
FBgn0266074,1,0,43
FBgn0030386,1,0,43
FBgn0032276,1,0,43
FBgn0266114,1,0,43
FBgn0036089,1,0,43
FBgn0036609,1,0,43
FBgn0035971,1,0,43
FBgn0262982,1,0,43
FBgn0033720,1,0,43
FBgn0267120,1,0,43
FBgn0267946,1,0,43
FBgn0262572,1,0,43
FBgn0265591,1,0,43
FBgn0263341,1,0,43
FBgn0032645,1,0,43
FBgn0032365,1,0,43
FBgn0037910,1,0,43
FBgn0015008,1,0,43
FBgn0038901,1,0,43
FBgn0265889,1,0,43
FBgn0278600,1,0,43
FBgn0053895,1,0,43
FBgn0085303,1,0,43
FBgn0036953,1,0,43
FBgn0267957,1,0,43
FBgn0266682,1,0,43
FBgn0054028,1,0,43
FBgn0026394,1,0,43
FBgn0037179,1,0,43
FBgn0036160,1,0,43
FBgn0266873,1,0,43
FBgn0040755,1,0,43
FBgn0052487,2,1,87
FBgn0265812,1,0,43
FBgn0266841,1,0,43
FBgn0267827,1,0,43
FBgn0011865,1,0,43
FBgn0034122,1,0,43
FBgn0267420,1,0,43
FBgn0040361,1,0,43
FBgn0030162,1,0,43
FBgn0030622,1,0,43
FBgn0265817,1,0,43
