regulatoryGene,targetGene,weight,cor,p.adj,log10padj
FBgn0034310,FBgn0265138,0.00835214087776781,0.617960773324061,0.102509957623749,-0.989233946013093
FBgn0034425,FBgn0034133,0.00834991430537541,0.77418564551029,0.0241317002356178,-1.61741207813541
FBgn0033344,FBgn0259237,0.00833897357105261,0.817118800973081,0.0132707303761237,-1.87710517437812
FBgn0259712,FBgn0038642,0.00831390953892899,-0.607907046881109,0.109857364952368,-0.959170822212261
FBgn0027556,FBgn0020546,0.00830500221482099,0.86426694412398,0.00563253885089025,-2.24929580401264
FBgn0032231,FBgn0003086,0.0082995274003464,0.751875161062651,0.0314358427128323,-1.50257489285706
FBgn0029915,FBgn0261813,0.00829225426511419,0.655685747489794,0.0775103595424196,-1.11064024857196
FBgn0266457,FBgn0053855,0.0082785455404109,0.656580320157639,0.0769663728160314,-1.11369897989629
FBgn0053310,FBgn0083007,0.00827291115436525,0.845193125951717,0.00823140583622272,-2.08452598559289
FBgn0030599,FBgn0032065,0.00826364977865224,0.802361280353703,0.0165522153833825,-1.78114387110948
FBgn0031465,FBgn0030979,0.00825124815607358,0.852801004621209,0.00711923747933673,-2.14756651988147
FBgn0036363,FBgn0036361,0.00823470834270282,0.713910336392885,0.0466972668824169,-1.33070853726301
FBgn0040487,FBgn0035736,0.00823159549127412,0.941083105701157,0.00048895477553481,-3.31073130783744
FBgn0053288,FBgn0035736,0.00823159549127412,0.755884117027728,0.0300351862845859,-1.52236967012192
FBgn0032086,FBgn0263084,0.00822631493017929,0.537994327574422,0.169004282924153,-0.772102289310841
FBgn0266047,FBgn0262534,0.00821055834675031,0.886640103425656,0.00333921149439948,-2.47635607332604
FBgn0031399,FBgn0262534,0.00821055834675031,0.693468592582897,0.0564663071778715,-1.24821061362162
FBgn0031309,FBgn0034152,0.00820700178677559,-0.690479034180111,0.0579888583804702,-1.23665544106973
FBgn0034099,FBgn0263403,0.00815826755304846,0.856337686811146,0.00663683425859983,-2.1780390278415
FBgn0036715,FBgn0036808,0.00815445549893785,0.84955041854691,0.00758185032040921,-2.12022479359225
FBgn0053286,FBgn0031873,0.00813915861699479,0.504639995621076,0.202167811343724,-0.694287990528502
FBgn0263030,FBgn0053333,0.00812567703746168,0.659424056243113,0.0752519893933258,-1.12348201439029
FBgn0008646,FBgn0262028,0.00812206249687959,0.591531269842995,0.122447315649782,-0.912050731251931
FBgn0261380,FBgn0031504,0.00811633541576385,0.77647805633676,0.0234478866133273,-1.62989629467732
FBgn0263078,FBgn0265878,0.00811595613767845,-0.677193258599649,0.0650492767476241,-1.18675752779205
FBgn0065088,FBgn0035788,0.00809966642983853,0.595547296842224,0.119288234665972,-0.923402388447154
FBgn0053648,FBgn0034842,0.00807262157353247,0.828314796362522,0.0110782935467052,-1.95552713133366
FBgn0264739,FBgn0037456,0.00806947425753947,0.826405658323086,0.0114345571394155,-1.94178065096389
FBgn0005636,FBgn0263476,0.00805775631527309,0.623690603804341,0.0984521218675784,-1.00677491938924
FBgn0037879,FBgn0053315,0.00805734934705772,-0.899251765442283,0.00236725588187427,-2.62575479569164
FBgn0011603,FBgn0033783,0.00805250586770642,-0.508450510550859,0.19821920783736,-0.70285426380841
FBgn0011566,FBgn0085200,0.00804302428124557,0.932105945970395,0.000743111688944021,-3.12894590730712
FBgn0029948,FBgn0051294,0.00803363439369357,0.855725173818114,0.00671883599829985,-2.1727059595804
FBgn0035405,FBgn0266021,0.00802996305366479,0.829433138417565,0.0108729048073412,-1.96365441421477
FBgn0031765,FBgn0036705,0.00801704754668276,0.636176114880867,0.089934603566249,-1.04607317538174
FBgn0000239,FBgn0051002,0.00801086000286514,0.827027385490853,0.0113177530529706,-1.94623978635954
FBgn0261697,FBgn0082990,0.00801077105637282,-0.775164252161673,0.0238382960015831,-1.6227247918663
FBgn0267558,FBgn0267433,0.00797993605253313,0.455371509745248,0.256869762313015,-0.590287016144319
FBgn0033539,FBgn0011845,0.00796155838261822,0.685935662634642,0.0603491470362366,-1.21932886376172
FBgn0263484,FBgn0051960,0.00795773490960271,0.656860524970657,0.0767964423479818,-1.11465889851572
FBgn0015010,FBgn0034906,0.00794698563724314,0.81335316302636,0.0140649669489305,-1.85186128404012
FBgn0267682,FBgn0050240,0.00793940674359499,0.637836025600594,0.0888356345985304,-1.05141279091994
FBgn0283429,FBgn0050240,0.00793940674359499,0.636733942498029,0.0895644126730061,-1.04786451767979
FBgn0264880,FBgn0051702,0.00792050243744066,0.679508927158411,0.0637839346141462,-1.19528869411616
FBgn0036498,FBgn0053908,0.00791960524673226,0.477800133628708,0.231134574771226,-0.63613508477088
FBgn0003863,FBgn0053908,0.00791960524673226,0.675646600694316,0.0659026222769918,-1.18109730440796
FBgn0041624,FBgn0053908,0.00791960524673226,0.459775244151668,0.251708399315347,-0.599102292137595
FBgn0037207,FBgn0265446,0.0079051474288308,0.477170356265117,0.231838346352617,-0.634814729580348
FBgn0051682,FBgn0265446,0.0079051474288308,0.724001681644276,0.042281096076939,-1.37385376275543
FBgn0263027,FBgn0053752,0.00790246840398885,0.842528355931133,0.00864554711052401,-2.06320751834573
FBgn0029525,FBgn0261357,0.00790100429802095,0.551648181043946,0.156346024927931,-0.805913156146731
FBgn0086027,FBgn0085398,0.00789888004350075,0.808601962961027,0.0151088960729311,-1.820767266101
FBgn0034463,FBgn0265145,0.00789473684210526,0.757395495213051,0.0295172938155991,-1.52992346171439
FBgn0014023,FBgn0040362,0.00789070670167548,0.806663968049084,0.0155482736216278,-1.8083178251724
FBgn0036169,FBgn0085693,0.00788846443126781,0.577769621750217,0.133625389575464,-0.874111015626178
FBgn0034694,FBgn0031026,0.00787614703519735,0.625944857126659,0.0968814044073414,-1.01375957422155
FBgn0083021,FBgn0031423,0.00787600561384236,0.745349216425144,0.033800297214458,-1.47107948084567
FBgn0085240,FBgn0265641,0.00785045221476808,0.942815977451044,0.000447661122427721,-3.34905062071206
FBgn0030120,FBgn0035941,0.00784249175057149,-0.850914872917684,0.00738540154120418,-2.13162588730011
FBgn0036395,FBgn0052945,0.007841592015466,0.78162303495735,0.0219572991457906,-1.65842108126279
FBgn0001147,FBgn0040959,0.00782811776077171,0.632542549475489,0.0923675855334813,-1.0344804085823
FBgn0027360,FBgn0038345,0.00782240335778196,-0.625989640786389,0.096850347106875,-1.01389881845204
FBgn0033917,FBgn0036592,0.00781752558100614,0.508494951630047,0.198173398286966,-0.702954643254121
FBgn0263080,FBgn0051579,0.00780944936882266,0.45012354134391,0.263089141352999,-0.579897076459307
FBgn0083985,FBgn0267156,0.00780649409972463,0.821090877365446,0.0124642405332816,-1.9043341786326
FBgn0263408,FBgn0260430,0.0077826854746885,0.458631392652472,0.253043981186029,-0.59680398820614
FBgn0004406,FBgn0028410,0.00778169731020322,0.758012045318285,0.0293076150558552,-1.53301952138497
FBgn0034961,FBgn0264429,0.00777943333508553,-0.679121146268295,0.0639948019136948,-1.19385530088925
FBgn0085222,FBgn0265910,0.0077763628343102,0.89864042485542,0.00240946604408264,-2.61807918970784
FBgn0025936,FBgn0082969,0.00777381689233379,0.591373985503304,0.122571984808869,-0.911608781312265
FBgn0037467,FBgn0039288,0.00777049808495394,0.532123769296934,0.174611220961787,-0.757927850864126
FBgn0267147,FBgn0261616,0.00776521823826058,0.840625567394049,0.0089492239595051,-2.04821462331171
FBgn0035218,FBgn0051735,0.00776213702350079,0.858363247005224,0.00637022209957649,-2.19584542560201
FBgn0031808,FBgn0267634,0.0077565447540419,0.613207434119568,0.105947614123394,-0.974908818893834
FBgn0037944,FBgn0031164,0.00774906840764684,0.895443822782803,0.00263812613063959,-2.57870444437295
FBgn0266805,FBgn0265579,0.00774286501730065,0.627349401279534,0.0959100841877568,-1.01813572779436
FBgn0262580,FBgn0082970,0.00774151500469254,-0.704089573467708,0.0512516656621303,-1.29029201561627
FBgn0035510,FBgn0031208,0.00774113704856125,0.802713901167772,0.0164684534282436,-1.78334718401891
FBgn0052755,FBgn0267400,0.0077394284584594,-0.729220839465153,0.0401005902512161,-1.39684923483719
FBgn0260224,FBgn0266703,0.00772316299278443,0.669239984406648,0.0695076558315121,-1.15796735796721
FBgn0036380,FBgn0042092,0.00771928176001895,-0.757274223814961,0.0295586445755213,-1.52931548458262
FBgn0031613,FBgn0017448,0.00771383635154693,0.650670028771764,0.0806019981945933,-1.09365419151837
FBgn0032336,FBgn0040509,0.00770540167861676,0.364241874555938,0.375048167310868,-0.425912952395046
FBgn0028336,FBgn0028867,0.00769606109911421,0.629715674062267,0.0942864031320717,-1.02555093155185
FBgn0266028,FBgn0267096,0.00769517596180699,0.613950516551145,0.105405937333064,-0.97713492538189
FBgn0030096,FBgn0262564,0.00769314477815897,0.702742317684343,0.0518964115640124,-1.2848626708958
FBgn0040319,FBgn0050073,0.00768552693790746,0.576050691559002,0.135060015291415,-0.86947320544527
FBgn0025186,FBgn0047199,0.00768078135858181,0.858552865057497,0.00634562086859688,-2.19752587922505
FBgn0039258,FBgn0052379,0.00767713115372689,0.715826930446868,0.0458380877783932,-1.33877350806977
FBgn0267280,FBgn0267564,0.00767523172071674,0.618207278480603,0.102333449348815,-0.989982386882329
FBgn0033164,FBgn0086029,0.007674735643855,0.757225731376963,0.0295751893534467,-1.52907246614572
FBgn0042189,FBgn0033137,0.00767158623958402,0.694302295238716,0.0560460176444753,-1.25145524081162
FBgn0266701,FBgn0262355,0.0076692740940934,-0.742733116326372,0.0347777841925382,-1.45869809178728
FBgn0051130,FBgn0037964,0.00766728190694548,0.984755502544805,8.75589619267838e-06,-5.05769939594081
FBgn0259972,FBgn0037964,0.00766728190694548,0.889870523557451,0.00306952533059573,-2.51292877834736
FBgn0010292,FBgn0031442,0.00766646596997757,0.717645897174685,0.0450315674623562,-1.34648293581734
FBgn0263979,FBgn0031442,0.00766646596997757,0.637843928566515,0.0888304210270308,-1.0514382794729
FBgn0085320,FBgn0266674,0.00766564668750353,0.581904238006674,0.130209555371933,-0.885357144085554
FBgn0004379,FBgn0029949,0.00766402014857872,0.506358078851097,0.200382390387169,-0.698140446945081
FBgn0031574,FBgn0265681,0.00765803434493259,-0.890923017051241,0.00298480728987827,-2.52508370327638
FBgn0036133,FBgn0261686,0.00765541134250488,0.561177725871935,0.147829158584703,-0.830239895011179
FBgn0267622,FBgn0036010,0.00765314760112002,0.365072731073718,0.373877076548576,-0.427271161841378
FBgn0265533,FBgn0037563,0.00764454029801798,0.710977838987028,0.0480305354916392,-1.31848257139211
FBgn0027565,FBgn0262786,0.00764136525476948,0.464594358682846,0.246120633239642,-0.608851976193597
FBgn0031728,FBgn0032066,0.00764009085447237,-0.777563102904132,0.023128464801357,-1.63585319344756
FBgn0038046,FBgn0039577,0.00763729327842364,0.819569691909318,0.0127693355965414,-1.89383169899833
FBgn0263746,FBgn0039378,0.00763475799585582,0.699852818179553,0.053295557736588,-1.27330898855106
FBgn0029153,FBgn0050043,0.00763372171984873,-0.843850329715756,0.0084384772544295,-2.07373591589372
FBgn0030881,FBgn0262960,0.00763261671343716,0.540122643087416,0.166995934334901,-0.777294102010569
FBgn0086054,FBgn0039086,0.0076259206110837,0.9103806967912,0.00168068779912568,-2.77451295265771
FBgn0050340,FBgn0265725,0.00762101241770034,0.601479355999547,0.11470700569481,-0.940410056887877
FBgn0260996,FBgn0052463,0.00762068972680471,0.931530077425736,0.000761844312040071,-3.11813377056349
FBgn0264553,FBgn0265895,0.00761526062142419,0.764185034257724,0.0272587507818632,-1.56449405095824
FBgn0260657,FBgn0039771,0.00760139720920131,0.904686276576693,0.00201294548868963,-2.69616798580774
FBgn0040069,FBgn0035555,0.00760088048043322,0.744777257468204,0.0340125500449137,-1.46836080620553
FBgn0051077,FBgn0035555,0.00760088048043322,0.852838459737252,0.00711401498554004,-2.14788522431604
FBgn0267246,FBgn0035555,0.00760088048043322,0.574126333335019,0.136676211414709,-0.864307068097522
FBgn0262166,FBgn0032111,0.00759067679211447,0.812597375615361,0.014227890217801,-1.84685949448339
FBgn0030938,FBgn0039576,0.00757398292725998,0.662607820586224,0.0733594319797428,-1.13454404005639
FBgn0002578,FBgn0052633,0.00756939790570413,0.917975850507941,0.00129615780187227,-2.88734212168269
FBgn0035380,FBgn0052633,0.00756939790570413,0.830035112573688,0.0107633552545143,-1.96805232519601
FBgn0053654,FBgn0265372,0.00756762602766226,0.686863151311806,0.0598627570639175,-1.22284328498878
FBgn0086022,FBgn0265372,0.00756762602766226,-0.897052700178798,0.00252136125988527,-2.59836492428216
FBgn0033459,FBgn0042207,0.00756688656194766,0.889196171623447,0.00312461376448569,-2.50520365842211
FBgn0051016,FBgn0042207,0.00756688656194766,-0.708629750872723,0.0491144436928908,-1.30879077073512
FBgn0262985,FBgn0050082,0.0075667923181815,0.655841841275015,0.0774152778853925,-1.11117332295328
FBgn0264550,FBgn0053680,0.00756241745501794,0.98754478041872,4.78551170301155e-06,-5.32007161736203
FBgn0264676,FBgn0054028,0.00756143667296786,0.535359662065659,0.171508428264666,-0.765714533003739
FBgn0083938,FBgn0265712,0.00754414286358728,0.803426755165956,0.0162999340756371,-1.78781415207733
FBgn0037224,FBgn0085287,0.0075419980909202,-0.827917815937399,0.0111517868026327,-1.95265554191153
FBgn0027569,FBgn0267581,0.00754198327617584,0.605149787581725,0.111923137936714,-0.951080122234106
FBgn0039850,FBgn0267721,0.007536864369427,0.874600035622491,0.00447781111002725,-2.34893423045397
FBgn0032590,FBgn0265544,0.0075304887046344,-0.837265734451346,0.00950182539849845,-2.02219295425415
FBgn0036440,FBgn0051693,0.00752848011681804,-0.851654634648778,0.00728026560543981,-2.1378527760616
FBgn0027561,FBgn0261054,0.0075240123511637,0.804992631197698,0.0159335670460117,-1.79768698785343
FBgn0051010,FBgn0259185,0.00752192534666629,0.815397019740521,0.0136302755851679,-1.86549536324766
FBgn0030686,FBgn0259185,0.00752192534666629,0.690634769053098,0.0579089470547243,-1.23725433167309
FBgn0051716,FBgn0051821,0.00751452112968408,0.678126626162549,0.0645374882915029,-1.19018794073513
FBgn0010452,FBgn0267214,0.00750871547331724,0.652501248429079,0.0794650617030581,-1.09982377505093
FBgn0033663,FBgn0002933,0.00750765293879215,-0.645516687329015,0.0838521992172277,-1.07648554253456
FBgn0037092,FBgn0002933,0.00750765293879215,0.722115510021627,0.0430863984792659,-1.36565980635142
FBgn0011239,FBgn0261846,0.00750581244904589,0.870097857953015,0.00496006888511813,-2.30451229201405
FBgn0265200,FBgn0039301,0.00750051475324767,0.845328115673356,0.00821077014028565,-2.08561610573197
FBgn0250831,FBgn0034551,0.00749161620121014,0.784443164701003,0.0211659295346983,-1.67436265405386
FBgn0028573,FBgn0085313,0.00748950796790936,0.772405195822466,0.0246712293381576,-1.60780920959108
FBgn0262100,FBgn0261816,0.00748592608909799,0.595752484608517,0.119128078715388,-0.923985862413835
FBgn0086611,FBgn0004372,0.00748371058727599,0.522541880058945,0.183974512863253,-0.735242338346641
FBgn0011672,FBgn0004372,0.00748371058727599,0.824784555797541,0.0117426913872194,-1.93023235277674
FBgn0266371,FBgn0033322,0.00747653212715229,0.742372391125213,0.0349139055144825,-1.45700156772782
FBgn0016698,FBgn0266955,0.00745878416549401,-0.969133180565337,7.18301901063002e-05,-4.14369298415827
FBgn0265576,FBgn0263037,0.00745184063570239,0.710948959955776,0.0480437780230855,-1.3183628482703
FBgn0264618,FBgn0000137,0.00744864572488987,0.767727565555548,0.0261240722836156,-1.58295912324492
FBgn0035792,FBgn0266910,0.00744804078817909,0.514985474253229,0.19154305543101,-0.717733589139868
FBgn0083001,FBgn0266910,0.00744804078817909,0.76467227177087,0.027100918731323,-1.56701598613
FBgn0085234,FBgn0266910,0.00744804078817909,0.54810149812073,0.159582582200936,-0.797014511900205
FBgn0014859,FBgn0266910,0.00744804078817909,0.804640872589184,0.0160154130317013,-1.79546185655834
FBgn0265454,FBgn0052213,0.00744671763073376,0.736502318265278,0.0371748736004621,-1.42975049946277
FBgn0035393,FBgn0083032,0.00744014296783616,0.866179759049999,0.00540588117181294,-2.26713350488093
FBgn0053483,FBgn0267564,0.00743907074469469,0.726382539347532,0.0412777076519621,-1.38428442915572
FBgn0035725,FBgn0050206,0.00742447090829223,0.789064532164311,0.0199079523741583,-1.70097340689049
FBgn0000395,FBgn0085313,0.00741599228705498,0.829025594646514,0.0109474703823883,-1.96068622108744
FBgn0032809,FBgn0032968,0.00741184232388675,0.762231802510864,0.0278971554422594,-1.55444007768379
FBgn0263615,FBgn0036361,0.00741123750843254,0.668997415001091,0.0696463812979568,-1.15710144382231
FBgn0028562,FBgn0030622,0.0074107263428853,0.795362422940476,0.0182702729251665,-1.738254965017
FBgn0001296,FBgn0085239,0.00740760193555943,0.800838201193526,0.0169170752197325,-1.77167471964971
FBgn0010421,FBgn0085239,0.00740760193555943,-0.835598564398678,0.00978387746779226,-2.00948899499414
FBgn0031417,FBgn0082950,0.00740594478251644,0.845255435915654,0.00822187649763534,-2.08502905112637
FBgn0259936,FBgn0266223,0.00740092335060309,0.59455248438301,0.120066439784685,-0.920578366894276
FBgn0003475,FBgn0265899,0.00739882204317017,0.758798280600177,0.0290415626569596,-1.53698001899688
FBgn0034989,FBgn0083057,0.00739766338028507,0.688301383608398,0.059113153240474,-1.22831587370114
FBgn0053138,FBgn0266774,0.00739718347806631,0.664315209427231,0.0723561363682471,-1.14052463140245
FBgn0265998,FBgn0262616,0.00739259274085385,0.810796374448387,0.0146209000010788,-1.83502589321455
FBgn0065046,FBgn0028913,0.00739063561315861,0.782141485345161,0.021810457727967,-1.66133521994884
FBgn0052086,FBgn0038833,0.00738609006248222,-0.748214818193051,0.032749096452376,-1.48480067769236
FBgn0039190,FBgn0036160,0.00738198352351358,0.799067571402238,0.017347520057336,-1.76076260170277
FBgn0267677,FBgn0036160,0.00738198352351358,0.735337413209851,0.0376338844011458,-1.42442095343355
