regulatoryGene,targetGene,cor,p.adj
FBgn0267090,FBgn0033591,0.989160971737757,3.15772165031231e-06
FBgn0267538,FBgn0265909,0.863767197274363,0.00569274214309684
FBgn0267222,FBgn0039783,0.906714813519028,0.00189010957851644
FBgn0266804,FBgn0031135,-0.806658991193386,0.0155494121573774
FBgn0283508,FBgn0267266,0.939625489907377,0.000525563424284613
FBgn0032763,FBgn0083016,0.902506394895578,0.00215059852666599
FBgn0002535,FBgn0267977,0.824389479898521,0.0118185726498346
FBgn0266970,FBgn0028415,0.982089840747019,1.41705361977039e-05
FBgn0031409,FBgn0265898,0.830865248960856,0.0106134344980667
FBgn0267616,FBgn0041235,0.84125434079104,0.00884813650545437
FBgn0038331,FBgn0002933,0.818180809113349,0.0130519729739388
FBgn0267677,FBgn0011938,0.914609711785777,0.0014585747115069
FBgn0265663,FBgn0083057,0.818576785011164,0.012970994061028
FBgn0039634,FBgn0035068,0.862368382648494,0.00586344180998334
FBgn0038584,FBgn0030563,0.855506572415093,0.00674825780476017
FBgn0053290,FBgn0283508,-0.82813731313216,0.0111111131245246
FBgn0025806,FBgn0036949,0.806409629309499,0.0156065247293034
FBgn0085231,FBgn0010294,0.810523212672105,0.0146810978057523
FBgn0034473,FBgn0267147,0.923924179433451,0.00103887931982895
FBgn0038429,FBgn0267618,0.882600003907507,0.0036974195007573
FBgn0035636,FBgn0267090,-0.815560867086993,0.0135957997338191
FBgn0038797,FBgn0266948,-0.820467108291227,0.0125887830611952
FBgn0262991,FBgn0265529,-0.857226082183941,0.00651903943082623
FBgn0069969,FBgn0266867,0.826621585696118,0.0113939047947029
FBgn0039188,FBgn0037422,-0.886978378811976,0.00331028140004093
FBgn0041252,FBgn0086659,0.917504985300918,0.00131812888656026
FBgn0035632,FBgn0264495,-0.803332507067493,0.0163221520881397
FBgn0264479,FBgn0083021,0.862305846835629,0.00587114872213948
FBgn0040588,FBgn0265469,0.836980918989337,0.00954963986460748
FBgn0003205,FBgn0032289,0.866974456453288,0.00531346317276531
FBgn0038143,FBgn0000227,0.808655911879454,0.0150967779458415
FBgn0259230,FBgn0031273,0.904257236184058,0.00203957190373601
FBgn0265966,FBgn0265950,-0.801438811482556,0.0167726011706831
FBgn0034266,FBgn0032472,-0.869720898708774,0.00500189321473754
FBgn0265372,FBgn0010295,0.976968350750635,3.00180756310392e-05
FBgn0262353,FBgn0030911,0.924233574286133,0.0010265003114934
FBgn0040588,FBgn0004183,0.865725863210971,0.00545912564150302
