gene,degree,betweenness,rank
FBgn0263463,1,0,850.75
FBgn0028986,2,4,1893.5
FBgn0264265,1,0,850.75
FBgn0033238,2,1,1815.5
FBgn0003310,2,8,1928.25
FBgn0038938,1,0,850.75
FBgn0036480,1,0,850.75
FBgn0036958,1,0,850.75
FBgn0266632,2,118.5,2014.75
FBgn0029894,2,2,1853.75
FBgn0263763,1,0,850.75
FBgn0054049,1,0,850.75
FBgn0011890,2,4,1893.5
FBgn0266862,1,0,850.75
FBgn0040519,1,0,850.75
FBgn0030377,3,356,2145.25
FBgn0265895,3,450,2147.25
FBgn0032877,1,0,850.75
FBgn0014127,1,0,850.75
FBgn0002440,1,0,850.75
FBgn0029920,1,0,850.75
FBgn0033993,1,0,850.75
FBgn0028583,3,5,2014.5
FBgn0259702,2,43,1992.25
FBgn0267441,2,115.5,2014.25
FBgn0035591,1,0,850.75
FBgn0034662,1,0,850.75
FBgn0033344,1,0,850.75
FBgn0027556,1,0,850.75
FBgn0053310,3,19,2075
FBgn0030599,1,0,850.75
FBgn0031465,1,0,850.75
FBgn0040487,3,506.5,2148.75
FBgn0266047,1,0,850.75
FBgn0034099,1,0,850.75
FBgn0036715,1,0,850.75
FBgn0053648,2,2,1853.75
FBgn0264739,1,0,850.75
FBgn0037879,1,0,850.75
FBgn0011566,1,0,850.75
FBgn0029948,2,216,2022.75
FBgn0035405,1,0,850.75
FBgn0000239,1,0,850.75
FBgn0015010,1,0,850.75
FBgn0263027,2,1,1815.5
FBgn0086027,1,0,850.75
FBgn0014023,1,0,850.75
FBgn0085240,1,0,850.75
FBgn0030120,1,0,850.75
FBgn0083985,1,0,850.75
FBgn0085222,1,0,850.75
FBgn0267147,1,0,850.75
FBgn0035218,2,4,1893.5
FBgn0037944,1,0,850.75
FBgn0035510,1,0,850.75
FBgn0025186,2,7,1920.25
FBgn0051130,2,15,1956.25
FBgn0259972,4,50,2149
FBgn0031574,1,0,850.75
FBgn0038046,3,24,2083
FBgn0029153,1,0,850.75
FBgn0086054,1,0,850.75
FBgn0260996,3,5,2014.5
FBgn0260657,1,0,850.75
FBgn0051077,1,0,850.75
FBgn0262166,1,0,850.75
FBgn0002578,1,0,850.75
FBgn0035380,1,0,850.75
FBgn0086022,1,0,850.75
FBgn0033459,1,0,850.75
FBgn0264550,1,0,850.75
FBgn0083938,1,0,850.75
FBgn0037224,2,6,1912.25
FBgn0039850,1,0,850.75
FBgn0032590,3,215,2133.75
FBgn0036440,1,0,850.75
FBgn0027561,1,0,850.75
FBgn0051010,2,35,1986.5
FBgn0011239,1,0,850.75
FBgn0265200,1,0,850.75
FBgn0011672,1,0,850.75
FBgn0016698,1,0,850.75
FBgn0014859,1,0,850.75
FBgn0035393,1,0,850.75
FBgn0000395,1,0,850.75
FBgn0001296,1,0,850.75
FBgn0010421,1,0,850.75
FBgn0031417,2,15,1956.25
FBgn0265998,1,0,850.75
FBgn0086082,2,20,1966
FBgn0032462,4,49,2147.25
FBgn0267299,1,0,850.75
FBgn0032248,1,0,850.75
FBgn0267758,1,0,850.75
FBgn0031036,1,0,850.75
FBgn0039126,1,0,850.75
FBgn0262534,4,618.5,2188
FBgn0037779,1,0,850.75
FBgn0032285,3,14,2062.75
FBgn0025463,1,0,850.75
FBgn0037718,1,0,850.75
FBgn0036929,1,0,850.75
FBgn0042103,2,39,1989.25
FBgn0264369,1,0,850.75
FBgn0263004,1,0,850.75
FBgn0051360,1,0,850.75
FBgn0038809,1,0,850.75
FBgn0025800,1,0,850.75
FBgn0264694,1,0,850.75
FBgn0267754,3,21,2080
FBgn0266869,3,73,2117.75
FBgn0038901,8,838.5,2211
FBgn0034520,1,0,850.75
FBgn0260867,2,14,1951.25
FBgn0266853,2,3,1875
FBgn0030686,1,0,850.75
FBgn0085239,5,194,2186.25
FBgn0004108,1,0,850.75
FBgn0040730,2,0,1359.5
FBgn0034958,2,3,1875
FBgn0025381,1,0,850.75
FBgn0263481,1,0,850.75
FBgn0264599,1,0,850.75
FBgn0028844,1,0,850.75
FBgn0031763,1,0,850.75
FBgn0058439,2,1,1815.5
FBgn0051008,1,0,850.75
FBgn0052445,1,0,850.75
FBgn0036575,2,1,1815.5
FBgn0030870,1,0,850.75
FBgn0267234,1,0,850.75
FBgn0039087,3,25,2085.25
FBgn0051143,1,0,850.75
FBgn0265706,1,0,850.75
FBgn0266226,4,45,2145.75
FBgn0260648,2,6,1912.25
FBgn0260000,3,57,2113
FBgn0267634,1,0,850.75
FBgn0035642,5,388,2200.25
FBgn0267420,1,0,850.75
FBgn0051274,1,0,850.75
FBgn0050413,1,0,850.75
FBgn0036459,2,144,2017.5
FBgn0266280,1,0,850.75
FBgn0267537,2,8,1928.25
FBgn0032491,1,0,850.75
FBgn0052117,1,0,850.75
FBgn0263080,1,0,850.75
FBgn0030385,1,0,850.75
FBgn0053333,1,0,850.75
FBgn0032346,1,0,850.75
FBgn0029817,2,4,1893.5
FBgn0030202,1,0,850.75
FBgn0040510,2,2,1853.75
FBgn0033932,1,0,850.75
FBgn0027521,1,0,850.75
FBgn0265944,1,0,850.75
FBgn0028518,1,0,850.75
FBgn0064912,1,0,850.75
FBgn0267257,2,128,2015.75
FBgn0264873,1,0,850.75
FBgn0052832,1,0,850.75
FBgn0030663,3,293.5,2141.25
FBgn0027343,1,0,850.75
FBgn0262991,1,0,850.75
FBgn0000588,1,0,850.75
FBgn0265725,1,0,850.75
FBgn0038772,1,0,850.75
FBgn0034906,2,1,1815.5
FBgn0034580,1,0,850.75
FBgn0040097,2,68,2004.75
FBgn0030937,2,33,1983.5
FBgn0051709,1,0,850.75
FBgn0039522,3,231.5,2135.75
FBgn0014009,1,0,850.75
FBgn0004034,1,0,850.75
FBgn0035957,3,44,2106.25
FBgn0028692,1,0,850.75
FBgn0002565,2,18,1961
FBgn0038153,1,0,850.75
FBgn0082928,1,0,850.75
FBgn0085265,1,0,850.75
FBgn0266841,1,0,850.75
FBgn0052213,2,155,2019.25
FBgn0259185,4,343,2182.5
FBgn0265707,1,0,850.75
FBgn0262616,7,486,2208.5
FBgn0265907,3,99,2123.25
FBgn0033494,1,0,850.75
FBgn0035022,2,0,1359.5
FBgn0030107,1,0,850.75
FBgn0050391,1,0,850.75
FBgn0032664,1,0,850.75
FBgn0265097,1,0,850.75
FBgn0030237,1,0,850.75
FBgn0260226,2,1,1815.5
FBgn0039993,2,1,1815.5
FBgn0266378,2,13,1946.75
FBgn0267075,1,0,850.75
FBgn0262944,2,1,1815.5
FBgn0266823,1,0,850.75
FBgn0031139,2,24,1971.5
FBgn0065087,1,0,850.75
FBgn0036433,1,0,850.75
FBgn0033860,2,50,1998.75
FBgn0053702,3,144,2129
FBgn0261615,2,50,1998.75
FBgn0266806,1,0,850.75
FBgn0015509,1,0,850.75
FBgn0264996,1,0,850.75
FBgn0085380,1,0,850.75
FBgn0027330,1,0,850.75
FBgn0031194,1,0,850.75
