regulatoryGene,targetGene,weight,cor,p.adj,log10padj
FBgn0032646,FBgn0264264,0.0123969720006255,0.640376657055389,0.0871687098032392,-1.0596393820226
FBgn0267601,FBgn0086077,0.0107440760291673,0.722200783638148,0.0430497920514924,-1.36602894202932
FBgn0262895,FBgn0085277,0.0106797062080102,0.879476994774823,0.00399064483846904,-2.39895692206731
FBgn0033594,FBgn0050457,0.010508352241861,0.607319340348421,0.110295848914143,-0.957440832325051
FBgn0032359,FBgn0002855,0.0103789034360278,0.859104776246529,0.0062743615377694,-2.20243046024228
FBgn0037647,FBgn0002855,0.0103789034360278,0.71435821516433,0.0464956273729124,-1.33258788790806
FBgn0034103,FBgn0052249,0.0102523034753827,0.582334906116794,0.129856594425768,-0.886535990971122
FBgn0039210,FBgn0266732,0.0102079179922969,0.680551720927396,0.0632189303970289,-1.19915285627559
FBgn0051388,FBgn0267865,0.0101009831020688,0.643887053681612,0.0848956010830917,-1.07111481240427
FBgn0052278,FBgn0266592,0.00999781128350401,0.868432279242821,0.00514657615284362,-2.28848159667323
FBgn0035707,FBgn0267139,0.00998436871433543,0.707498667096869,0.0496417698355005,-1.30415274336811
FBgn0085213,FBgn0002631,0.0099629236359741,0.829689864895572,0.01082609881991,-1.96552801301572
FBgn0026398,FBgn0020376,0.00984664338069596,0.561910319366962,0.147185249162078,-0.832135712610721
FBgn0266766,FBgn0053535,0.00981498263782632,0.698644006456898,0.0538875141458012,-1.26851185013309
FBgn0265633,FBgn0267678,0.00981098347930187,0.854563620680422,0.00687611400707085,-2.16265693125327
FBgn0033650,FBgn0262961,0.00965009082404824,0.78648637639274,0.0206038261523014,-1.68605212319714
FBgn0264742,FBgn0029811,0.00963497489673866,0.728309375233655,0.0404763447227196,-1.39279871401484
FBgn0043550,FBgn0260226,0.00960805743644049,0.862839850523005,0.00580554665259572,-2.23615688065783
FBgn0033515,FBgn0267056,0.00960799377572039,0.553276829233605,0.154871915878275,-0.81002732907679
FBgn0034135,FBgn0267072,0.00958178168764138,0.741927914097014,0.0350820782399783,-1.45491468721534
FBgn0012042,FBgn0052213,0.00955225494922355,0.792710887133501,0.0189490772305139,-1.72241193416311
FBgn0032907,FBgn0050211,0.00951418980264602,-0.689140068089294,0.0586786269738688,-1.231520056803
FBgn0033623,FBgn0264349,0.00951120732657056,0.702335955623228,0.0520918312562353,-1.28323037494399
FBgn0031771,FBgn0010294,0.00951000815143556,0.396550320050094,0.330738894151382,-0.480514730027083
FBgn0036009,FBgn0003961,0.00949340173250783,0.639967606329546,0.0874358547087975,-1.05831044025974
FBgn0037578,FBgn0267599,0.00946464844595354,-0.526662190575442,0.179916079332761,-0.744930021460263
FBgn0036920,FBgn0085786,0.00940059984779981,0.603269486944367,0.11334442334773,-0.945599842708947
FBgn0267556,FBgn0266223,0.00939840518120594,0.558556109249767,0.150146091784644,-0.823485967750401
FBgn0032067,FBgn0038157,0.00930544076846356,0.589222442982033,0.124284538111957,-0.905582897346588
FBgn0261507,FBgn0039582,0.00928087161605017,0.933859762016429,0.00068792497305279,-3.16245892450568
FBgn0263381,FBgn0020556,0.00927705254787622,0.497310455831848,0.209878044803354,-0.678032990285922
FBgn0011957,FBgn0267139,0.00926321894916944,0.735449250732873,0.0375896677108677,-1.42493151339165
FBgn0041252,FBgn0266905,0.00924832582930987,0.819948569328467,0.0126929107713818,-1.89643877294146
FBgn0263240,FBgn0262623,0.00923209366046201,0.761139576135118,0.0282581256773868,-1.54885664768787
FBgn0043825,FBgn0265877,0.00921748791492868,0.90682389529064,0.0018836460866795,-2.72500069232905
FBgn0266264,FBgn0267077,0.00918695434442548,0.43607991372081,0.280095726911064,-0.552693516642698
FBgn0083001,FBgn0039582,0.00911325543121631,0.654720496133763,0.0780998421496452,-1.10734984388976
FBgn0265690,FBgn0034554,0.00907305484235557,0.982846196374084,1.24571049811863e-05,-4.90458287555655
FBgn0263018,FBgn0053852,0.00903633899180275,0.724842536956019,0.0419250562490347,-1.37752634604736
FBgn0036686,FBgn0266830,0.00888564044697381,0.551174365094855,0.156776315213406,-0.804719547194113
FBgn0036213,FBgn0085228,0.00883257947592738,0.834926061965902,0.00989913723637822,-2.004402654878
FBgn0065105,FBgn0266646,0.00882576778182891,0.625944115269961,0.0968819189304005,-1.0137572677528
FBgn0052808,FBgn0083040,0.00882322150731504,0.807843612730406,0.0152798855191084,-1.81587989959578
FBgn0267753,FBgn0266841,0.00878598895487062,0.880177549323723,0.00392361134064779,-2.40631401886898
FBgn0003416,FBgn0034427,0.00876572362215149,0.690016045365878,0.0582268172783982,-1.23487694810605
FBgn0001330,FBgn0041236,0.00875873115361843,0.663529787085903,0.0728166575781758,-1.13776925987982
FBgn0028532,FBgn0263024,0.00870322019147084,0.497441019529303,0.20973937809926,-0.678320024061533
FBgn0033644,FBgn0267951,0.00870096543170948,0.832586836568701,0.0103067529235864,-1.9868781348601
FBgn0039078,FBgn0011977,0.00860710072056703,0.62989741773724,0.0941623550183992,-1.02612268824124
FBgn0038931,FBgn0267284,0.00857771757040795,0.927684683633437,0.000894897910683672,-3.04822650586353
FBgn0024294,FBgn0262883,0.00854571025463931,0.856586288129326,0.00660373557249774,-2.18021032512824
FBgn0041242,FBgn0053810,0.00850777994392755,0.910743470709608,0.00166082669138808,-2.77967568416556
FBgn0033471,FBgn0053535,0.00850631828611614,0.756271543171786,0.0299019015816416,-1.52430119227243
FBgn0015270,FBgn0267321,0.00849554096364514,0.801771797846019,0.0166928371211742,-1.77746984418615
FBgn0035760,FBgn0053771,0.00848571011386705,0.535814847452281,0.171074371192745,-0.766815047637499
FBgn0035754,FBgn0030563,0.00846685936357271,0.575466869557585,0.135549215829094,-0.867902990529695
FBgn0266099,FBgn0262588,0.00845687545878328,0.684945756411119,0.0608708549471253,-1.21559059842423
FBgn0028691,FBgn0053906,0.00845126217472541,0.709679975672687,0.0486278458843868,-1.3131149683764
FBgn0265204,FBgn0058100,0.00844548926835712,0.578677495529065,0.132871116811865,-0.876569414636643
FBgn0040359,FBgn0264514,0.00844006119223571,0.621633209805202,0.0998983481739377,-1.0004416928038
FBgn0263706,FBgn0265912,0.00843973393915477,0.732984928633915,0.038571327607369,-1.41373541266023
FBgn0260645,FBgn0000360,0.00841530525059124,0.519037468360031,0.187464362591689,-0.727081280473886
FBgn0037123,FBgn0050457,0.0084066817934888,0.921854854407908,0.00112418685965045,-2.94916149537706
FBgn0267301,FBgn0050457,0.0084066817934888,0.682613564599732,0.0621105538497143,-1.20683459806402
FBgn0033395,FBgn0031273,0.00839683527078089,0.804446259877113,0.0160608079440343,-1.79423261118623
FBgn0050200,FBgn0031273,0.00839683527078089,0.67822919400586,0.0644813938021635,-1.19056558357818
FBgn0004003,FBgn0042187,0.00838448435376004,0.73513060832902,0.0377157313626886,-1.423477466267
FBgn0001112,FBgn0043539,0.00836946778835678,0.834195665883215,0.0100252912058682,-1.99890300351926
FBgn0265901,FBgn0039768,0.00832500894170047,0.816895313553729,0.0133170576021154,-1.87559172173678
FBgn0040333,FBgn0034804,0.0083243822041506,-0.894831029192644,0.00268350345627509,-2.57129784101781
FBgn0038205,FBgn0052189,0.00832313236406981,-0.865737396469806,0.00545776858136491,-2.26298488309759
FBgn0085790,FBgn0267618,0.00831708619297328,0.763319420660987,0.0275405476559576,-1.56002742785558
FBgn0035458,FBgn0040729,0.00831267675103887,0.452285952731925,0.260517458216273,-0.584163167746658
FBgn0262847,FBgn0267034,0.00830962935130467,0.883562698797504,0.00360992162056482,-2.44250222749205
FBgn0035545,FBgn0002855,0.00830312274882222,0.613185410866688,0.105963692352115,-0.974842916926241
FBgn0261564,FBgn0002855,0.00830312274882222,0.742474748336096,0.034875247509984,-1.45748270151508
FBgn0264708,FBgn0002855,0.00830312274882222,0.850055129659403,0.00750880050996599,-2.12442943363613
FBgn0263617,FBgn0267321,0.00826593174841148,0.691441937042859,0.057495822189158,-1.24036371124277
FBgn0026174,FBgn0264264,0.00826464800041702,0.850299939743451,0.00747353003356457,-2.12647421585846
FBgn0000014,FBgn0003375,0.00824987308330782,0.740868191971878,0.0354850301545666,-1.44995482137898
FBgn0002945,FBgn0032184,0.00824536963017967,0.837856666893352,0.00940310598084181,-2.0267286690031
FBgn0052694,FBgn0267664,0.0082241844617104,0.592166690635572,0.121944384892183,-0.913838192615393
FBgn0036655,FBgn0085277,0.00821515862154633,0.712990292900464,0.0471131321659182,-1.32685802212227
FBgn0004192,FBgn0085277,0.00821515862154633,0.79270566893103,0.0189504283861104,-1.72238096809058
FBgn0261995,FBgn0085277,0.00821515862154633,0.755093935068674,0.0303081604241346,-1.51844042265225
FBgn0030241,FBgn0060292,0.00820153882037595,0.749318447331079,0.032349664230282,-1.49013022268284
FBgn0031980,FBgn0267807,0.00817927464815142,0.640416170923354,0.0871429289986683,-1.05976784689532
FBgn0044812,FBgn0038157,0.00817063091865093,0.871620069506735,0.00479346290643004,-2.31935062900931
FBgn0000140,FBgn0266732,0.00816633439383756,0.804472572240869,0.0160546656699756,-1.79439873395899
FBgn0264984,FBgn0037123,0.00814404719198573,0.746382650139285,0.0334188524008483,-1.47600846780398
FBgn0032790,FBgn0083018,0.00814144914291867,0.673722592964711,0.0669733615202277,-1.17409790245179
FBgn0032663,FBgn0042105,0.00813942273692524,0.815279728836105,0.0136549890764021,-1.86470864294719
FBgn0035204,FBgn0053117,0.00812675377130734,0.74021434053862,0.0357350564506469,-1.44690552750754
FBgn0023172,FBgn0053117,0.00812675377130734,0.668741876509895,0.0697927001961474,-1.15618999901465
FBgn0000594,FBgn0267110,0.00811775017994367,0.830971042140603,0.0105944241173612,-1.97492264531936
FBgn0035254,FBgn0265711,0.00811536544831872,0.82604265760845,0.011503105302524,-1.9391849045418
FBgn0039596,FBgn0265711,0.00811536544831872,0.824981426040857,0.0117049942745641,-1.93162879440015
FBgn0025373,FBgn0267865,0.00808078648165501,0.827119263311911,0.0113005562425178,-1.94690017889618
FBgn0013278,FBgn0051813,0.00806433542945558,0.244270709085596,0.559885277944335,-0.251900952029212
FBgn0053003,FBgn0263762,0.00804791510992096,0.831731067201773,0.0104584863538268,-1.9805311659227
FBgn0085761,FBgn0036010,0.00804736147070428,0.78307782817466,0.0215468066683008,-1.66661708509022
FBgn0038241,FBgn0050464,0.00800231181230277,0.797487090333258,0.0177374751299896,-1.7511082004656
FBgn0050281,FBgn0033591,0.00799406086613062,0.854213248212977,0.00692401279801968,-2.1596421380664
FBgn0265806,FBgn0039193,0.00799215948267603,0.708117588417945,0.0493528008810574,-1.30668819511856
FBgn0033817,FBgn0264722,0.00798944942897373,0.925839772372592,0.000963782608285287,-3.01602091492408
FBgn0266621,FBgn0034427,0.00798654818907136,0.52317957968434,0.183343224007159,-0.73673513604796
FBgn0086362,FBgn0002631,0.00797033890877928,0.801376038940512,0.0167876644975623,-1.77500971877395
FBgn0050287,FBgn0052283,0.0079639553726222,-0.589978476004812,0.123681240324337,-0.907696168127284
FBgn0053082,FBgn0026384,0.00794976606173441,0.798109980775746,0.0175831403630399,-1.75490355699032
FBgn0038311,FBgn0053703,0.00794219561676777,0.718209148577547,0.0447835771545622,-1.34888121945641
FBgn0051956,FBgn0004181,0.0079391603068431,0.854393697732335,0.00689931734128428,-2.16119387876713
FBgn0031659,FBgn0082969,0.0079344151385792,0.723870734858174,0.0423367066536752,-1.37328292850283
FBgn0082934,FBgn0082948,0.00791159777617846,0.719790570858042,0.0440917233896572,-1.35564292580532
FBgn0000543,FBgn0034819,0.00790609535960702,0.546546929374338,0.161012622713029,-0.793140075771085
FBgn0011787,FBgn0260869,0.00790564446956828,0.645387695900578,0.0839345148407586,-1.07605941554182
FBgn0039307,FBgn0265821,0.00786356611828644,0.684190191026568,0.0612708568300058,-1.21274604632152
FBgn0051368,FBgn0053535,0.00785198611026105,0.705475592642753,0.0505934128377385,-1.29590602376191
FBgn0031822,FBgn0263340,0.00783436401922973,0.770250248832628,0.0253341542593296,-1.5962935893657
FBgn0038470,FBgn0263844,0.00782192003463186,0.883387104886585,0.00362578038746539,-2.44059850454287
FBgn0032494,FBgn0266780,0.00781891824346522,0.740944569838205,0.0354558939441897,-1.45031156034911
FBgn0015946,FBgn0267683,0.00781308698979766,0.507411529052019,0.199291773726369,-0.700510627536232
FBgn0053087,FBgn0035374,0.00781145462178103,-0.957373141497381,0.000187499884738477,-3.72699899490938
FBgn0266843,FBgn0053239,0.0077965954560909,0.712159136682806,0.0474907330785783,-1.32339112649033
FBgn0036291,FBgn0053858,0.00777222870215313,0.453951193880173,0.258545640612727,-0.587462780552126
FBgn0037469,FBgn0264480,0.00777208221373262,0.566375861044464,0.143293757445082,-0.843772729115617
FBgn0034723,FBgn0083045,0.00776873910808382,0.872332564708784,0.00471673287627397,-2.32635871854869
FBgn0033597,FBgn0265877,0.00774268984854009,0.643620324632204,0.0850670938570535,-1.07023840372271
FBgn0065046,FBgn0036712,0.00773757046149426,0.606689180071182,0.11076711050433,-0.955589173243584
FBgn0039525,FBgn0034427,0.00770711299323368,0.788426703447927,0.0200787233804984,-1.69726390340103
FBgn0266492,FBgn0267284,0.00770620334041579,0.918416970047075,0.00127579257214386,-2.89421993070596
FBgn0024329,FBgn0262822,0.00769151052696423,0.813386098982753,0.0140578938642497,-1.8520797398887
FBgn0031677,FBgn0086667,0.0076750751204539,0.821748581237074,0.0123337680283729,-1.90890422397725
FBgn0037183,FBgn0259190,0.00765639639415424,0.787089022400777,0.0204398298212246,-1.68952272438912
FBgn0053192,FBgn0266774,0.00762635088195817,0.516363019297343,0.190151200740874,-0.720900927820164
FBgn0010504,FBgn0266774,0.00762635088195817,0.588318955894581,0.125007663773276,-0.903063361132598
FBgn0038842,FBgn0050211,0.00761135184211682,0.848359703318248,0.00775598119341676,-2.1103632526626
FBgn0064227,FBgn0050211,0.00761135184211682,0.645862592402727,0.0836316925203051,-1.07762911396744
FBgn0031464,FBgn0036131,0.00761034255805167,0.806929165777898,0.0154876810612692,-1.81001360339551
FBgn0031360,FBgn0265821,0.00761010585288914,0.810243608004004,0.0147428766133507,-1.83141776916244
FBgn0032223,FBgn0266936,0.00760397497883592,0.813771763124389,0.0139752380255177,-1.85464078649781
FBgn0266891,FBgn0266936,0.00760397497883592,0.772251340980661,0.0247181991692772,-1.60698317271487
FBgn0030186,FBgn0266936,0.00760397497883592,0.90017135631764,0.0023046701392702,-2.63739122513169
FBgn0030749,FBgn0266936,0.00760397497883592,0.846496115192186,0.00803359435683414,-2.09509010103802
FBgn0053158,FBgn0262986,0.0076025130618532,0.599901581925277,0.115915599029491,-0.935858116093558
FBgn0026598,FBgn0003961,0.00759472138600626,0.591524136394168,0.122452968330325,-0.912030682863843
FBgn0013767,FBgn0266841,0.00758199469223386,0.478364449769969,0.230504887339274,-0.637319861936043
FBgn0052835,FBgn0265255,0.00757996852403512,0.842285190142787,0.00868398415109635,-2.06128097783596
FBgn0264838,FBgn0052328,0.00757563922492256,-0.829520654009409,0.0108569347296586,-1.96429277308071
FBgn0030562,FBgn0034371,0.00757315087817368,-0.795657894609942,0.0181955874120757,-1.74003391942893
FBgn0262965,FBgn0083938,0.00757093904593431,0.66564460113899,0.0715805787290337,-1.1452047946606
FBgn0020642,FBgn0262480,0.00756747127153771,0.691651103594711,0.0573890542760191,-1.24117093200667
FBgn0034475,FBgn0265374,0.00755689312208574,0.730771710589002,0.0394661257806002,-1.4037755043288
FBgn0003159,FBgn0085457,0.00754115893710898,0.46707019897476,0.24327455070977,-0.613903320844779
FBgn0020258,FBgn0050208,0.00753818118355496,0.720078223165264,0.043966578690567,-1.35687732818557
FBgn0035287,FBgn0261702,0.00752646295732916,0.588700769906576,0.124701783248211,-0.904127336021693
FBgn0030543,FBgn0020509,0.00752566920983518,0.787307482985438,0.0203805822944686,-1.69078341190653
FBgn0030826,FBgn0267623,0.00752467404577127,-0.954392404935576,0.000229127092511618,-3.63992355580125
FBgn0036004,FBgn0266223,0.00751872414496475,0.644447660653194,0.0845358157970781,-1.07295925190812
FBgn0265758,FBgn0086077,0.00751373023187321,0.684881952581163,0.060904572965193,-1.21535009753152
FBgn0004915,FBgn0260869,0.0075044884169681,0.774323783097041,0.0240901491420351,-1.61816051127761
FBgn0032495,FBgn0267266,0.0075027939675865,0.817918672857451,0.0131057560067784,-1.8825379216764
FBgn0037328,FBgn0082973,0.00750168850323533,0.86772365766763,0.00522727011790335,-2.28172505726138
FBgn0264552,FBgn0264487,0.00749370546920825,0.972926617580742,4.86079351694427e-05,-4.31329282705472
FBgn0031970,FBgn0030911,0.00748620455990279,0.749019254316835,0.0324576531382929,-1.48868288518558
FBgn0262816,FBgn0043530,0.00747766062641285,0.807163247941975,0.0154343211887286,-1.81151246630966
FBgn0265792,FBgn0043530,0.00747766062641285,0.890330199068525,0.00303233625466632,-2.51822264161221
FBgn0267916,FBgn0050457,0.00747260603865671,0.838478950339925,0.00929985599195983,-2.03152377643331
FBgn0085484,FBgn0265582,0.00746433241639463,0.535510035139921,0.171364969398417,-0.766077952260247
FBgn0043853,FBgn0267272,0.00746059220157171,0.702591408437997,0.0519689324529482,-1.28425620437313
FBgn0000150,FBgn0267154,0.00745567678946462,0.819990834079561,0.0126844033272222,-1.89672995712097
FBgn0032473,FBgn0038190,0.00744550638472903,-0.870249347756518,0.00494332429328471,-2.3059808979017
FBgn0034692,FBgn0051578,0.00744473090277785,0.86408037240354,0.00565496671306328,-2.24756994712676
FBgn0051928,FBgn0051578,0.00744473090277785,0.903915894824571,0.00206091821392476,-2.68593924254681
FBgn0035470,FBgn0265912,0.00743742310846997,0.833440541512568,0.0101567834610305,-1.99324380645143
FBgn0039403,FBgn0267299,0.00743683025329687,0.826126298538141,0.0114872877768693,-1.93978249895173
FBgn0040308,FBgn0267299,0.00743683025329687,0.612641201804247,0.106361438134464,-0.973215799117459
FBgn0265413,FBgn0261054,0.00743141414769368,0.655294432859001,0.0777490219275098,-1.10930506563434
FBgn0038447,FBgn0267723,0.00742464675965962,0.853210826059686,0.00706222768594342,-2.15105828491016
FBgn0031554,FBgn0085228,0.007419366759779,0.741444350100185,0.0352656012474322,-1.45264870741796
FBgn0062413,FBgn0265908,0.00741746269828612,0.832511320943758,0.0103200858170597,-1.98631669130178
FBgn0050342,FBgn0020376,0.00738498253552197,0.762455514574155,0.0278235735918006,-1.55558709103958
FBgn0037678,FBgn0002855,0.00738055355450864,0.783065071702221,0.021550385182845,-1.66654496303044
FBgn0035113,FBgn0267158,0.00738034530760148,0.665222006282518,0.071826584558427,-1.14371478430726
FBgn0265346,FBgn0265877,0.00737399033194294,0.574522980926464,0.136342207407583,-0.865369678966197
FBgn0015765,FBgn0267139,0.00736853144765491,0.645634147350871,0.0837772832130256,-1.07687372734461
FBgn0037299,FBgn0050509,0.00736654666322829,0.701801146469345,0.0523496930117283,-1.28108586076075
FBgn0050200,FBgn0029644,0.0073594976395811,-0.70255997162624,0.0519840473623473,-1.28412991031587
FBgn0014868,FBgn0031792,0.00735535407640948,0.623259402049216,0.0987542287628596,-1.005444298344
FBgn0036461,FBgn0035642,0.00734864722639437,0.52442880617185,0.182109915063591,-0.739666408185419
FBgn0054049,FBgn0053537,0.00734780744962641,0.905775096719653,0.00194638877639677,-2.71077040837389
FBgn0031941,FBgn0053244,0.0073402582650782,0.752423872314737,0.0312418135162692,-1.5052637642554
FBgn0265978,FBgn0037251,0.00733086171730615,0.719887907174722,0.0440493526051423,-1.35606047004604
