regulatoryGene	targetGene	weight
FBgn0037879	FBgn0053315	0.00805734934705772
FBgn0011603	FBgn0033783	0.00805250586770642
FBgn0011566	FBgn0085200	0.00804302428124557
FBgn0029948	FBgn0051294	0.00803363439369357
FBgn0035405	FBgn0266021	0.00802996305366479
FBgn0031765	FBgn0036705	0.00801704754668276
FBgn0000239	FBgn0051002	0.00801086000286514
FBgn0261697	FBgn0082990	0.00801077105637282
FBgn0267558	FBgn0267433	0.00797993605253313
FBgn0033539	FBgn0011845	0.00796155838261822
FBgn0263484	FBgn0051960	0.00795773490960271
FBgn0015010	FBgn0034906	0.00794698563724314
FBgn0267682	FBgn0050240	0.00793940674359499
FBgn0283429	FBgn0050240	0.00793940674359499
FBgn0264880	FBgn0051702	0.00792050243744066
FBgn0036498	FBgn0053908	0.00791960524673226
FBgn0003863	FBgn0053908	0.00791960524673226
FBgn0041624	FBgn0053908	0.00791960524673226
FBgn0037207	FBgn0265446	0.0079051474288308
FBgn0051682	FBgn0265446	0.0079051474288308
FBgn0263027	FBgn0053752	0.00790246840398885
FBgn0029525	FBgn0261357	0.00790100429802095
FBgn0086027	FBgn0085398	0.00789888004350075
FBgn0034463	FBgn0265145	0.00789473684210526
FBgn0014023	FBgn0040362	0.00789070670167548
FBgn0036169	FBgn0085693	0.00788846443126781
FBgn0034694	FBgn0031026	0.00787614703519735
FBgn0083021	FBgn0031423	0.00787600561384236
FBgn0085240	FBgn0265641	0.00785045221476808
FBgn0030120	FBgn0035941	0.00784249175057149
FBgn0036395	FBgn0052945	0.007841592015466
FBgn0001147	FBgn0040959	0.00782811776077171
FBgn0027360	FBgn0038345	0.00782240335778196
FBgn0033917	FBgn0036592	0.00781752558100614
FBgn0263080	FBgn0051579	0.00780944936882266
FBgn0083985	FBgn0267156	0.00780649409972463
FBgn0263408	FBgn0260430	0.0077826854746885
FBgn0004406	FBgn0028410	0.00778169731020322
FBgn0034961	FBgn0264429	0.00777943333508553
FBgn0085222	FBgn0265910	0.0077763628343102
FBgn0025936	FBgn0082969	0.00777381689233379
FBgn0037467	FBgn0039288	0.00777049808495394
FBgn0267147	FBgn0261616	0.00776521823826058
FBgn0035218	FBgn0051735	0.00776213702350079
FBgn0031808	FBgn0267634	0.0077565447540419
FBgn0037944	FBgn0031164	0.00774906840764684
FBgn0266805	FBgn0265579	0.00774286501730065
FBgn0262580	FBgn0082970	0.00774151500469254
FBgn0035510	FBgn0031208	0.00774113704856125
FBgn0052755	FBgn0267400	0.0077394284584594
FBgn0260224	FBgn0266703	0.00772316299278443
FBgn0036380	FBgn0042092	0.00771928176001895
FBgn0031613	FBgn0017448	0.00771383635154693
FBgn0032336	FBgn0040509	0.00770540167861676
