"gene1","gene2","cor","p.adj","log10padj"
"FBgn0000276","FBgn0000277",0.990259986207322,2.29319390987506e-06,-5.63955922026871
"FBgn0032014","FBgn0032733",0.990326804776163,2.24643450270029e-06,-5.64850623922565
"FBgn0032014","FBgn0033190",0.991751849945494,1.39418109397803e-06,-5.85568081088131
"FBgn0000063","FBgn0033340",0.990701057143164,1.99621331022286e-06,-5.69979305297703
"FBgn0033352","FBgn0033481",-0.99359969421067,6.5231164121519e-07,-6.18554487094799
"FBgn0033357","FBgn0033549",0.991026204004772,1.79448996477309e-06,-5.74605896600495
"FBgn0032002","FBgn0033554",0.990427942494593,2.17687180067464e-06,-5.66216714647521
"FBgn0032483","FBgn0033638",-0.991423155193683,1.56720138202407e-06,-5.80487519403402
"FBgn0001281","FBgn0033687",0.990843596551726,1.90602042151883e-06,-5.71987245054689
"FBgn0032014","FBgn0033691",0.992156797251922,1.19911856469249e-06,-5.92113787324316
"FBgn0033817","FBgn0034033",0.990259546551356,2.29350370352954e-06,-5.63950055423654
"FBgn0032136","FBgn0034145",0.997476611628069,4.00931351193186e-08,-7.39692998236798
"FBgn0033907","FBgn0034301",0.996269273420924,1.29450670101304e-07,-6.88789569709821
"FBgn0031909","FBgn0034442",0.993075024361611,8.25917012293329e-07,-6.08306358816837
"FBgn0032897","FBgn0034470",0.991403852364106,1.57778361430067e-06,-5.80195255851507
"FBgn0032200","FBgn0034599",0.99034819440574,2.231601222136e-06,-5.65138340942031
"FBgn0031977","FBgn0034614",0.991171284149924,1.70904098766109e-06,-5.76724752153814
"FBgn0032014","FBgn0034614",0.995779165110184,1.87395548274751e-07,-6.72724073032484
"FBgn0033691","FBgn0034614",0.996263278274914,1.30075155843839e-07,-6.88580564510074
"FBgn0033557","FBgn0034734",0.990785040058329,1.94273698890545e-06,-5.71158599095896
"FBgn0031990","FBgn0034786",0.994915268987914,3.27405733133432e-07,-6.4849137200175
"FBgn0000147","FBgn0034797",-0.991416968335371,1.57058799477801e-06,-5.80393772652052
"FBgn0002283","FBgn0034797",-0.990307408966581,2.25994166613752e-06,-5.64590277076479
"FBgn0033341","FBgn0034800",0.992458461687952,1.06625271527551e-06,-5.97213984986647
"FBgn0033429","FBgn0034800",0.993438037437281,7.02912760808845e-07,-6.1530985723491
"FBgn0033638","FBgn0034800",-0.99163766193629,1.45276507209506e-06,-5.83780461016297
"FBgn0002938","FBgn0034903",0.992933470523658,8.775138231008e-07,-6.0567460335526
"FBgn0031886","FBgn0034928",0.990651584779257,2.0281684605681e-06,-5.69289597514903
"FBgn0034360","FBgn0034942",0.991533125572589,1.5078128273718e-06,-5.82165256634737
"FBgn0033357","FBgn0035031",0.995447386942378,2.35092169663773e-07,-6.62876183590461
"FBgn0032897","FBgn0035088",0.993721678300473,6.15777014470109e-07,-6.2105765263375
"FBgn0034646","FBgn0035138",0.992105247874627,1.22287047920153e-06,-5.91261953899547
"FBgn0034059","FBgn0035356",0.991419879444954,1.56899388219928e-06,-5.80437874980521
"FBgn0033352","FBgn0035409",-0.99001261084972,2.47193545196397e-06,-5.60696287388333
"FBgn0035082","FBgn0035424",-0.990811045540868,1.92637329675386e-06,-5.71525955053898
"FBgn0034440","FBgn0035521",-0.994841506850173,3.41843113868084e-07,-6.46617316416006
"FBgn0035238","FBgn0035592",0.993167547138286,7.93307944841992e-07,-6.10055819630785
"FBgn0002354","FBgn0035824",0.990594975727662,2.06514859407532e-06,-5.68504869400022
"FBgn0032679","FBgn0035824",-0.990003460934737,2.47871857588941e-06,-5.60577277854734
"FBgn0033547","FBgn0035829",0.991738719595232,1.4008361154357e-06,-5.85361267008548
"FBgn0032602","FBgn0035965",0.992615931781711,1.00096490673761e-06,-5.9995811483722
"FBgn0002354","FBgn0036018",-0.992506370700085,1.04609851883978e-06,-5.98042741281705
"FBgn0036056","FBgn0036057",1,2.2250738585072e-308,-307.652655568589
"FBgn0002868","FBgn0036099",0.993684085298162,6.26887016056234e-07,-6.20281072507813
"FBgn0033638","FBgn0036099",-0.993592836066862,6.54407437217826e-07,-6.18415177363333
"FBgn0031972","FBgn0036118",0.99087210212916,1.88831490047048e-06,-5.72392557988284
"FBgn0033341","FBgn0036118",0.993383414108637,7.20583333846389e-07,-6.14231578676278
"FBgn0033357","FBgn0036118",0.992226515318571,1.16748635540069e-06,-5.93274818640109
"FBgn0033690","FBgn0036118",0.990820115914352,1.92068749201411e-06,-5.7165432918455
"FBgn0035206","FBgn0036306",0.990522773748374,2.11296203793326e-06,-5.67510830553368
"FBgn0034245","FBgn0036545",0.992966938176644,8.65126619225211e-07,-6.06292032489765
"FBgn0032732","FBgn0036571",0.991470863085965,1.54124966279353e-06,-5.81212700541449
"FBgn0002868","FBgn0036580",0.992086455292141,1.23160659885294e-06,-5.90952799284635
"FBgn0033638","FBgn0036580",-0.992589105318945,1.0118937518841e-06,-5.9948650857105
"FBgn0036099","FBgn0036580",0.993506303602886,6.81237284733078e-07,-6.16670159072895
"FBgn0036118","FBgn0036580",0.993504492751775,6.81806431025425e-07,-6.16633890667755
"FBgn0002526","FBgn0036587",0.990961351732886,1.83358786406708e-06,-5.73669827415977
"FBgn0035952","FBgn0036621",-0.990287652504342,2.27375540232402e-06,-5.64325625606624
"FBgn0001281","FBgn0036629",0.990793453424843,1.93743288553204e-06,-5.71277333292381
"FBgn0031886","FBgn0036629",0.993499748729974,6.83298966443023e-07,-6.16538923618999
"FBgn0033638","FBgn0036629",-0.990448577319256,2.16285743286345e-06,-5.66497210661791
"FBgn0034928","FBgn0036629",0.993937446058833,5.545363988658e-07,-6.25606994219696
"FBgn0002121","FBgn0036643",-0.998303183766609,1.21980830887749e-08,-7.91370841271684
"FBgn0034800","FBgn0036666",0.993363123128406,7.27221996919235e-07,-6.1383329931027
"FBgn0033133","FBgn0036668",-0.991776392265055,1.38179846363134e-06,-5.85955529452722
"FBgn0003053","FBgn0036696",-0.990115865468809,2.39624325194541e-06,-5.62046909712776
"FBgn0034750","FBgn0036696",0.994320067815243,4.5616036408321e-07,-6.34088245340346
"FBgn0033961","FBgn0036728",0.992149760033355,1.20234278198684e-06,-5.91997169946926
"FBgn0001281","FBgn0036746",-0.991356282551018,1.60406509598661e-06,-5.79477801120514
"FBgn0031886","FBgn0036746",-0.994797605566314,3.50633789017173e-07,-6.45514623519992
"FBgn0034928","FBgn0036746",-0.992692600617424,9.70164368675857e-07,-6.01315467979408
"FBgn0036629","FBgn0036746",-0.991257053704822,1.65982123103546e-06,-5.77993868458383
"FBgn0034400","FBgn0037063",-0.991055422564081,1.77705753402454e-06,-5.75029851124653
"FBgn0034059","FBgn0037199",0.991102961790662,1.74893594687214e-06,-5.75722609585544
