"gene1","gene2","cor","p.adj","log10padj"
"FBgn0000075","FBgn0000163",0.968165451073363,7.87424221682949e-05,-4.10379123015862
"FBgn0000658","FBgn0031940",0.966847973460951,8.88400614963368e-05,-4.05139114949873
"FBgn0001311","FBgn0031940",0.955043862144261,0.000219557115606329,-3.65845248332166
"FBgn0000497","FBgn0031942",0.952020960878888,0.000266277391606,-3.57466570595151
"FBgn0001311","FBgn0031942",0.957048187970124,0.000191773256342129,-3.71721195729496
"FBgn0031940","FBgn0031942",0.965744730813762,9.79257994646811e-05,-4.00910287419233
"FBgn0000163","FBgn0031990",0.970165584483967,6.49118305309318e-05,-4.18767614347598
"FBgn0002936","FBgn0032169",0.965224829828482,0.000102412119012717,-3.98964864776523
"FBgn0031942","FBgn0032414",0.963450959791128,0.000118737092156408,-3.92541359104993
"FBgn0000121","FBgn0032515",0.968387874139031,7.71164512036716e-05,-4.11285296429875
"FBgn0000075","FBgn0032775",-0.964070408588772,0.000112854705268686,-3.94748032910172
"FBgn0031836","FBgn0032775",-0.957055142012333,0.00019168114017876,-3.71742061596508
"FBgn0032414","FBgn0032857",0.977820403375445,2.68255359180019e-05,-4.57145159298154
"FBgn0032169","FBgn0033188",-0.965724672168494,9.80964319552063e-05,-4.00834678885192
"FBgn0032515","FBgn0033257",-0.96043778859251,0.000150246882660467,-3.82319453002341
"FBgn0001301","FBgn0033289",0.970055650378766,6.56265725071771e-05,-4.18292027714015
"FBgn0033199","FBgn0033289",-0.958112645292399,0.000178009962858712,-3.74955569042437
"FBgn0000497","FBgn0033308",0.962225000133637,0.00013096863948701,-3.88283268394907
"FBgn0000658","FBgn0033308",0.96325900228575,0.000120600186500066,-3.91865202058818
"FBgn0001311","FBgn0033308",0.965194312185609,0.00010267959795275,-3.98851584049966
"FBgn0031940","FBgn0033308",0.991565100758514,1.4908303332121e-06,-5.82657177944609
"FBgn0031942","FBgn0033308",0.982831314468007,1.2489414628464e-05,-4.90345791627643
"FBgn0001253","FBgn0033375",-0.956843072881795,0.000194503438465014,-3.71107271673836
"FBgn0002936","FBgn0033421",0.955162756187674,0.000217839485335823,-3.66186339772426
"FBgn0000497","FBgn0033476",0.953882814040394,0.000236801602322828,-3.62561536327679
"FBgn0000658","FBgn0033476",0.956353204218955,0.000201127206553377,-3.69652917825053
"FBgn0031940","FBgn0033476",0.97074412373984,6.1235179523823e-05,-4.21299900459368
"FBgn0032512","FBgn0033476",-0.962579577534995,0.000127349426046135,-3.89500300802709
"FBgn0033308","FBgn0033476",0.969096553395363,7.20841971373295e-05,-4.14215993428601
"FBgn0031857","FBgn0033638",0.96709300173813,8.69008760211023e-05,-4.06097584553967
"FBgn0001253","FBgn0033669",-0.950711619566658,0.000288389500775654,-3.54002055476467
"FBgn0031850","FBgn0033669",-0.974860235460536,3.89761429859574e-05,-4.40920114014898
"FBgn0033375","FBgn0033669",0.968671511869455,7.50753998805811e-05,-4.12450234590264
"FBgn0000075","FBgn0033702",0.983269425344426,1.15613107200633e-05,-4.93699292662293
"FBgn0000163","FBgn0033702",0.957032460440541,0.000191981697427602,-3.71674017278124
"FBgn0002936","FBgn0033702",-0.951427339956865,0.000276158647090596,-3.55884135358122
"FBgn0032515","FBgn0033702",-0.961481736623012,0.000138774166665643,-3.85769137191251
"FBgn0032775","FBgn0033702",-0.966197252021123,9.41282890684753e-05,-4.02627983523392
"FBgn0033421","FBgn0033702",-0.950827588732421,0.000286384001074831,-3.54305124767353
"FBgn0000497","FBgn0033728",0.973989283422011,4.31405766211774e-05,-4.36511405437205
"FBgn0001311","FBgn0033728",0.957565663360895,0.000184997955973249,-3.73283307005343
"FBgn0031940","FBgn0033728",0.95796666493481,0.000179857602027238,-3.74507120116653
"FBgn0031942","FBgn0033728",0.990607629867673,2.05684362812789e-06,-5.68679872435905
"FBgn0032414","FBgn0033728",0.970103419826355,6.53153609106444e-05,-4.18498466904339
"FBgn0033308","FBgn0033728",0.974940200539513,3.86077323109043e-05,-4.41332570663245
"FBgn0032512","FBgn0033778",-0.954852858419976,0.000222335136342897,-3.65299189891138
"FBgn0033375","FBgn0033778",-0.951090850691435,0.000281865426587465,-3.54995819111355
"FBgn0002936","FBgn0033936",0.95674501702428,0.000195817611158755,-3.70814825183257
"FBgn0033199","FBgn0033936",0.953458278058648,0.00024332292290928,-3.6138169752284
"FBgn0033669","FBgn0033945",0.976725365297347,3.09725214281673e-05,-4.50902343791846
"FBgn0031879","FBgn0034098",-0.983861426094801,1.03815908049868e-05,-4.98373609302975
"FBgn0032512","FBgn0034128",-0.977869458063454,2.66489269871411e-05,-4.57432027305186
"FBgn0000497","FBgn0034253",0.970507867458292,6.27194791043806e-05,-4.20259755719595
"FBgn0000658","FBgn0034253",0.954105522090274,0.000233427095898122,-3.63184873305489
"FBgn0001311","FBgn0034253",0.976000452079982,3.39389996243723e-05,-4.46930096296171
