"gene1","gene2","cor","p.adj","log10padj"
"FBgn0031940","FBgn0033308",0.991565100758514,1.4908303332121e-06,-5.82657177944609
"FBgn0031942","FBgn0033728",0.990607629867673,2.05684362812789e-06,-5.68679872435905
"FBgn0033728","FBgn0034253",0.9922491371961,1.15734305462149e-06,-5.9365378902739
"FBgn0031942","FBgn0039805",0.995305974949505,2.57659416201188e-07,-6.5889539815573
"FBgn0033728","FBgn0039805",0.990992493251374,1.81474342090816e-06,-5.74118476939413
"FBgn0031940","FBgn0052499",0.991014670878342,1.80140206744404e-06,-5.74438934315825
"FBgn0033308","FBgn0052499",0.993507868730659,6.8074562355389e-07,-6.16701514201518
"FBgn0034253","FBgn0052499",0.996458348230727,1.10765184422359e-07,-6.95559672507048
"FBgn0051084","FBgn0085320",0.9983102094236,1.20472548407178e-08,-7.91911190274468
"FBgn0038820","FBgn0266382",0.997877000937754,2.38834825609119e-08,-7.62190234644081
"FBgn0266691","FBgn0267985",0.995776725352949,1.87720351297354e-07,-6.7264886417259
"FBgn0039805","FBgn0014454",0.992108957930991,1.22115067091555e-06,-5.91323074759469
"FBgn0040637","FBgn0027600",0.994353667466901,4.48124219048919e-07,-6.34860158383731
