"gene1","gene2","cor","p.adj","log10padj"
"FBgn0000092","FBgn0000337",-0.963134254196039,0.00012182125035833,-3.91427694726658
"FBgn0000182","FBgn0000358",0.961415611229912,0.000139483094741558,-3.85547842540367
"FBgn0000359","FBgn0000360",0.986369383851308,6.26665916432443e-06,-5.20296392538595
"FBgn0000404","FBgn0001086",0.960872974731788,0.000145391162993158,-3.83746198948757
"FBgn0000359","FBgn0001233",0.951011270416567,0.000283226340447015,-3.54786635910788
"FBgn0000360","FBgn0001233",0.973496013583943,4.56247437687541e-05,-4.34079956155199
"FBgn0000404","FBgn0002962",0.951467273636994,0.000275486474286585,-3.5598997190877
"FBgn0001086","FBgn0002962",0.955213525772562,0.000217108736793825,-3.66332269950734
"FBgn0002868","FBgn0031886",0.969440969984603,6.97190416263584e-05,-4.15664859143073
"FBgn0000359","FBgn0031940",0.968488182735308,7.63904931814135e-05,-4.11696068613314
"FBgn0000360","FBgn0031940",0.976638584165078,3.13182093478963e-05,-4.50420307715558
"FBgn0031886","FBgn0031979",0.97181737050829,5.47847044306982e-05,-4.26134067707351
"FBgn0001281","FBgn0032057",0.951620730237235,0.000272913479217501,-3.56397501396288
"FBgn0031979","FBgn0032057",0.951358845474038,0.000277314073879555,-3.55702808911984
"FBgn0000092","FBgn0032414",0.952729274788943,0.000254795098512496,-3.59380893076938
"FBgn0002948","FBgn0032414",0.954840646929133,0.000222513527521826,-3.65264358131452
"FBgn0001281","FBgn0032483",0.971526605437216,5.64854863493654e-05,-4.24806312754517
"FBgn0031886","FBgn0032483",0.968378191174085,7.71867696524727e-05,-4.11245713437071
"FBgn0032414","FBgn0032483",0.956154913542532,0.000203850097725296,-3.69068907601194
"FBgn0001281","FBgn0032789",0.959790675852883,0.000157663205957165,-3.80226964664698
"FBgn0001281","FBgn0032805",0.966083391199483,9.50744622707679e-05,-4.02193612222454
"FBgn0031979","FBgn0032805",0.963248719376955,0.000120700531008526,-3.91829081926831
"FBgn0032057","FBgn0032805",0.973483032593957,4.56913651797615e-05,-4.3401658657749
"FBgn0002526","FBgn0032856",-0.992703152232817,9.65975453444538e-07,-6.01503390937025
"FBgn0001281","FBgn0033190",0.953832596460172,0.000237566919277821,-3.62421403412572
"FBgn0031886","FBgn0033190",0.9719753036458,5.38752736914181e-05,-4.26861051056911
"FBgn0031979","FBgn0033190",0.994348481505738,4.4935836204142e-07,-6.34740717217818
"FBgn0032057","FBgn0033190",0.968307878271461,7.76986596000749e-05,-4.10958647326231
"FBgn0032805","FBgn0033190",0.968226085580326,7.82969427438985e-05,-4.10625519548199
"FBgn0000003","FBgn0033207",0.963101795226869,0.000122140299211368,-3.91314102043245
"FBgn0032057","FBgn0033207",0.969547057855952,6.90010045268486e-05,-4.1611445866933
"FBgn0032805","FBgn0033207",0.979281067176469,2.18911707627719e-05,-4.65973101128658
"FBgn0033190","FBgn0033207",0.950230690343339,0.000296805021099971,-3.52752875629879
"FBgn0000359","FBgn0033308",0.982373586903665,1.3510542057274e-05,-4.86932722627328
"FBgn0000360","FBgn0033308",0.978735023787137,2.36582366778253e-05,-4.62601762782425
"FBgn0031940","FBgn0033308",0.988100778761157,4.17456964172387e-06,-5.37938828948772
"FBgn0002868","FBgn0033340",0.968376261188563,7.720079042393e-05,-4.11237825309699
"FBgn0031886","FBgn0033340",0.974883359048704,3.88693710302427e-05,-4.41039248690423
"FBgn0032483","FBgn0033340",0.980111370798218,1.93755382681582e-05,-4.71274622360133
"FBgn0031886","FBgn0033357",0.968592005448742,7.56438770237716e-05,-4.12122622008506
"FBgn0031979","FBgn0033357",0.977840655408502,2.67525298890589e-05,-4.57263514205749
"FBgn0033190","FBgn0033357",0.975795510355064,3.48105049087574e-05,-4.45828967744835
"FBgn0033340","FBgn0033357",0.951591447638053,0.000273403231738072,-3.56319635619937
"FBgn0002526","FBgn0033367",0.982287269700033,1.37091074719554e-05,-4.86299081892474
"FBgn0032856","FBgn0033367",-0.969919625801549,6.65181245646796e-05,-4.17706000393076
"FBgn0031979","FBgn0033442",0.959471308985924,0.000161410674138194,-3.79206774863481
"FBgn0032805","FBgn0033442",0.954984455070607,0.000220418686460095,-3.65675159002672
"FBgn0001281","FBgn0033501",0.964289188070773,0.000110824090001611,-3.95536582609135
"FBgn0032057","FBgn0033501",0.950235584201521,0.00029671858279476,-3.52765525397806
"FBgn0032789","FBgn0033501",0.957923795764785,0.000180402578780305,-3.74375725868958
"FBgn0032805","FBgn0033501",0.953072944611755,0.000249343469837445,-3.60320200122023
"FBgn0033367","FBgn0033724",0.95037727636628,0.000294223106390927,-3.53132322357305
"FBgn0031940","FBgn0033836",0.951642117219267,0.00027255614632437,-3.56454401989326
"FBgn0001281","FBgn0033936",-0.980275255796061,1.8902842521922e-05,-4.72347288372294
"FBgn0002868","FBgn0033936",-0.97621743604613,3.3032173100196e-05,-4.48106285427168
"FBgn0031886","FBgn0033936",-0.973283510654565,4.67234754127627e-05,-4.33046486074906
"FBgn0031979","FBgn0033936",-0.981459131011636,1.57134462098806e-05,-4.8037285567932
"FBgn0032483","FBgn0033936",-0.956306498912868,0.000201766383396267,-3.69515119053547
"FBgn0032805","FBgn0033936",-0.973142611553331,4.74615573531883e-05,-4.32365801540651
"FBgn0033190","FBgn0033936",-0.981788183054311,1.48952874779186e-05,-4.82695111051749
"FBgn0033207","FBgn0033936",-0.950778301646515,0.000287235216451128,-3.54176231452451
"FBgn0033340","FBgn0033936",-0.955694556711356,0.000210265052486249,-3.67723290407836
"FBgn0033357","FBgn0033936",-0.956240393550427,0.000202673342405536,-3.69320337023901
"FBgn0033442","FBgn0033936",-0.973683943191797,4.46674403938476e-05,-4.35000893346228
"FBgn0000092","FBgn0034010",0.955740672107943,0.000209616535182021,-3.6785744618836
"FBgn0002948","FBgn0034010",0.96853838477082,7.60288717797902e-05,-4.11902145411994
"FBgn0032414","FBgn0034010",0.983549251000973,1.09931765838816e-05,-4.95887679588302
"FBgn0032483","FBgn0034010",0.950875140327456,0.000285564333632632,-3.54429603594983
"FBgn0002948","FBgn0034098",-0.951023664551552,0.000283014102868441,-3.54819192261939
"FBgn0033724","FBgn0034098",0.963411231029836,0.000119121118987157,-3.92401123560792
"FBgn0031979","FBgn0034245",0.956484606775087,0.000199336083790721,-3.7004140782552
"FBgn0033190","FBgn0034245",0.954996170962849,0.000220248596825634,-3.65708684973918
"FBgn0033357","FBgn0034245",0.992815836581158,9.21988785105192e-07,-6.03527436158905
"FBgn0002869","FBgn0034330",0.963061773483404,0.000122534443743609,-3.91174181640001
"FBgn0031940","FBgn0034330",0.957310776992855,0.000188315103265113,-3.72511484726078
"FBgn0031940","FBgn0034335",0.961099132218728,0.000142909160918301,-3.84493993069996
"FBgn0033308","FBgn0034335",0.967784412565813,8.15803031721114e-05,-4.08841468507273
"FBgn0000092","FBgn0034440",-0.975978041859004,3.40335859067383e-05,-4.46809228959174
"FBgn0001281","FBgn0034442",0.954415083725932,0.000228789410365749,-3.64056408095486
"FBgn0032483","FBgn0034442",0.958684023203341,0.000170898573268361,-3.76726156293324
"FBgn0034010","FBgn0034474",0.953253715861524,0.000246506986348559,-3.6081707677067
"FBgn0034474","FBgn0034475",0.97119069109843,5.84934359633241e-05,-4.23289286699223
"FBgn0001281","FBgn0034614",0.979199859724934,2.21482281648e-05,-4.65466101115779
"FBgn0031886","FBgn0034614",0.962172038368474,0.000131514984899378,-3.88102476057086
"FBgn0031979","FBgn0034614",0.98459625874912,9.03207974794003e-06,-5.04421223650189
"FBgn0032057","FBgn0034614",0.976049019389362,3.37346108605939e-05,-4.471924295204
"FBgn0032483","FBgn0034614",0.95186026736136,0.000268928879383218,-3.57036255782386
"FBgn0032805","FBgn0034614",0.988044685250791,4.23370689715891e-06,-5.37327921182268
"FBgn0033190","FBgn0034614",0.985134370405681,8.12148129118347e-06,-5.09036475180369
"FBgn0033207","FBgn0034614",0.959708124331052,0.000158626307971744,-3.79962478385662
