"gene1","gene2","cor","p.adj","log10padj"
"FBgn0000276","FBgn0000277",0.990259986207322,2.29319390987506e-06,-5.63955922026871
"FBgn0033357","FBgn0033549",0.991026204004772,1.79448996477309e-06,-5.74605896600495
"FBgn0001281","FBgn0033687",0.990843596551726,1.90602042151883e-06,-5.71987245054689
"FBgn0033341","FBgn0034800",0.992458461687952,1.06625271527551e-06,-5.97213984986647
"FBgn0033429","FBgn0034800",0.993438037437281,7.02912760808845e-07,-6.1530985723491
"FBgn0031886","FBgn0034928",0.990651584779257,2.0281684605681e-06,-5.69289597514903
"FBgn0033357","FBgn0035031",0.995447386942378,2.35092169663773e-07,-6.62876183590461
"FBgn0002526","FBgn0036587",0.990961351732886,1.83358786406708e-06,-5.73669827415977
"FBgn0001281","FBgn0036629",0.990793453424843,1.93743288553204e-06,-5.71277333292381
"FBgn0031886","FBgn0036629",0.993499748729974,6.83298966443023e-07,-6.16538923618999
"FBgn0034928","FBgn0036629",0.993937446058833,5.545363988658e-07,-6.25606994219696
"FBgn0002526","FBgn0037836",0.992168320654177,1.19385136003897e-06,-5.9230497414925
"FBgn0033367","FBgn0037836",0.990503295654502,2.12598568300435e-06,-5.67243966446613
"FBgn0032805","FBgn0038148",0.992079301797932,1.23494292847615e-06,-5.90835311238051
"FBgn0002868","FBgn0039218",0.992757803471921,9.44471804805296e-07,-6.02481100248566
"FBgn0034646","FBgn0039687",0.993208403692932,7.79185391393191e-07,-6.1083591984508
"FBgn0033501","FBgn0039809",0.99009723097305,2.40978788935513e-06,-5.61802118254408
"FBgn0033341","FBgn0040575",0.996116858178419,1.45956716606858e-07,-6.83577591493991
"FBgn0033429","FBgn0040751",0.991043159948665,1.78435989539624e-06,-5.74851754636062
"FBgn0034800","FBgn0040751",0.99318282767396,7.88006277976176e-07,-6.10347032251102
"FBgn0033357","FBgn0040899",0.990699360765118,1.99730344958718e-06,-5.69955594791367
"FBgn0035031","FBgn0040899",0.995754335875406,1.90718569693679e-07,-6.71960701894737
"FBgn0040751","FBgn0040899",0.992215781449528,1.17231987739271e-06,-5.93095387122584
"FBgn0040775","FBgn0040923",0.993777227527658,5.99601453886007e-07,-6.22213732276521
"FBgn0033357","FBgn0040931",0.990437129552656,2.17062487467174e-06,-5.6634152244206
"FBgn0050461","FBgn0050462",1,2.2250738585072e-308,-307.652655568589
"FBgn0036567","FBgn0051065",0.997164037335626,5.69006653686641e-08,-7.24488265514711
"FBgn0033341","FBgn0052069",0.993397356056188,7.16045360826412e-07,-6.14505946465778
"FBgn0033357","FBgn0052069",0.991993755728361,1.27530792039063e-06,-5.89438494308804
"FBgn0040575","FBgn0052069",0.992844026394337,9.11197302695286e-07,-6.04038757451531
"FBgn0040931","FBgn0052069",0.994097827902226,5.11742122318519e-07,-6.29094883407812
"FBgn0036236","FBgn0052726",0.995077608014961,2.97073480973629e-07,-6.52713611487709
"FBgn0040907","FBgn0053774",0.996021002025957,1.5702334215786e-07,-6.80403578315232
"FBgn0050485","FBgn0054005",0.991030514754327,1.79191095670085e-06,-5.74668357501668
"FBgn0033341","FBgn0061198",0.992984672298046,8.58610210458328e-07,-6.06620395126382
"FBgn0040575","FBgn0061198",0.991719597143895,1.41056593977291e-06,-5.85060660705548
"FBgn0033429","FBgn0085209",0.992228879370726,1.16642359421718e-06,-5.93314370410267
"FBgn0040751","FBgn0085209",0.992877934087807,8.98328696793832e-07,-6.0465647267131
"FBgn0040899","FBgn0085209",0.990655457245334,2.02565497543428e-06,-5.69343452493103
"FBgn0051084","FBgn0085320",0.997436814748578,4.20189056645499e-08,-7.37655526249732
"FBgn0034245","FBgn0085468",0.996354729922385,1.20764987891307e-07,-6.91805895784722
"FBgn0040931","FBgn0085468",0.99230482708245,1.13262279830682e-06,-5.94591470080661
"FBgn0034301","FBgn0085736",0.995371326877275,2.47058992870175e-07,-6.60719933330336
"FBgn0085772","FBgn0085826",0.997566625650719,3.5956204966421e-08,-7.44422615256499
"FBgn0037115","FBgn0086068",0.994488397763543,4.16846955870366e-07,-6.38002336569994
"FBgn0031886","FBgn0260932",0.990275941355593,2.28197029515783e-06,-5.64169001317504
"FBgn0037970","FBgn0260932",0.990059218620454,2.43757514158775e-06,-5.61304198770166
"FBgn0033190","FBgn0261016",0.992221959190914,1.16953638253195e-06,-5.9319862633913
"FBgn0034646","FBgn0261016",0.990547943097964,2.09621177405906e-06,-5.67856484398828
"FBgn0039218","FBgn0261016",0.990560624353373,2.08780592805443e-06,-5.68030987362584
"FBgn0039687","FBgn0261016",0.997838295746237,2.52129963807819e-08,-7.59837553852385
"FBgn0034646","FBgn0261111",0.995444199273032,2.35585775103647e-07,-6.62785093621303
"FBgn0039687","FBgn0261111",0.992146738813623,1.2037287713213e-06,-5.91947135891564
"FBgn0040907","FBgn0262574",0.991883881510223,1.3284273081746e-06,-5.87666220529012
"FBgn0041581","FBgn0012042",0.991692179981945,1.42459453890191e-06,-5.84630872483022
"FBgn0013689","FBgn0013704",0.990772564064794,1.95062009156963e-06,-5.70982730682335
"FBgn0264297","FBgn0264298",1,2.2250738585072e-308,-307.652655568589
"FBgn0264297","FBgn0264299",1,2.2250738585072e-308,-307.652655568589
"FBgn0264298","FBgn0264299",1,2.2250738585072e-308,-307.652655568589
"FBgn0039218","FBgn0264360",0.994226360203058,4.79078376077376e-07,-6.31959343123372
"FBgn0039687","FBgn0264360",0.995136765889814,2.86503631925544e-07,-6.54286986823333
"FBgn0261016","FBgn0264360",0.997719299314911,2.96074987277353e-08,-7.52859828071021
"FBgn0036567","FBgn0264721",0.99182930358636,1.3553518515814e-06,-5.86794794658734
"FBgn0051065","FBgn0264721",0.996457831903184,1.10813592962762e-07,-6.9554069635549
"FBgn0085452","FBgn0265053",0.999813418327785,1.62362666939054e-11,-10.7895138236556
"FBgn0013697","FBgn0265201",0.99269128534787,9.70687366911767e-07,-6.01292062249931
"FBgn0002868","FBgn0265342",0.990223661083133,2.318883542496e-06,-5.63472106167739
"FBgn0053169","FBgn0265362",0.996644531054574,9.42119714130854e-08,-7.0258939083716
"FBgn0262567","FBgn0265536",0.999681425966607,8.08104190510165e-11,-10.0925326411481
"FBgn0033367","FBgn0266615",0.995429568802272,2.37860133715366e-07,-6.62367834130982
"FBgn0037836","FBgn0266615",0.996695189264438,9.0012478078437e-08,-7.04569728183874
"FBgn0034614","FBgn0266802",0.995541226850509,2.20867944999491e-07,-6.65586730956996
"FBgn0040907","FBgn0266802",0.99594797033483,1.65820068402574e-07,-6.78036291003982
"FBgn0053774","FBgn0266802",0.992551975516455,1.02715066456145e-06,-5.98836584852686
"FBgn0034646","FBgn0267126",0.991639358387592,1.45188294526013e-06,-5.83806839622327
"FBgn0039687","FBgn0267126",0.990589785083013,2.06856167630536e-06,-5.68433152563636
"FBgn0261016","FBgn0267126",0.991033374654856,1.79020131455845e-06,-5.74709812830179
"FBgn0085766","FBgn0267496",0.998934443361868,3.02219502830269e-09,-8.51967751319928
"FBgn0085766","FBgn0267499",0.998901801380753,3.30845257575032e-09,-8.48037508626976
"FBgn0085826","FBgn0267499",0.99243134088102,1.07777549515357e-06,-5.9674716949658
"FBgn0267496","FBgn0267499",0.998221428093065,1.40467157786374e-08,-7.85242520500758
"FBgn0085766","FBgn0267500",0.998379718431132,1.0621444274243e-08,-7.97381642509194
"FBgn0267496","FBgn0267500",0.998704889929086,5.42547929192049e-09,-8.26556188980353
"FBgn0267499","FBgn0267500",0.997993604990953,2.0162091015623e-08,-7.69546442909881
"FBgn0085766","FBgn0267502",0.993496352892256,6.84368678726701e-07,-6.16470987488697
"FBgn0085772","FBgn0267502",0.990296741001801,2.26739376355253e-06,-5.64447305222102
"FBgn0085826","FBgn0267502",0.994092801368415,5.13048760227625e-07,-6.28984135751691
"FBgn0267496","FBgn0267502",0.990425423380157,2.17858680976636e-06,-5.66182513012742
"FBgn0267499","FBgn0267502",0.996496519012942,1.07225343594733e-07,-6.96970255342596
"FBgn0267500","FBgn0267502",0.990790634005792,1.93920927911553e-06,-5.71237531940994
"FBgn0085766","FBgn0267503",0.997780139244636,2.73019629504425e-08,-7.5638061270289
"FBgn0267496","FBgn0267503",0.997878399731087,2.38363299167543e-08,-7.62276061217013
"FBgn0267499","FBgn0267503",0.997418618783751,4.29195594533239e-08,-7.36734474448736
