"gene1","gene2","cor","p.adj","log10padj"
"FBgn0001227","FBgn0033730",0.990158615205492,2.36536175556435e-06,-5.62610242937404
"FBgn0031948","FBgn0034475",-0.992692431042862,9.70231787057001e-07,-6.01312450097639
"FBgn0000370","FBgn0035293",0.995411824403473,2.40638125015425e-07,-6.6186355649757
"FBgn0032783","FBgn0035321",-0.996209199805769,1.3579917414025e-07,-6.86710287120001
"FBgn0001227","FBgn0035880",-0.991881910977906,1.3293931691861e-06,-5.87634655708919
"FBgn0035282","FBgn0036007",0.990941718955813,1.84553473962546e-06,-5.7338777754016
"FBgn0033902","FBgn0036080",0.996056903197974,1.52815388493798e-07,-6.81583291014885
"FBgn0031948","FBgn0036579",0.99051908988659,2.11542109947038e-06,-5.67460316825453
"FBgn0035076","FBgn0036875",0.996134524645219,1.43975573227186e-07,-6.841711183686
"FBgn0036844","FBgn0037415",-0.991494943228427,1.52826002791491e-06,-5.81580274583831
"FBgn0034978","FBgn0038339",0.993115156054171,8.11665465233609e-07,-6.09062293201435
"FBgn0037230","FBgn0038789",0.990612953687906,2.05335623144303e-06,-5.68753569947054
"FBgn0035720","FBgn0038839",0.994739701552472,3.62456752887047e-07,-6.44074380454946
"FBgn0034709","FBgn0039155",0.99095205344351,1.83923959693489e-06,-5.73536169172507
"FBgn0033652","FBgn0003517",-0.992124282817604,1.21406382361057e-06,-5.91575848170121
"FBgn0037415","FBgn0005586",-0.992414232004288,1.08508697026842e-06,-5.96453545149844
"FBgn0004516","FBgn0005586",0.995331374962377,2.53504154386822e-07,-6.59601491912162
"FBgn0038149","FBgn0039465",-0.99044099854318,2.16799764805861e-06,-5.66394119327559
"FBgn0039241","FBgn0039480",0.991748147866321,1.3960553315732e-06,-5.85509736844588
"FBgn0001218","FBgn0039562",0.991631454938807,1.45599564768571e-06,-5.83683992322965
"FBgn0039326","FBgn0039611",0.996601208462126,9.79052266897858e-08,-7.00919412268163
"FBgn0039480","FBgn0039805",0.990600316959534,2.06164040612212e-06,-5.68578708262949
"FBgn0039944","FBgn0039945",0.999916362409276,1.46257217788108e-12,-11.8348826923008
