"gene1","gene2","cor","p.adj","log10padj"
"FBgn0000092","FBgn0000337",-0.963134254196039,0.00012182125035833,-3.91427694726658
"FBgn0000182","FBgn0000358",0.961415611229912,0.000139483094741558,-3.85547842540367
"FBgn0000359","FBgn0000360",0.986369383851308,6.26665916432443e-06,-5.20296392538595
"FBgn0000003","FBgn0001086",0.906141367206509,0.00192432540025857,-2.71572148760611
"FBgn0000404","FBgn0001086",0.960872974731788,0.000145391162993158,-3.83746198948757
"FBgn0000359","FBgn0001233",0.951011270416567,0.000283226340447015,-3.54786635910788
"FBgn0000360","FBgn0001233",0.973496013583943,4.56247437687541e-05,-4.34079956155199
"FBgn0000451","FBgn0001233",0.908435999555718,0.00178979183347053,-2.74719747786496
"FBgn0000092","FBgn0001281",0.906685578168269,0.00189184432441877,-2.72311460357245
"FBgn0000358","FBgn0001311",0.91065523517066,0.00166564327127857,-2.77841800527266
"FBgn0000359","FBgn0001311",0.900858832983745,0.00225858959137938,-2.64616267761975
"FBgn0000360","FBgn0001311",0.917520225389556,0.00131741399463014,-2.88027772744501
"FBgn0001281","FBgn0002868",0.93632193358863,0.000615083399334704,-3.21106599411854
"FBgn0000182","FBgn0002869",0.923417358503965,0.0010593673603211,-2.97495341204117
"FBgn0000359","FBgn0002869",0.922839478345202,0.00108304775742992,-2.96535239256121
"FBgn0000360","FBgn0002869",0.92575077051668,0.000967190484195604,-3.0144879849778
"FBgn0000092","FBgn0002948",0.936668093552075,0.0006052675594638,-3.21805260235279
"FBgn0000337","FBgn0002948",-0.932308524654056,0.000736594363712072,-3.13277160861186
"FBgn0001281","FBgn0002948",0.900420834222086,0.00228787821661663,-2.64056709668803
"FBgn0000404","FBgn0002962",0.951467273636994,0.000275486474286585,-3.5598997190877
"FBgn0001086","FBgn0002962",0.955213525772562,0.000217108736793825,-3.66332269950734
"FBgn0001281","FBgn0031886",0.947650304261904,0.000344725272135669,-3.46252687688581
"FBgn0002868","FBgn0031886",0.969440969984603,6.97190416263584e-05,-4.15664859143073
"FBgn0002948","FBgn0031886",0.905107443082538,0.00198702827477839,-2.7017959529743
"FBgn0000359","FBgn0031940",0.968488182735308,7.63904931814135e-05,-4.11696068613314
"FBgn0000360","FBgn0031940",0.976638584165078,3.13182093478963e-05,-4.50420307715558
"FBgn0001233","FBgn0031940",0.94020672524092,0.000510757406460236,-3.29178532697356
"FBgn0001311","FBgn0031940",0.939421031541098,0.000530837826440451,-3.27503813774988
"FBgn0002869","FBgn0031940",0.942191291780232,0.000462271823315768,-3.33510257714684
"FBgn0000360","FBgn0031979",0.914994180218693,0.00143938936543284,-2.84182171031248
"FBgn0001086","FBgn0031979",0.92411445037856,0.00103125503338667,-2.98663391871671
"FBgn0001281","FBgn0031979",0.945393177597676,0.000390590934825661,-3.40827784041549
"FBgn0002868","FBgn0031979",0.946438095913412,0.000368889567951612,-3.43310362627255
"FBgn0002948","FBgn0031979",0.901280927821645,0.00223059558437528,-2.65157916185195
"FBgn0031886","FBgn0031979",0.97181737050829,5.47847044306982e-05,-4.26134067707351
"FBgn0000003","FBgn0032057",0.921018460164779,0.00115992301240118,-2.93557083525491
"FBgn0001086","FBgn0032057",0.920068121587441,0.00120141777747306,-2.92030594605161
"FBgn0001281","FBgn0032057",0.951620730237235,0.000272913479217501,-3.56397501396288
"FBgn0031886","FBgn0032057",0.934881871719445,0.000657037680566671,-3.18240972329726
"FBgn0031979","FBgn0032057",0.951358845474038,0.000277314073879555,-3.55702808911984
"FBgn0000003","FBgn0032109",0.912985453688781,0.00154146387649452,-2.81206664831206
"FBgn0001086","FBgn0032109",0.919040754074348,0.0012473520742707,-2.90401094641574
"FBgn0000092","FBgn0032414",0.952729274788943,0.000254795098512496,-3.59380893076938
"FBgn0000337","FBgn0032414",-0.922461392553712,0.0010987264109707,-2.95911043587287
"FBgn0001281","FBgn0032414",0.917260510404072,0.00132963145774736,-2.87626871846635
"FBgn0002948","FBgn0032414",0.954840646929133,0.000222513527521826,-3.65264358131452
"FBgn0031886","FBgn0032414",0.939512504757221,0.000528473825194188,-3.27697651801642
"FBgn0031979","FBgn0032414",0.939634746145872,0.000525325458618826,-3.27957155166262
"FBgn0000092","FBgn0032483",0.937988734241962,0.00056876294029367,-3.24506870930766
"FBgn0001281","FBgn0032483",0.971526605437216,5.64854863493654e-05,-4.24806312754517
"FBgn0002868","FBgn0032483",0.930073022092933,0.000810615024117514,-3.09118535121009
"FBgn0002948","FBgn0032483",0.927108661792536,0.000916047279900914,-3.03808211053502
"FBgn0031886","FBgn0032483",0.968378191174085,7.71867696524727e-05,-4.11245713437071
"FBgn0031979","FBgn0032483",0.937763602746388,0.000574880897760897,-3.24042212192432
"FBgn0032057","FBgn0032483",0.92978914178966,0.000820348578628835,-3.08600157004629
"FBgn0032414","FBgn0032483",0.956154913542532,0.000203850097725296,-3.69068907601194
"FBgn0001311","FBgn0032538",0.921633312366921,0.00113358156445449,-2.9455472256759
"FBgn0002948","FBgn0032538",0.909619447978058,0.00172286532448988,-2.76374866980493
"FBgn0031886","FBgn0032538",0.907584293823914,0.00183898837415165,-2.73542101630719
"FBgn0031979","FBgn0032538",0.946373882049354,0.000370199743558822,-3.43156388642327
"FBgn0032414","FBgn0032538",0.945340686498138,0.000391702669647859,-3.40704346850988
"FBgn0000404","FBgn0032602",0.908445694775988,0.00178923679908305,-2.74733217830937
"FBgn0031886","FBgn0032602",0.942771187310336,0.000448698475370484,-3.3480454061507
"FBgn0031979","FBgn0032602",0.908849566267764,0.00176621516259533,-2.7529563912251
"FBgn0000451","FBgn0032789",0.929684497019784,0.000823955782137124,-3.08409609423629
"FBgn0001281","FBgn0032789",0.959790675852883,0.000157663205957165,-3.80226964664698
"FBgn0001285","FBgn0032789",0.905660720755417,0.00195331205371037,-2.70922836993357
"FBgn0031886","FBgn0032789",0.904122290372073,0.00204799370558655,-2.68867138247806
"FBgn0032483","FBgn0032789",0.906371847851263,0.00191052537234504,-2.71884719037742
"FBgn0000003","FBgn0032805",0.94547242919185,0.00038891635790699,-3.41014378994758
"FBgn0000360","FBgn0032805",0.903435594857368,0.00209119932602427,-2.67960456973292
"FBgn0001086","FBgn0032805",0.946781492427772,0.000361934850554472,-3.44136959684542
"FBgn0001233","FBgn0032805",0.904531476469662,0.00202252625265209,-2.69410583248061
"FBgn0001281","FBgn0032805",0.966083391199483,9.50744622707679e-05,-4.02193612222454
"FBgn0002868","FBgn0032805",0.915091700387439,0.00143454929440307,-2.84328452380737
"FBgn0031886","FBgn0032805",0.933031569493111,0.000713638049882984,-3.14652200222264
"FBgn0031979","FBgn0032805",0.963248719376955,0.000120700531008526,-3.91829081926831
"FBgn0032057","FBgn0032805",0.973483032593957,4.56913651797615e-05,-4.3401658657749
"FBgn0032109","FBgn0032805",0.901346862792926,0.00222624310457229,-2.65242741268349
"FBgn0032483","FBgn0032805",0.908906606309003,0.00176297935147481,-2.75375277425375
"FBgn0032789","FBgn0032805",0.937692859131131,0.000576812228724899,-3.23896554091788
"FBgn0002526","FBgn0032856",-0.992703152232817,9.65975453444538e-07,-6.01503390937025
"FBgn0000360","FBgn0033190",0.911844615685123,0.00160147803259759,-2.79547901415725
"FBgn0001086","FBgn0033190",0.914889768250161,0.00144458326365245,-2.84025742100383
"FBgn0001281","FBgn0033190",0.953832596460172,0.000237566919277821,-3.62421403412572
"FBgn0002868","FBgn0033190",0.949821111994479,0.000304098103977785,-3.51698628763144
"FBgn0031886","FBgn0033190",0.9719753036458,5.38752736914181e-05,-4.26861051056911
"FBgn0031979","FBgn0033190",0.994348481505738,4.4935836204142e-07,-6.34740717217818
"FBgn0032057","FBgn0033190",0.968307878271461,7.76986596000749e-05,-4.10958647326231
"FBgn0032414","FBgn0033190",0.915502825257779,0.00141426111901056,-2.84947039812339
"FBgn0032483","FBgn0033190",0.943501277993731,0.00043198521766748,-3.36453111428528
"FBgn0032538","FBgn0033190",0.911419874732304,0.00162420400259304,-2.78935942359469
