"gene1","gene2","cor","p.adj","log10padj"
"FBgn0031940","FBgn0033308",0.991565100758514,1.4908303332121e-06,-5.82657177944609
"FBgn0031942","FBgn0033728",0.990607629867673,2.05684362812789e-06,-5.68679872435905
"FBgn0033728","FBgn0034253",0.9922491371961,1.15734305462149e-06,-5.9365378902739
"FBgn0031942","FBgn0034709",0.990517179957583,2.11669676939849e-06,-5.67434135303838
"FBgn0032083","FBgn0035262",0.991747828997242,1.39621684257457e-06,-5.85504712740033
"FBgn0035720","FBgn0036417",0.992553110238535,1.02668214646887e-06,-5.9885639900939
"FBgn0031850","FBgn0037140",0.991585164097174,1.48023964375796e-06,-5.82966796870197
"FBgn0035099","FBgn0038966",0.994271395233236,4.67970837251113e-07,-6.32978121020695
"FBgn0037368","FBgn0003656",-0.992298745172391,1.13530524735418e-06,-5.94488735484232
"FBgn0003557","FBgn0004370",0.990064666789326,2.43357948620009e-06,-5.61375446415057
"FBgn0031942","FBgn0039805",0.995305974949505,2.57659416201188e-07,-6.5889539815573
"FBgn0033728","FBgn0039805",0.990992493251374,1.81474342090816e-06,-5.74118476939413
"FBgn0034709","FBgn0039805",0.992673157494832,9.77914773440507e-07,-6.00969899289884
"FBgn0039944","FBgn0039945",0.999892797464656,3.07978400829651e-12,-11.5114797404133
"FBgn0035308","FBgn0043010",-0.992308107139761,1.13117786890155e-06,-5.94646910028335
"FBgn0039479","FBgn0043884",-0.997216944437377,5.37772634331613e-08,-7.26940130151986
"FBgn0034408","FBgn0051781",-0.990408950119616,2.18982393496906e-06,-5.65959080166455
"FBgn0031940","FBgn0052499",0.991014670878342,1.80140206744404e-06,-5.74438934315825
"FBgn0033308","FBgn0052499",0.993507868730659,6.8074562355389e-07,-6.16701514201518
"FBgn0034253","FBgn0052499",0.996458348230727,1.10765184422359e-07,-6.95559672507048
"FBgn0040028","FBgn0052819",0.994833361004141,3.43462997521718e-07,-6.46412004415826
"FBgn0040028","FBgn0052820",0.996133595611346,1.44079307537407e-07,-6.84139838745536
"FBgn0052819","FBgn0052820",0.999474776190797,3.62077995146151e-10,-9.44119786810481
"FBgn0042182","FBgn0064126",1,2.2250738585072e-308,-307.652655568589
"FBgn0061200","FBgn0066101",0.990720467325905,1.9837679480868e-06,-5.70250913095175
"FBgn0039916","FBgn0083970",0.99220512638681,1.17713106265356e-06,-5.92917517979177
"FBgn0052194","FBgn0085282",0.990614637237351,2.0522542324546e-06,-5.68776883999639
"FBgn0051084","FBgn0085320",0.9983102094236,1.20472548407178e-08,-7.91911190274468
"FBgn0002940","FBgn0086704",0.991241874746508,1.66846223054612e-06,-5.77768362014558
"FBgn0050497","FBgn0087007",0.99077037100972,1.95200799393581e-06,-5.70951840812675
"FBgn0040993","FBgn0259201",1,2.2250738585072e-308,-307.652655568589
"FBgn0033375","FBgn0259212",-0.991366449501232,1.59842375542244e-06,-5.79630807468102
"FBgn0035515","FBgn0259212",-0.993057987410082,8.32017172758365e-07,-6.07986770981837
"FBgn0043010","FBgn0260439",-0.995263434076772,2.64719960114216e-07,-6.57721331128405
"FBgn0086251","FBgn0260855",0.990144808711803,2.37530615577604e-06,-5.62428040574649
"FBgn0085732","FBgn0261505",0.996913596199363,7.33318083082884e-08,-7.13470760549084
"FBgn0033638","FBgn0261625",0.995713387509483,1.96284224510737e-07,-6.70711460352402
"FBgn0039944","FBgn0261832",0.991876734402096,1.3319327054476e-06,-5.87551771690075
"FBgn0039945","FBgn0261832",0.990635200533673,2.03882586807437e-06,-5.69061986483677
"FBgn0036615","FBgn0011693",0.990448617064405,2.16283049757309e-06,-5.6649775151671
"FBgn0040752","FBgn0013343",0.995504515803815,2.26362253266747e-07,-6.6451959916388
"FBgn0033778","FBgn0263446",0.999987217413752,5.22146102125657e-15,-14.2822079597009
"FBgn0262872","FBgn0263705",0.993264268539551,7.60147276455141e-07,-6.11910225619919
"FBgn0263395","FBgn0264975",0.993399332609889,7.15403554761605e-07,-6.14544890622016
"FBgn0004370","FBgn0265140",0.990429375256806,2.17589677912597e-06,-5.66236171068309
"FBgn0085282","FBgn0265422",0.990382473045243,2.20796575183951e-06,-5.65600766731171
"FBgn0038820","FBgn0266382",0.997877000937754,2.38834825609119e-08,-7.62190234644081
"FBgn0050497","FBgn0266526",1,2.2250738585072e-308,-307.652655568589
"FBgn0087007","FBgn0266526",0.99077037100972,1.95200799393581e-06,-5.70951840812675
"FBgn0039028","FBgn0266540",-0.996236623416339,1.32875963126307e-07,-6.87655357455576
"FBgn0038491","FBgn0266691",0.990603602714752,2.05948425135692e-06,-5.68624152469564
"FBgn0033728","FBgn0267385",0.993515132508592,6.78466909130252e-07,-6.16847132933452
"FBgn0034253","FBgn0267385",0.990254319673813,2.29718883737872e-06,-5.63880330273242
"FBgn0011693","FBgn0267554",0.9976836571687,3.10165675384407e-08,-7.50840626524569
"FBgn0032074","FBgn0267740",0.991558741076866,1.49419786325542e-06,-5.82559188897964
"FBgn0031942","FBgn0267911",0.990835291283019,1.9111997223679e-06,-5.71869392634634
"FBgn0266382","FBgn0267911",0.993260537532556,7.61409006234429e-07,-6.11838199049147
"FBgn0266691","FBgn0267985",0.995776725352949,1.87720351297354e-07,-6.7264886417259
"FBgn0039155","FBgn0014454",0.990295772017524,2.26807145510257e-06,-5.64434326720951
"FBgn0039805","FBgn0014454",0.992108957930991,1.22115067091555e-06,-5.91323074759469
"FBgn0267385","FBgn0014454",0.990173448445549,2.35470871467858e-06,-5.62806280888833
"FBgn0037995","FBgn0016930",-0.991525772337707,1.51173635333623e-06,-5.82052394314373
"FBgn0036991","FBgn0020386",-0.990054430501552,2.44109031995159e-06,-5.61241615145913
"FBgn0035692","FBgn0021760",-0.995621156737236,2.09214044276398e-07,-6.67940916518231
"FBgn0039028","FBgn0025355",-0.996236623416339,1.32875963126307e-07,-6.87655357455576
"FBgn0266540","FBgn0025355",1,2.2250738585072e-308,-307.652655568589
"FBgn0043362","FBgn0026088",-0.991436529250996,1.55989718977884e-06,-5.80690402432701
"FBgn0011826","FBgn0026239",0.99325045250348,7.64826475411363e-07,-6.11643708683284
"FBgn0038491","FBgn0026439",-0.993009712497264,8.49464924894641e-07,-6.07085454880105
"FBgn0051469","FBgn0026439",-0.991212849396069,1.68506885048189e-06,-5.77338234952648
"FBgn0040637","FBgn0027600",0.994353667466901,4.48124219048919e-07,-6.34860158383731
"FBgn0036043","FBgn0027608",0.992082771776814,1.23332380949465e-06,-5.90892288430123
"FBgn0262031","FBgn0027932",0.99436663348367,4.45048474594599e-07,-6.35159268317097
"FBgn0040102","FBgn0030362",0.990292247297116,2.27053772232637e-06,-5.64387127840864
"FBgn0033188","FBgn0030674",0.992713334152797,9.61944731801055e-07,-6.01684987948334
"FBgn0052495","FBgn0030882",0.999989480223144,2.9104233455164e-15,-14.5360438346398
"FBgn0041181","FBgn0031043",-0.991881019247671,1.32983040634957e-06,-5.87620374120049
