"gene1","gene2","cor","p.adj","log10padj"
"FBgn0034840","FBgn0038359",0.991177291681835,1.70556229999549e-06,-5.7681324122577
"FBgn0033354","FBgn0038398",0.990296603407161,2.2674899867598e-06,-5.64445462210891
"FBgn0038359","FBgn0038423",0.991120259556855,1.73877746576209e-06,-5.75975599682178
"FBgn0033730","FBgn0038525",-0.991827757415466,1.35611985471553e-06,-5.86770192555648
"FBgn0031853","FBgn0038539",0.991476045753905,1.53844778010017e-06,-5.8129172405275
"FBgn0035004","FBgn0038539",0.991728871489887,1.40584140121875e-06,-5.85206367110896
"FBgn0037461","FBgn0038539",0.994186814590692,4.88975533003244e-07,-6.31071287123941
"FBgn0033357","FBgn0038589",0.99172963171918,1.40545459264313e-06,-5.85218318099434
"FBgn0035335","FBgn0038590",0.991551016496968,1.49829492494008e-06,-5.82440269153165
"FBgn0038589","FBgn0038590",0.99392413114858,5.58192551985808e-07,-6.25321596263966
"FBgn0033888","FBgn0038598",0.990265422474884,2.28936566570086e-06,-5.64028483471172
"FBgn0035265","FBgn0038598",0.990628827026064,2.04298166437387e-06,-5.68973553111448
"FBgn0032878","FBgn0038630",0.996563294926344,1.01215429089438e-07,-6.99475327941666
"FBgn0033819","FBgn0038630",0.991010267869504,1.80404556896325e-06,-5.74375249667249
"FBgn0035924","FBgn0038630",0.991287055731642,1.64282950431001e-06,-5.78440750605946
"FBgn0037987","FBgn0038630",0.991794308482547,1.3728053325447e-06,-5.86239104251239
"FBgn0032374","FBgn0038655",0.991085234214195,1.75938772480583e-06,-5.75463844241394
"FBgn0035491","FBgn0038655",0.995445288964929,2.35416960519633e-07,-6.62816225179528
"FBgn0035598","FBgn0038655",0.995325081029971,2.54529606499941e-07,-6.59426169390987
"FBgn0032314","FBgn0038694",0.990480278146194,2.14144457567319e-06,-5.66929316142188
"FBgn0034464","FBgn0038694",0.990266693488068,2.28847122591009e-06,-5.64045454380344
"FBgn0037860","FBgn0038694",0.992463526817466,1.0641098264123e-06,-5.97301354634233
"FBgn0037862","FBgn0038694",0.992777114036182,9.36950527971044e-07,-6.02828333973805
"FBgn0038355","FBgn0038694",0.991962966893226,1.29004768271806e-06,-5.88939423701965
"FBgn0033863","FBgn0038697",0.990070972994258,2.42895999341571e-06,-5.61457963825452
"FBgn0033862","FBgn0038706",0.996370178850375,1.19237436071811e-07,-6.92358737104796
"FBgn0031859","FBgn0038708",0.990127402326517,2.38788301987204e-06,-5.62198695269697
"FBgn0034121","FBgn0038708",0.990042584803052,2.44980127452096e-06,-5.6108691437495
"FBgn0034824","FBgn0038708",0.995368865305456,2.47452909818811e-07,-6.60650743491881
"FBgn0037147","FBgn0038708",0.991287218137342,1.64273784172682e-06,-5.78443173843694
"FBgn0037828","FBgn0038708",0.992941323579032,8.74596685789083e-07,-6.05819217271062
"FBgn0002783","FBgn0038720",-0.991309028373643,1.63045891831997e-06,-5.78769013937364
"FBgn0032650","FBgn0038797",0.993048460699407,8.35441290515531e-07,-6.07808406414403
"FBgn0033020","FBgn0038797",0.994394513895402,4.38482467199424e-07,-6.358047767294
"FBgn0034844","FBgn0038797",0.992080074377054,1.23458231477345e-06,-5.90847994853472
"FBgn0038248","FBgn0038797",0.996115306073328,1.46131634430319e-07,-6.8352557582522
"FBgn0033730","FBgn0038820",0.99215217488494,1.20123572883583e-06,-5.92037175888608
"FBgn0035380","FBgn0038934",0.991785854669482,1.37704389673477e-06,-5.8610522152944
"FBgn0034828","FBgn0038964",-0.99053330771777,2.10594086594432e-06,-5.67655382781085
"FBgn0035455","FBgn0038965",-0.990038603400491,2.45273370756927e-06,-5.61034960043243
"FBgn0033728","FBgn0038966",-0.992112627553064,1.21945118986268e-06,-5.91383557821006
"FBgn0032650","FBgn0038979",0.990170040164486,2.35715366862609e-06,-5.62761210383082
"FBgn0036438","FBgn0038979",0.991062634532713,1.77277211974877e-06,-5.75134708701398
"FBgn0038208","FBgn0038979",0.993460988506458,6.95575021194933e-07,-6.15765602234498
"FBgn0032360","FBgn0039071",0.994386680351818,4.40320754163994e-07,-6.35623084393753
"FBgn0032677","FBgn0039071",0.995355396178868,2.49615735230823e-07,-6.60272804115098
"FBgn0033286","FBgn0039071",0.99340416134333,7.13837228884379e-07,-6.14640080594966
"FBgn0033287","FBgn0039071",0.990919302506386,1.85923870274522e-06,-5.7306648487273
"FBgn0034121","FBgn0039071",0.994808686454243,3.48400951521806e-07,-6.45792066755615
"FBgn0034144","FBgn0039071",0.998082059797911,1.76124702834721e-08,-7.75417972664256
"FBgn0037101","FBgn0039071",0.990328943093983,2.24494868107045e-06,-5.64879358240349
"FBgn0032360","FBgn0039088",0.99154377797702,1.50214096041757e-06,-5.82328931136709
"FBgn0032677","FBgn0039088",0.992441465150346,1.07346436909827e-06,-5.96921236628206
"FBgn0033286","FBgn0039104",0.994514911469384,4.10868274979689e-07,-6.38629739130853
"FBgn0033287","FBgn0039104",0.990174725125385,2.35379331394937e-06,-5.62823167511713
"FBgn0034121","FBgn0039104",0.990982824678445,1.82058023769664e-06,-5.73979017582315
"FBgn0037828","FBgn0039104",0.990208328004278,2.32978449695135e-06,-5.63268424897969
"FBgn0033814","FBgn0039151",0.99178657733894,1.37668122561459e-06,-5.86116661020323
"FBgn0035968","FBgn0039169",-0.991340147446762,1.61304515161675e-06,-5.79235347586984
"FBgn0034246","FBgn0039183",0.995944806881876,1.66208348063206e-07,-6.77934716691331
"FBgn0032217","FBgn0039215",0.994751548167756,3.60016623056413e-07,-6.44367744607993
"FBgn0035977","FBgn0039227",-0.992598075812904,1.00823046801348e-06,-5.9964401826267
"FBgn0035924","FBgn0039246",0.995937546340103,1.67101789724299e-07,-6.77701889862112
"FBgn0038078","FBgn0039297",0.992604018769224,1.00580840719153e-06,-5.9974847385882
"FBgn0033339","FBgn0039302",0.993619337772963,6.46333453348138e-07,-6.18954336499873
"FBgn0035162","FBgn0039302",0.996367721977582,1.19479499919545e-07,-6.92270660380005
"FBgn0033454","FBgn0039308",0.991668225990079,1.4369268405486e-06,-5.84256534289908
"FBgn0033454","FBgn0039309",0.991668225990079,1.4369268405486e-06,-5.84256534289908
"FBgn0039308","FBgn0039309",1,2.2250738585072e-308,-307.652655568589
"FBgn0037924","FBgn0039311",0.995319886284522,2.5537804898482e-07,-6.59281643524201
"FBgn0031941","FBgn0039331",0.992155713386,1.19961478042669e-06,-5.92095819194702
"FBgn0032111","FBgn0039343",0.990284910167388,2.27567727331612e-06,-5.64288932767057
"FBgn0035971","FBgn0039343",0.992231444505378,1.16527116462862e-06,-5.93357300030445
"FBgn0035988","FBgn0039343",0.992081988604015,1.23368912048982e-06,-5.90879426515326
"FBgn0038208","FBgn0039366",0.992512097520501,1.04370648129804e-06,-5.98142161960525
"FBgn0038697","FBgn0039366",0.995334313406731,2.53026345679095e-07,-6.59683425673976
"FBgn0038208","FBgn0039367",0.992512097520501,1.04370648129804e-06,-5.98142161960525
"FBgn0038697","FBgn0039367",0.995334313406731,2.53026345679095e-07,-6.59683425673976
"FBgn0039366","FBgn0039367",1,2.2250738585072e-308,-307.652655568589
"FBgn0034129","FBgn0039370",0.996197382913157,1.37071882757907e-07,-6.86305162190943
"FBgn0036652","FBgn0039370",0.995980561132663,1.61855013059038e-07,-6.79087384485479
"FBgn0039071","FBgn0039373",0.990831288700794,1.91369913703906e-06,-5.71812633897001
"FBgn0035924","FBgn0039374",0.995694473105926,1.98891155170181e-07,-6.70138452982777
"FBgn0037987","FBgn0039374",0.993112650722462,8.12550330141921e-07,-6.09014972890178
"FBgn0038210","FBgn0039374",0.990801439690519,1.9324069617421e-06,-5.71390140658154
"FBgn0038630","FBgn0039374",0.993308591125656,7.45264827366742e-07,-6.12768937473243
"FBgn0039104","FBgn0039374",0.992907313457081,8.87276954236663e-07,-6.05194079851918
"FBgn0039246","FBgn0039374",0.993490120714147,6.86334756519048e-07,-6.16346400754642
"FBgn0032650","FBgn0039398",0.990782492480846,1.94434498066349e-06,-5.71122667670072
"FBgn0033020","FBgn0039398",0.993988453374198,5.40677776987572e-07,-6.26706148048913
"FBgn0036438","FBgn0039398",0.990401989492514,2.19458364175689e-06,-5.65864786231901
"FBgn0037939","FBgn0039398",0.995648199164231,2.05365974159081e-07,-6.68747151039337
"FBgn0038248","FBgn0039398",0.996472004586576,1.09489933631349e-07,-6.96062580748431
